drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
65323026	3247770	plaquette(s) thermoformée(s) PVC-aluminium de 48 comprimé(s)	Présentation active	Déclaration de commercialisation	19/06/1982	3400932477708	non		
65323802	3197411	1 flacon(s) en verre brun de 125 ml avec gobelet doseur polypropylène	Présentation active	Déclaration d'arrêt de commercialisation	22/07/2015	3400931974116	non		
65323802	5609295	1 flacon(s) en verre brun de 125 ml	Présentation active	Déclaration d'arrêt de commercialisation	22/07/2015	3400956092956	non		
65323898	3906942	plaquette(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	31/08/2009	3400939069425	non		
65324007	3786107	10 flacon(s) en verre	Présentation active	Déclaration de commercialisation	15/11/2007	3400937861076	oui		
65324797	3461285	plaquette(s) thermoformée(s) PVC-aluminium polyamide de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	1/5/1998	3400934612855	oui	65%	"24,33"
65324797	5611659	plaquette(s) thermoformée(s) polyamide PVC aluminium de 50 comprimé(s)	Présentation active	Déclaration de commercialisation	29/12/2008	3400956116591	oui		
65326798	3850153	1 flacon(s) polyéthylène haute densité (PEHD) de 60 ml avec seringue(s) pour administration orale PEHD polypropylène	Présentation active	Déclaration de commercialisation	3/6/2008	3400938501537	oui	65%	"7,26"
65328169	3880817	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	28/09/2011	3400938808179	oui	65%	"24,51"
65328888	3765370	1 tube(s) aluminium de 30 g	Présentation active	Déclaration de commercialisation	18/06/2007	3400937653701	non		
65328906	3055496	"flacon(s) en verre brun  de 30 ml avec compte-gouttes polyéthylène, avec pipette(s) doseuse(s) polystyrène polyéthylène basse densité (PEBD)"	Présentation active	Déclaration de commercialisation	1/1/1934	3400930554968	non	65%	"8,62"
65329253	3430066	plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	19/04/1998	3400934300660	oui	65%	"48,55"
65329591	3578018	1 flacon(s) en verre de 1200 UI - 1 seringue(s) préremplie(s) en verre de 2 ml avec 15 seringue(s) polypropylène jetables avec aiguille(s)	Présentation active	Déclaration de commercialisation	12/5/2003	3400935780188	oui	100%	"390,68"
65330362	4921458	plaquette(s) thermoformée(s) PVC aluminium de 30 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	12/4/2014	3400949214587	non	65%	"4,81"
65330992	2668989	tube(s) polypropylène de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	1/7/2013	3400926689896	non		
65333974	3559920	plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	5/5/2002	3400935599209	oui	65%	"4,22"
65333974	3559937	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	5/5/2002	3400935599377	oui	65%	"7,54"
65335053	2211534	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	4/9/2014	3400922115344	non	65%	"7,36"
65335053	2211592	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	5/5/2014	3400922115924	non	65%	"20,60"
65335345	3817865	plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	26/06/2008	3400938178654	oui	65%	"30,11"
65335345	3817871	flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	3/9/2010	3400938178715	oui	65%	"30,11"
65335733	3968222	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	17/12/2010	3400939682228	oui	65%	"23,76"
65335733	3968239	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	17/12/2010	3400939682396	oui	65%	"71,98"
65335854	4151931	plaquette(s) thermoformée(s) aluminium PVC de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	1/12/2012	3400941519314	non	100%	"66,58"
65335982	3376668	plaquette(s) thermoformée(s) PVC-Aluminium de 16  gélule(s)	Présentation active	Déclaration de commercialisation	7/12/2004	3400933766689	oui	65%	"2,10"
65336041	3000292	plaquette(s) formée(s) à froid polyamide aluminium PVC de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	27/07/2015	3400930002926	oui		
65336568	5770151	10 flacon(s) en verre	Présentation active	Déclaration de commercialisation	1/1/2011	3400957701512	oui		
65337271	3454629	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	20/04/2007	3400934546297	oui	30%	"3,26"
65338028	3262338	plaquette(s) thermoformée(s) PVC-aluminium de 5 comprimé(s)	Présentation active	Déclaration de commercialisation	19/02/1985	3400932623389	oui	65%	"4,49"
65338359	5787163	1 flacon(s) en verre brun de 500 mg	Présentation active	Déclaration de commercialisation	15/10/2013	3400957871635	oui		
65339379	3753326	plaquette(s) thermoformée(s) aluminium de 6 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2012	3400937533263	oui	65%	"11,15"
65339379	3753332	plaquette(s) thermoformée(s) aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	12/3/2012	3400937533324	oui	65%	"21,17"
65339742	3178738	plaquette(s) thermoformée(s) PVC-aluminium de 60  gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/12/2011	3400931787389	non		
65340488	3310847	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28  comprimé(s)	Présentation active	Déclaration de commercialisation	5/5/2003	3400933108472	oui	65%	"19,42"
65340755	3903808	"1 seringue(s) préremplie(s) en verre de 0,3 ml avec aiguille(s)"	Présentation active	Déclaration de commercialisation	23/03/2009	3400939038087	oui	65%	"211,12"
65341775	3737497	plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	22/11/2011	3400937374972	non	65%	"4,58"
65343420	3417522	1 flacon(s) de 10 g avec compte-gouttes polyéthylène	Présentation active	Déclaration de commercialisation	1/9/1998	3400934175220	oui	65%	"3,58"
65343573	3819769	plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s)	Présentation active	Déclaration de commercialisation	4/11/2008	3400938197693	oui	65%	"7,31"
65344586	4185172	"2 flacon(s) en verre de 0,8 ml avec 2 seringue(s) avec 2 aiguille(s) avec 2 adaptateur(s) pour flacon avec 4 tampon(s) alcoolisé(s)"	Présentation active	Déclaration de commercialisation	17/02/2012	3400941851728	oui	65%	"1,039,25"
65345179	4940036	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	26/03/2015	3400949400362	non	65%	"4,22"
65346765	3711026	plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	10/4/2006	3400937110266	oui	65%	"6,57"
65347251	4172608	plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	7/4/2015	3400941726088	non	65%	"7,30"
65347251	4172666	plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	1/4/2015	3400941726668	non	65%	"22,45"
65347326	2219814	1 flacon(s) en verre brun de 200 ml avec gobelet(s) doseur(s)	Présentation active	Déclaration de commercialisation	3/5/2012	3400922198149	oui	65%	"34,25"
65347714	2183157	plaquette(s) PVC PVDC aluminium de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400921831573	non		
65347714	2183163	plaquette(s) PVC PVDC aluminium de 8 comprimé(s)	Présentation active	Déclaration de commercialisation	24/06/2013	3400921831634	non		
65347828	3274011	plaquette(s) thermoformée(s) polypropylène aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	19/10/1985	3400932740116	oui	65%	"3,51"
65347828	3274028	plaquette(s) thermoformée(s) polypropylène aluminium de 60 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	20/03/2014	3400932740284	non	65%	"6,40"
65347828	3723874	plaquette(s) thermoformée(s) polypropylène aluminium de 180 comprimé(s)	Présentation active	Déclaration de commercialisation	8/11/2006	3400937238748	non	65%	"18,73"
65347924	3405329	1 flacon(s) polyéthylène de 10 ml	Présentation active	Déclaration de commercialisation	19/02/2001	3400934053290	oui	30%	"7,11"
65348481	5606003	2 flacon(s) en verre	Présentation active	Déclaration de commercialisation	1/12/1998	3400956060030	oui		
65348773	3001693	plaquette(s) PVC PVDC aluminium de 20 gélule(s)	Présentation active	Déclaration de commercialisation	14/08/2015	3400930016930	oui		
65352330	3805939	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	28/09/2009	3400938059397	oui	65%	"13,51"
65353140	3822978	plaquette(s) thermoformée(s) polypropylène aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	18/01/2011	3400938229783	oui	65%	"11,34"
65353585	3265733	1 flacon(s) en verre brun de 30  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/01/2014	3400932657339	non		
65353845	3792088	2 pilulier(s) polypropylène de 10 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	4/12/2013	3400937920889	non		
65354096	2750047	plaquette(s) PVC-Aluminium de 12 comprimé(s)	Présentation active	Déclaration de commercialisation	11/2/2015	3400927500473	oui		
65355223	2246076	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	8/10/2013	3400922460765	oui	65%	"7,38"
65355223	2246099	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	8/10/2013	3400922460994	oui	65%	"21,39"
65355789	3413323	4 plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 14  gélule(s)	Présentation active	Déclaration de commercialisation	19/11/1997	3400934133237	oui	100%	"195,01"
65357943	3730756	1 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	30/08/2007	3400937307567	oui	65%	"6,03"
65358251	5575509	6 ampoule(s) en verre de 5 ml	Présentation active	Déclaration d'arrêt de commercialisation	31/12/2012	3400955755098	non		
65358301	3921261	plaquette(s) thermoformée(s) PVDC PVC aluminium de 100 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	8/7/2015	3400939212616	non	100%	"55,89"
65358326	3704807	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	3/11/2014	3400937048071	non	65%	"7,30"
65358326	3704925	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	1/9/2013	3400937049252	non	65%	"21,05"
65358326	3704960	pilulier(s) polyéthylène haute densité (PEHD) de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	13/11/2013	3400937049603	non	65%	"22,45"
65360359	3376361	1 flacon(s) polyéthylène haute densité (PEHD) de 30  gélule(s)	Présentation active	Déclaration de commercialisation	19/10/1995	3400933763619	non		
65360359	3422552	1 flacon(s) polyéthylène haute densité (PEHD) de 60  gélule(s)	Présentation active	Déclaration de commercialisation	15/05/1997	3400934225529	non		
65361009	3475784	plaquette(s) thermoformée(s) PVC aluminium de 28 gélule(s)	Présentation active	Déclaration de commercialisation	10/4/2000	3400934757846	oui	65%	"4,72"
65361703	3656445	1 flacon(s) en verre brun de 15 ml avec compte-gouttes polyéthylène avec fermeture de sécurité enfant	Présentation active	Déclaration de commercialisation	3/1/2005	3400936564459	oui	30%	"3,40"
65364681	3692984	plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	21/12/2006	3400936929845	oui	65%	"18,24"
65364681	3757554	plaquette(s) thermoformée(s) polyamide aluminium PVC de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	30/04/2007	3400937575546	oui	65%	"51,41"
65365566	3996537	plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/09/2014	3400939965376	non	65%	"8,75"
65365566	3996572	plaquette(s) thermoformée(s) aluminium de 270 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	18/06/2014	3400939965727	non	65%	"24,49"
65365616	2757003	plaquette(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	10/11/2014	3400927570032	oui	30%	"4,77"
65366337	3574434	1 flacon(s) en verre de 500 mg - 1 ampoule(s) en verre de 5 ml	Présentation active	Déclaration d'arrêt de commercialisation	17/07/2012	3400935744340	non		
65366472	3714272	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	17/01/2007	3400937142724	oui	65%	"4,42"
65366472	3714295	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	24/04/2007	3400937142953	oui	65%	"12,08"
65366508	3129668	plaquette(s) thermoformée(s) PVC polyéthylène de 10  suppositoire(s)	Présentation active	Déclaration de commercialisation	19/01/1972	3400931296683	non		
65367122	5626052	10 flacon(s) en verre de 20  ml	Présentation active	Déclaration de commercialisation	1/1/1995	3400956260522	oui		
65367581	3570666	"36 récipient(s) unidose(s) polyéthylène de 0,4 ml"	Présentation active	Déclaration de commercialisation	25/03/2002	3400935706669	oui	65%	"4,42"
65368480	2172811	plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/04/2014	3400921728118	non	65%	"7,38"
65368480	2172840	plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	6/2/2014	3400921728408	non	65%	"21,39"
65369123	3973275	plaquette(s) PVC PVDC de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	14/06/2010	3400939732756	non		
65369582	5781887	1 flacon(s) en verre de 400 unité(s)	Présentation active	Déclaration de commercialisation	26/10/2010	3400957818876	oui		
65370047	3602521	plaquette(s) thermoformée(s) PVC-aluminium de 28  comprimé(s)	Présentation active	Déclaration de commercialisation	17/09/2012	3400936025219	oui	65%	"6,30"
65370047	3739220	plaquette(s) thermoformée(s) PVC-Aluminium de 84 comprimé(s)	Présentation active	Déclaration de commercialisation	6/4/2012	3400937392204	oui	65%	"17,54"
65370047	3739237	plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	6/4/2012	3400937392372	non	65%	"18,68"
65370047	3878996	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	17/09/2012	3400938789966	non	65%	"6,69"
65370563	3549910	tube(s) polypropylène de 16 comprimé(s)	Présentation active	Déclaration de commercialisation	6/10/2003	3400935499103	oui	65%	"2,10"
