"Site recode"	"Site Description"	"Histology"	"Histology Description"	"Histology/Behavior"	"Histology/Behavior Description"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8741/2"	"Precancerous melanosis, NOS"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8741/3"	"Mal. melanoma in precan. melanosis"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8742/2"	"Lentigo maligna"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8742/3"	"Lentigo maligna melanoma"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8743/2"	"Superficial spreading melanoma, in situ"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8743/3"	"Superficial spreading melanoma"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8744/3"	"Acral lentiginous melanoma, malig."
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8745/3"	"Desmoplastic melanoma, malignant"
"C440-C449"	"SKIN"	"874"	"MAL. MEL. IN JUNCT. NEVUS"	"8746/3"	"Mucosal lentiginous melanoma"
"C440-C449"	"SKIN"	"876"	"MAL. MELAN. IN GIANT PIGMT. NEVUS"	"8761/3"	"Mal. melanoma in giant pigmented nevus"
"C440-C449"	"SKIN"	"877"	"EPITHELIOID CELL MELANOMA"	"8770/3"	"Mixed epithel. & spindle cell melanoma"
"C440-C449"	"SKIN"	"877"	"EPITHELIOID CELL MELANOMA"	"8771/3"	"Epithelioid cell melanoma"
"C440-C449"	"SKIN"	"877"	"EPITHELIOID CELL MELANOMA"	"8772/3"	"Spindle cell melanoma, NOS"
"C440-C449"	"SKIN"	"878"	"BLUE NEVUS, MALIGNANT"	"8780/3"	"Blue nevus, malignant"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8800/3"	"Sarcoma, NOS"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8801/3"	"Spindle cell sarcoma"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8802/3"	"Giant cell sarcoma"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8803/3"	"Small cell sarcoma"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8804/3"	"Epithelioid sarcoma"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8805/3"	"Undifferentiated sarcoma"
"C440-C449"	"SKIN"	"880"	"SARCOMA, NOS"	"8806/3"	"Desmoplastic small round cell tumor"
"C440-C449"	"SKIN"	"881"	"FIBROMATOUS NEOPLASMS"	"8810/3"	"Fibrosarcoma, NOS"
"C440-C449"	"SKIN"	"881"	"FIBROMATOUS NEOPLASMS"	"8811/3"	"Fibromyxosarcoma"
"C440-C449"	"SKIN"	"881"	"FIBROMATOUS NEOPLASMS"	"8813/3"	"Fascial fibrosarcoma"
"C440-C449"	"SKIN"	"881"	"FIBROMATOUS NEOPLASMS"	"8814/3"	"Infantile fibrosarcoma"
"C440-C449"	"SKIN"	"881"	"FIBROMATOUS NEOPLASMS"	"8815/3"	"Solitary fibrous tumor, malignant"
"C440-C449"	"SKIN"	"882"	"SARCOMA, NOS"	"8825/3"	"Myofibroblastic sarcoma"
"C440-C449"	"SKIN"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8830/3"	"Fibrous histiocytoma, malignant"
"C440-C449"	"SKIN"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8832/3"	"Dermatofibrosarcoma, NOS"
"C440-C449"	"SKIN"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8833/3"	"Pigmented dermatofibrosarcoma protuberans"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/3"	"Liposarcoma, NOS"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8851/3"	"Liposarcoma, well differentiated"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8852/3"	"Myxoid liposarcoma"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8853/3"	"Round cell liposarcoma"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8854/3"	"Pleomorphic liposarcoma"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8855/3"	"Mixed type liposarcoma"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8857/3"	"Fibroblastic liposarcoma"
"C440-C449"	"SKIN"	"885"	"LIPOSARCOMA NEOPLASMS"	"8858/3"	"Dedifferentiated liposarcoma"
"C440-C449"	"SKIN"	"889"	"MYOMATOUS NEOPLASMS"	"8890/3"	"Leiomyosarcoma, NOS"
"C440-C449"	"SKIN"	"889"	"MYOMATOUS NEOPLASMS"	"8891/3"	"Epithelioid leiomyosarcoma"
"C440-C449"	"SKIN"	"889"	"MYOMATOUS NEOPLASMS"	"8894/3"	"Angiomyosarcoma"
"C440-C449"	"SKIN"	"889"	"MYOMATOUS NEOPLASMS"	"8895/3"	"Myosarcoma"
"C440-C449"	"SKIN"	"889"	"MYOMATOUS NEOPLASMS"	"8896/3"	"Myxoid leiomyosarcoma"
"C440-C449"	"SKIN"	"891"	"EMBRYONAL RHABDOMYOSARCOMA"	"8910/3"	"Embryonal rhabdomyosarcoma"
"C440-C449"	"SKIN"	"891"	"EMBRYONAL RHABDOMYOSARCOMA"	"8912/3"	"Spindle cell rhabdomyosarcoma"
"C440-C449"	"SKIN"	"894"	"MIXED TUMOR, MALIGNANT, NOS"	"8940/3"	"Mixed tumor, malignant, NOS"
"C440-C449"	"SKIN"	"894"	"MIXED TUMOR, MALIGNANT, NOS"	"8941/3"	"Carcinoma in pleomorphic adenoma"
"C440-C449"	"SKIN"	"898"	"CARCINOSARCOMA, NOS"	"8980/3"	"Carcinosarcoma, NOS"
"C440-C449"	"SKIN"	"898"	"CARCINOSARCOMA, NOS"	"8981/3"	"Carcinosarcoma, embryonal type"
"C440-C449"	"SKIN"	"898"	"CARCINOSARCOMA, NOS"	"8982/3"	"Malignant myoepithelioma"
"C440-C449"	"SKIN"	"912"	"BLOOD VESSEL TUMORS"	"9120/3"	"Hemangiosarcoma"
"C440-C449"	"SKIN"	"913"	"HEMANGIOENDOTHELIOMA"	"9130/3"	"Hemangioendothelioma, malignant"
"C440-C449"	"SKIN"	"913"	"HEMANGIOENDOTHELIOMA"	"9133/3"	"Epithelioid hemangioendothelioma, malignant"
"C440-C449"	"SKIN"	"914"	"KAPOSI SARCOMA"	"9140/3"	"Kaposi sarcoma"
"C440-C449"	"SKIN"	"915"	"HEMANGIOPERICYTOMA"	"9150/3"	"Hemangiopericytoma, malignant"
"C440-C449"	"SKIN"	"956"	"NEURILEMMOMA"	"9560/3"	"Neurilemmoma, malignant"
"C440-C449"	"SKIN"	"956"	"NEURILEMMOMA"	"9561/3"	"MPNST with rhabdomyoblastic differentiation"
"C440-C449"	"SKIN"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9590/3"	"Malignant lymphoma, NOS"
"C440-C449"	"SKIN"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9591/3"	"Malignant lymphoma, non-Hodgkin"
"C440-C449"	"SKIN"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9596/3"	"Composite Hodgkin and non-Hodgkin lymphoma"
"C440-C449"	"SKIN"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9597/3"	"Primary Cutaneous follicle centre lymphoma"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9650/3"	"Hodgkin lymphoma, NOS"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9651/3"	"Hodgkin lymphoma, lymphocyte-rich"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9652/3"	"Hodgkin lymphoma, mixed cellularity, NOS"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9653/3"	"Hodgkin lymphoma, lymphocytic deplet., NOS"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9654/3"	"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9655/3"	"Hodgkin lymphoma, lymphocyt. deplet., reticular"
"C440-C449"	"SKIN"	"965"	"HODGKIN LYMPHOMA"	"9659/3"	"Hodgkin lymph., nodular lymphocyte predom."
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9661/3"	"Hodgkin granuloma [obs]"
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9662/3"	"Hodgkin sarcoma [obs]"
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9663/3"	"Hodgkin lymphoma, nodular sclerosis, NOS"
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9664/3"	"Hodgkin lymphoma, nod. scler., cellular phase"
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9665/3"	"Hodgkin lymphoma, nod. scler., grade 1"
"C440-C449"	"SKIN"	"966"	"HODGKIN LYMPHOMA, NOD. SCLER."	"9667/3"	"Hodgkin lymphoma, nod. scler., grade 2"
"C440-C449"	"SKIN"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9670/3"	"ML, small B lymphocytic, NOS"
"C440-C449"	"SKIN"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9671/3"	"ML, lymphoplasmacytic"
"C440-C449"	"SKIN"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9673/3"	"Mantle cell lymphoma"
"C440-C449"	"SKIN"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9675/3"	"ML, mixed sm. and lg. cell, diffuse"
"C440-C449"	"SKIN"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9680/3"	"ML, large B-cell, diffuse"
"C440-C449"	"SKIN"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9684/3"	"ML, large B-cell, diffuse, immunoblastic, NOS"
"C440-C449"	"SKIN"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9687/3"	"Burkitt lymphoma, NOS"
"C440-C449"	"SKIN"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9690/3"	"Follicular lymphoma, NOS"
"C440-C449"	"SKIN"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9691/3"	"Follicular lymphoma, grade 2"
"C440-C449"	"SKIN"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9695/3"	"Follicular lymphoma, grade 1"
"C440-C449"	"SKIN"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9698/3"	"Follicular lymphoma, grade 3"
"C440-C449"	"SKIN"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9699/3"	"Marginal zone B-cell lymphoma, NOS"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9700/3"	"Mycosis fungoides"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9701/3"	"Sezary syndrome"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9702/3"	"Mature T-cell lymphoma, NOS"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9705/3"	"Angioimmunoblastic T-cell lymphoma"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9708/3"	"Subcutaneous panniculitis-like T-cell lymphoma"
"C440-C449"	"SKIN"	"970"	"T-CELL LYMPHOMAS"	"9709/3"	"Cutaneous T-cell lymphoma, NOS"
"C440-C449"	"SKIN"	"971"	"OTHER SPEC. NON-HODGKIN LYMPHOMA"	"9718/3"	"Primary cutan. CD30+ T-cell lymphoprolif. disorder"
"C440-C449"	"SKIN"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9725/3"	"Hydroa vacciniforme-like lymphoma"
"C440-C449"	"SKIN"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9726/3"	"Primary Cutaneous gamma-delta T-cell lymphoma"
"C440-C449"	"SKIN"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9727/3"	"Precursor cell lymphoblastic lymphoma, NOS"
"C440-C449"	"SKIN"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9728/3"	"Precursor B-cell lymphoblastic lymphoma"
"C440-C449"	"SKIN"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9729/3"	"Precursor T-cell lymphoblastic lymphoma"
"C440-C449"	"SKIN"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9751/3"	"Langerhans cell histiocytosis, NOS"
"C440-C449"	"SKIN"	"982"	"LYMPHOID LEUKEMIA, NOS"	"9823/3"	"Chronic lymphocytic leukemia/small lymphocytic lymphoma"
"C440-C449"	"SKIN"	"983"	"PROLYMPH/PRECURS LEUKEMIA"	"9837/3"	"T lymphoblastic leukemia/lymphoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8000/3"	"Neoplasm, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8001/3"	"Tumor cells, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8002/3"	"Malignant tumor, small cell type"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8003/3"	"Malignant tumor, giant cell type"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8004/3"	"Malignant tumor, spindle cell type"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"800"	"NEOPLASM"	"8005/3"	"Malignant tumor, clear cell type"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"868"	"PARAGANGLIOMA"	"8680/3"	"Paraganglioma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"869"	"EXTRA-ADRENAL PARAGANG., MAL"	"8693/3"	"Extra-adrenal paraganglioma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8800/3"	"Sarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8801/3"	"Spindle cell sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8802/3"	"Giant cell sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8803/3"	"Small cell sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8804/3"	"Epithelioid sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8805/3"	"Undifferentiated sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"880"	"SARCOMA, NOS"	"8806/3"	"Desmoplastic small round cell tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"881"	"FIBROMATOUS NEOPLASMS"	"8810/3"	"Fibrosarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"881"	"FIBROMATOUS NEOPLASMS"	"8811/3"	"Fibromyxosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"881"	"FIBROMATOUS NEOPLASMS"	"8813/3"	"Fascial fibrosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"881"	"FIBROMATOUS NEOPLASMS"	"8814/3"	"Infantile fibrosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"881"	"FIBROMATOUS NEOPLASMS"	"8815/3"	"Solitary fibrous tumor, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"882"	"SARCOMA, NOS"	"8825/3"	"Myofibroblastic sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8830/3"	"Fibrous histiocytoma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8832/3"	"Dermatofibrosarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"883"	"FIBROUS HISTIOCYTOMA, MAL."	"8833/3"	"Pigmented dermatofibrosarcoma protuberans"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"884"	"MYXOSARCOMA"	"8840/3"	"Myxosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/3"	"Liposarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8851/3"	"Liposarcoma, well differentiated"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8852/3"	"Myxoid liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8853/3"	"Round cell liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8854/3"	"Pleomorphic liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8855/3"	"Mixed type liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8857/3"	"Fibroblastic liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"885"	"LIPOSARCOMA NEOPLASMS"	"8858/3"	"Dedifferentiated liposarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"889"	"MYOMATOUS NEOPLASMS"	"8890/3"	"Leiomyosarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"889"	"MYOMATOUS NEOPLASMS"	"8891/3"	"Epithelioid leiomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"889"	"MYOMATOUS NEOPLASMS"	"8894/3"	"Angiomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"889"	"MYOMATOUS NEOPLASMS"	"8895/3"	"Myosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"889"	"MYOMATOUS NEOPLASMS"	"8896/3"	"Myxoid leiomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"890"	"RHABDOMYOSARCOMA, NOS"	"8900/3"	"Rhabdomyosarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"890"	"RHABDOMYOSARCOMA, NOS"	"8901/3"	"Pleomorphic rhabdomyosarcoma, adult type"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"890"	"RHABDOMYOSARCOMA, NOS"	"8902/3"	"Mixed type rhabdomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"891"	"EMBRYONAL RHABDOMYOSARCOMA"	"8910/3"	"Embryonal rhabdomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"891"	"EMBRYONAL RHABDOMYOSARCOMA"	"8912/3"	"Spindle cell rhabdomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"892"	"ALVEOLAR RHABDOMYOSARCOMA"	"8920/3"	"Alveolar rhabdomyosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"892"	"ALVEOLAR RHABDOMYOSARCOMA"	"8921/3"	"Rhabdomyosarcoma with ganglionic differentiation"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"895"	"MULLERIAN MIXED TUMOR"	"8950/3"	"Mullerian mixed tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"895"	"MULLERIAN MIXED TUMOR"	"8951/3"	"Mesodermal mixed tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"899"	"MESENCHYMOMA, MALIGNANT"	"8990/3"	"Mesenchymoma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"899"	"MESENCHYMOMA, MALIGNANT"	"8991/3"	"Embryonal sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"904"	"SYNOVIAL SARCOMA, NOS"	"9040/3"	"Synovial sarcoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"904"	"SYNOVIAL SARCOMA, NOS"	"9041/3"	"Synovial sarcoma, spindle cell"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"904"	"SYNOVIAL SARCOMA, NOS"	"9042/3"	"Synovial sarcoma, epithelioid cell"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"904"	"SYNOVIAL SARCOMA, NOS"	"9043/3"	"Synovial sarcoma, biphasic"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"904"	"SYNOVIAL SARCOMA, NOS"	"9044/3"	"Clear cell sarcoma,NOS (except of kidney M-8964/3)"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9080/3"	"Teratoma, malignant, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9081/3"	"Teratocarcinoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9082/3"	"Malignant teratoma, undiff."
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9083/3"	"Malignant teratoma, intermediate"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9084/3"	"Teratoma with malig. transformation"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"908"	"TERATOMA"	"9085/3"	"Mixed germ cell tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"912"	"BLOOD VESSEL TUMORS"	"9120/3"	"Hemangiosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"913"	"HEMANGIOENDOTHELIOMA"	"9130/3"	"Hemangioendothelioma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"913"	"HEMANGIOENDOTHELIOMA"	"9133/3"	"Epithelioid hemangioendothelioma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"914"	"KAPOSI SARCOMA"	"9140/3"	"Kaposi sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"915"	"HEMANGIOPERICYTOMA"	"9150/3"	"Hemangiopericytoma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"917"	"LYMPHANGIOSARCOMA"	"9170/3"	"Lymphangiosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"924"	"OSSEOUS & CHONDROMATOUS NEOPLASMS"	"9240/3"	"Mesenchymal chondrosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"924"	"OSSEOUS & CHONDROMATOUS NEOPLASMS"	"9242/3"	"Clear cell chondrosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"924"	"OSSEOUS & CHONDROMATOUS NEOPLASMS"	"9243/3"	"Dedifferentiated chondrosarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"925"	"GT. CELL TUMOR OF BONE, MAL."	"9251/3"	"Malignant giant cell tumor of soft parts"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"925"	"GT. CELL TUMOR OF BONE, MAL."	"9252/3"	"Malignant tenosynovial giant cell tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"936"	"PERIPHERAL NEUROECTODERMAL TUMOR"	"9364/3"	"Peripheral neuroectodermal tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"936"	"PERIPHERAL NEUROECTODERMAL TUMOR"	"9365/3"	"Askin tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"937"	"CHORDOMA"	"9370/3"	"Chordoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"937"	"CHORDOMA"	"9371/3"	"Chondroid chordoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"937"	"CHORDOMA"	"9372/3"	"Dedifferentiated chordoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"949"	"GANGLIONEUROBLASTOMA"	"9490/3"	"Ganglioneuroblastoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9500/3"	"Neuroblastoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9501/3"	"Medulloepithelioma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9502/3"	"Teratoid medulloepithelioma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9503/3"	"Neuroepithelioma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9504/3"	"Spongioneuroblastoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"950"	"NEUROBLASTOMA, NOS"	"9505/3"	"Ganglioglioma, anaplastic"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"954"	"NEUROFIBROSARCOMA"	"9540/3"	"Malignant peripheral nerve sheath tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"954"	"NEUROFIBROSARCOMA"	"9542/3"	"Epithelioid malignant peripheral nerve sheath tumor"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"956"	"NEURILEMMOMA"	"9560/3"	"Neurilemmoma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"956"	"NEURILEMMOMA"	"9561/3"	"MPNST with rhabdomyoblastic differentiation"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"957"	"PERINEURIOMA"	"9571/3"	"Perineurioma, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"958"	"GRANULAR CELL TUMOR"	"9580/3"	"Granular cell tumor, malignant"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"958"	"GRANULAR CELL TUMOR"	"9581/3"	"Alveolar soft part sarcoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9590/3"	"Malignant lymphoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9591/3"	"Malignant lymphoma, non-Hodgkin"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9596/3"	"Composite Hodgkin and non-Hodgkin lymphoma"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"965"	"HODGKIN LYMPHOMA"	"9650/3"	"Hodgkin lymphoma, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"965"	"HODGKIN LYMPHOMA"	"9651/3"	"Hodgkin lymphoma, lymphocyte-rich"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"965"	"HODGKIN LYMPHOMA"	"9652/3"	"Hodgkin lymphoma, mixed cellularity, NOS"
"C470-C476,C478-C479"	"PERIPHERAL NERVES"	"965"	"HODGKIN LYMPHOMA"	"9653/3"	"Hodgkin lymphoma, lymphocytic deplet., NOS"
