CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_ID_2	CONCEPT_NAME_2	PRECEDENCE	CONVERSION_FACTOR
METHYLDOPATE HYDROCHLORIDE	Ingredient	1305496	Methyldopate	1	
METHYLENE BLUE	Ingredient	905518	Methylene blue	1	
METHYLNALTREXONE BROMIDE	Ingredient	909841	methylnaltrexone	1	
METHYLPARABEN	Ingredient	19009877	methylparaben	1	
METHYLPHENIDATE HYDROCHLORIDE	Ingredient	705944	Methylphenidate	1	
METHYLPREDNISOLONE	Ingredient	1506270	Methylprednisolone	1	
METHYLPREDNISOLONE ACETATE	Ingredient	1506270	Methylprednisolone	1	
METHYLPREDNISOLONE SODIUM SUCCINATE	Ingredient	1506270	Methylprednisolone	1	
METHYLTESTOSTERONE	Ingredient	1506602	Methyltestosterone	1	
METHYSERGIDE MALEATE	Ingredient	1106740	Methysergide	1	
METOCLOPRAMIDE HYDROCHLORIDE	Ingredient	906780	Metoclopramide	1	
METOCURINE IODIDE	Ingredient	19009961	metocurine	1	
METOLAZONE	Ingredient	907013	Metolazone	1	
METOPROLOL TARTRATE	Ingredient	1307046	Metoprolol	1	
METRONIDAZOLE	Ingredient	1707164	Metronidazole	1	
MEXILETINE HYDROCHLORIDE	Ingredient	1307542	Mexiletine	1	
MEZEREUM	Ingredient	45774933	Daphne mezereum whole extract	1	
MICAFUNGIN SODIUM	Ingredient	19018013	micafungin	1	
MICONAZOLE NITRATE	Ingredient	907879	Miconazole	1	
MIDAZOLAM	Ingredient	708298	Midazolam	1	
MIDAZOLAM HYDROCHLORIDE	Ingredient	708298	Midazolam	1	
MIDODRINE HYDROCHLORIDE	Ingredient	1308368	Midodrine	1	
MIFEPRISTONE	Ingredient	1508439	Mifepristone	1	
MIGLUSTAT	Ingredient	19045272	Miglustat	1	
MILK THISTLE	Ingredient	1304277	Milk thistle extract	1	
MILK WHOLE, SKIM	Ingredient	42899810	Skim milk	1	
MILRINONE LACTATE	Ingredient	1368671	Milrinone	1	
MIMULUS GUTTATUS, FLOS	Ingredient	42899687	Mimulus guttatus flowering top extract	1	
MINERAL OIL	Ingredient	908523	Mineral Oil	1	
MINERAL OIL LIGHT	Ingredient	978577	Mineral Oil, Light	1	
MINERAL OIL LIGHT	Ingredient	908523	Mineral Oil	2	
MINOCYCLINE HYDROCHLORIDE	Ingredient	1708880	Minocycline	1	
MINOXIDIL	Ingredient	1309068	Minoxidil	1	
Mirabegron	Ingredient	42873636	mirabegron	1	
MIRTAZAPINE	Ingredient	725131	Mirtazapine	1	
MISOPROSTOL	Ingredient	1150871	Misoprostol	1	
MISTLETOE	Ingredient	1330974	Viscum album preparation	1	
MITOMYCIN	Ingredient	1389036	Mitomycin	1	
MITOTANE	Ingredient	1309161	Mitotane	1	
MITOXANTRONE HYDROCHLORIDE	Ingredient	1309188	Mitoxantrone	1	
MIVACURIUM CHLORIDE	Ingredient	19010459	mivacurium	1	
MIXED TOCOPHEROLS	Ingredient	42709318	Tocopherol	1	
MOCLOBEMIDE	Ingredient	19010652	Moclobemide	1	
MODAFINIL	Ingredient	710650	modafinil	1	
MODIFIED GRASS TYROSINE ADSORBATE	Ingredient	19006692	Tyrosine	1	
MODIFIED TREE TYROSINE ADSORBATE	Ingredient	19006692	Tyrosine	1	
MOLYBDENUM	Ingredient	19009896	Molybdenum	1	
MOLYBDENUM CITRATE	Ingredient	19009896	Molybdenum	1	
MOLYBDENUM HVP CHELATE	Ingredient	19009896	Molybdenum	1	
MOLYBDENUM PROTEINATE	Ingredient	19009896	Molybdenum	1	
MOLYBDENUM TRIOXIDE	Ingredient	19009896	Molybdenum	1	
MOMETASONE FUROATE	Ingredient	905233	Mometasone	1	
MOMETASONE FUROATE MONOHYDRATE	Ingredient	905233	Mometasone	1	
MOMORDICA BALSAMINA	Ingredient	35605672	Momordica balsamina whole extract	1	
MONOBENZONE	Ingredient	929983	monobenzone	1	
MONOPHOSPHORYL LIPID A	Ingredient	43012280	monophosphoryl lipid A	1	
MONTELUKAST SODIUM	Ingredient	1154161	montelukast	1	
MOROCTOCOG ALFA	Ingredient	1352213	Factor VIII	1	
MORPHINE HYDROCHLORIDE	Ingredient	1110410	Morphine	1	
MORPHINE SULFATE	Ingredient	1110410	Morphine	1	
MOSQUITO	Ingredient	40175932	mosquito allergenic extract	1	
MOTHERWORT COMMON	Ingredient	42904104	Leonurus cardiaca extract	1	
MOTHERWORT COMMON	Ingredient	45776469	Leonurus cardiaca flowering top extract	2	
MOXIFLOXACIN HYDROCHLORIDE	Ingredient	1716903	moxifloxacin	1	
MUGWORT	Ingredient	40161993	mugwort sage pollen extract	1	
MULBERRY	Ingredient	40172305	mulberry pollen extract	1	
MUMPS VACCINE INACTIVATED	Ingredient	523620	Mumps Vaccine	1	
MUMPS VIRUS VACCINE LIVE ATTENUATED (JERYL LYNN STRAIN)	Ingredient	529713	Mumps Virus Vaccine Live, Jeryl Lynn Strain	1	
MUPIROCIN	Ingredient	951511	Mupirocin	1	
MUPIROCIN CALCIUM DIHYDRATE	Ingredient	951511	Mupirocin	1	
MUROMONAB-CD3	Ingredient	19051865	Muromonab-CD3	1	
MUSHROOM	Ingredient	42903546	Reishi mushroom preparation	1	
MUSK	Ingredient	44506746	musk ketone	1	
MUSTARD	Ingredient	40161997	mustard pollen extract	2	
MUSTARD	Ingredient	43012161	mustard oil	1	
MUSTARD	Ingredient	40172317	mustard greens allergenic extract	4	
MUSTARD	Ingredient	40172321	mustard seed allergenic extract	3	
MUSTARD BLACK	Ingredient	40161997	mustard pollen extract	3	
MUSTARD BLACK	Ingredient	43012161	mustard oil	1	
MUSTARD BLACK	Ingredient	40172317	mustard greens allergenic extract	2	
MUSTARD BLACK	Ingredient	40172321	mustard seed allergenic extract	4	
MYCOPHENOLATE MOFETIL	Ingredient	19003999	mycophenolate mofetil	1	
MYCOPHENOLATE MOFETIL HYDROCHLORIDE	Ingredient	19003999	mycophenolate mofetil	1	
MYCOPHENOLATE SODIUM	Ingredient	19068900	MYCOPHENOLATE	1	
MYOCARDE	Ingredient	42903621	beef heart preparation	1	
MYOSOTIS ARVENSIS	Ingredient	42904089	Myosotis arvensis extract	1	
MYRISTICA	Ingredient	45776901	Myristica fragrans whole extract	1	
MYROXYLON BALSAMUM	Ingredient	40241153	Tolu balsam	1	
MYRRH	Ingredient	42900430	myrrh oil	2	
MYRRH	Ingredient	40161341	Myrrh extract	1	
MYRTUS COMMUNIS	Ingredient	45892541	Myrtus communis whole extract	1	
N,N'-DIPHENYL-PARA-PHENYLENEDIAMINE	Ingredient	43012389	N,N'-diphenyl-4-phenylenediamine	1	
NABILONE	Ingredient	913440	nabilone	1	
NABUMETONE	Ingredient	1113648	nabumetone	1	
N-ACETYL-L-TYROSINE	Ingredient	19011456	N-acetyltyrosine	1	
NADIDUM	Ingredient	40231471	Nicotinamide adenine dinucleotide (NAD)	1	
NADOLOL	Ingredient	1313200	Nadolol	1	
NADROPARIN CALCIUM	Ingredient	19001014	Nadroparin	1	
NAFARELIN ACETATE	Ingredient	1507558	Nafarelin	1	
NAFCILLIN SODIUM	Ingredient	1713930	Nafcillin	1	
NAFTIFINE HYDROCHLORIDE	Ingredient	914053	naftifine	1	
NAJA	Ingredient	42899707	Naja Naja Venom	1	
NALBUPHINE HYDROCHLORIDE	Ingredient	1114122	Nalbuphine	1	
NALIDIXIC ACID	Ingredient	986864	Nalidixate	1	
Naloxegol oxalate	Ingredient	45774613	naloxegol	1	
NALOXONE HYDROCHLORIDE	Ingredient	1114220	Naloxone	1	
NALOXONE HYDROCHLORIDE DIHYDRATE	Ingredient	1114220	Naloxone	1	
NALTREXONE HYDROCHLORIDE	Ingredient	1714319	Naltrexone	1	
NANDROLONE DECANOATE	Ingredient	1514412	Nandrolone	1	
NAPHAZOLINE HYDROCHLORIDE	Ingredient	914533	Naphazoline	1	
NAPHAZOLINE NITRATE	Ingredient	914533	Naphazoline	1	
NAPHTHALENE	Ingredient	42899647	Naphthalene	1	
NAPROXEN	Ingredient	1115008	Naproxen	1	
NAPROXEN SODIUM	Ingredient	1115008	Naproxen	1	
NARATRIPTAN HYDROCHLORIDE	Ingredient	1118117	naratriptan	1	
NATALIZUMAB	Ingredient	735843	natalizumab	1	
NATEGLINIDE	Ingredient	1502826	nateglinide	1	
N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE	Ingredient	42899697	N-CYCLOHEXYL-2-BENZOTHIAZOSULFENAMIDE	1	
N-CYCLOHEXYL-N'-PHENYL-PARA-PHENYLENEDIAMINE	Ingredient	43532052	N-CYCLOHEXYL-N'-PHENYL-1,4-PHENYLENEDIAMINE	1	
Nebivolol Hydrochloride	Ingredient	1314577	nebivolol	1	
NEDOCROMIL SODIUM	Ingredient	1114620	Nedocromil	1	
NEFAZODONE HYDROCHLORIDE	Ingredient	714684	nefazodone	1	
NELARABINE	Ingredient	19002912	nelarabine	1	
NELFINAVIR MESYLATE	Ingredient	1715472	Nelfinavir	1	
NEOMYCIN SULFATE	Ingredient	915981	Neomycin	1	
NEON	Ingredient	19016747	Neon	1	
NEOSTIGMINE BROMIDE	Ingredient	717136	Neostigmine	1	
NEOSTIGMINE METHYLSULFATE	Ingredient	717136	Neostigmine	1	
NEPAFENAC	Ingredient	909795	nepafenac	1	
NESIRITIDE	Ingredient	1338985	Nesiritide	1	
NETILMICIN SULFATE	Ingredient	19017585	Netilmicin	1	
NEVIRAPINE	Ingredient	1769389	Nevirapine	1	
NEW JERSEY TEA	Ingredient	42904219	Ceanothus americanus whole extract	1	
N-HYDROXYMETHYLSUCCINIMIDE	Ingredient	43013739	N-hydroxysuccinimide	1	
NIACIN ASCORBATE	Ingredient	43012401	NIACINAMIDE ASCORBATE	1	
NIACINAMIDE ASCORBATE	Ingredient	43012401	NIACINAMIDE ASCORBATE	1	
NIAOULI OIL	Ingredient	42899538	Oil of niaouli	1	
NICARDIPINE HYDROCHLORIDE	Ingredient	1318137	Nicardipine	1	
NICKEL	Ingredient	42900439	nickel	1	
NICKEL SULFATE	Ingredient	19082458	nickel sulfate	1	
NICOBOXIL	Ingredient	19090809	nicoboxil	1	
NICOTINAMIDE	Ingredient	19018419	Niacinamide	1	
NICOTINAMIDE ASCORBATE	Ingredient	19018419	Niacinamide	1	
NICOTINE	Ingredient	718583	Nicotine	1	
NICOTINIC ACID	Ingredient	1517824	Niacin	1	
NIFEDIPINE	Ingredient	1318853	Nifedipine	1	
NILOTINIB HYDROCHLORIDE MONOHYDRATE	Ingredient	1394023	nilotinib	1	
NILUTAMIDE	Ingredient	1315286	nilutamide	1	
NIMODIPINE	Ingredient	1319133	Nimodipine	1	
NINTEDANIB ESILATE	Ingredient	45775396	nintedanib	1	
N-ISOPROPYL-N'-PHENYL-PARA-PHENYLENEDIAMINE	Ingredient	43012390	N-isopropyl-N-phenyl-4-phenylenediamine	1	
NITRAZEPAM	Ingredient	19020021	Nitrazepam	1	
NITRIC ACID	Ingredient	42899650	Nitric Acid	1	
NITRIC OXIDE	Ingredient	19020068	Nitric Oxide	1	
NITROFURANTOIN	Ingredient	920293	Nitrofurantoin	1	
NITROGEN	Ingredient	19020477	Nitrogen	1	
NITROGLYCERIN	Ingredient	1361711	Nitroglycerin	1	
NITROUS OXIDE	Ingredient	19021129	Nitrous Oxide	1	
NIVOLUMAB	Ingredient	45892628	nivolumab	1	
NIZATIDINE	Ingredient	950696	Nizatidine	1	
NORELGESTROMIN	Ingredient	1518198	norelgestromin	1	
NOREPINEPHRINE BITARTRATE	Ingredient	1321341	Norepinephrine	1	
NORETHINDRONE	Ingredient	1521369	Norethindrone	1	
NORETHINDRONE ACETATE	Ingredient	1521369	Norethindrone	1	
NORFLOXACIN	Ingredient	1721543	Norfloxacin	1	
NORGESTIMATE	Ingredient	1515774	norgestimate	1	
NORGESTREL	Ingredient	1521592	Norgestrel	1	
NORMETHADONE HYDROCHLORIDE	Ingredient	19015787	normethadone	1	
NORTRIPTYLINE HYDROCHLORIDE	Ingredient	721724	Nortriptyline	1	
NUPHAR LUTEUM	Ingredient	42899618	Nuphar luteum root extract	1	
NUX MOSCHATA	Ingredient	19014026	Nux Vomica extract	1	
NYLIDRIN HYDROCHLORIDE	Ingredient	19022494	Nylidrin	1	
NYSTATIN	Ingredient	922570	Nystatin	1	
OAK MOSS	Ingredient	42904112	Evernia prunastri extract	1	
OATS	Ingredient	19071838	Oats preparation	1	
Obinutuzumab	Ingredient	44507676	obinutuzumab	1	
OCIMUM BASILICUM	Ingredient	42903798	Ocimum basilicum whole extract	1	
OCRIPLASMIN	Ingredient	42904298	ocriplasmin	1	
OCTINOXATE	Ingredient	915391	Octinoxate	1	
OCTISALATE	Ingredient	19135923	octisalate	1	
OCTOCRYLENE	Ingredient	19129641	octocrylene	1	
OENOTHERA BIENNIS	Ingredient	42899532	Oenothera biennis flower extract	4	
OENOTHERA BIENNIS	Ingredient	42899534	Oenothera biennis leaf extract	1	
OENOTHERA BIENNIS	Ingredient	42899535	Oenothera biennis root extract	2	
OENOTHERA BIENNIS	Ingredient	43560625	Oenothera biennis seed extract	3	
Ofatumumab	Ingredient	40167582	ofatumumab	1	
OFLOXACIN	Ingredient	923081	Ofloxacin	1	
OIL OF ANISE	Ingredient	19060831	Anise oil	1	
OIL OF CAMPHOR	Ingredient	35603474	CAMPHOR OIL, WHITE	1	
OIL OF CHAMOMILE ROMAN	Ingredient	42898757	Chamomile Flower Oil	1	
OIL OF CITRONELLA	Ingredient	42898909	Citronella oil	1	
OIL OF DILL	Ingredient	42899065	Dill Seed Oil	1	
OIL OF FIR	Ingredient	45776815	Abies alba leaf oil	1	
OIL OF LEMON	Ingredient	42900497	lemon oil	1	
OIL OF MUSTARD EXPRESSED	Ingredient	43012161	mustard oil	1	
OIL OF ORANGE	Ingredient	42900451	orange oil	1	
OIL OF PINE NEEDLES	Ingredient	43012157	pine needle oil (pinus mugo)	1	
OIL OF PINE NEEDLES	Ingredient	42900458	pine needle oil (pinus sylvestris)	2	
OIL OF SANTAL	Ingredient	45776106	Santalum album seed oil	1	
OIL OF SASSAFRAS	Ingredient	42899742	Sassafras oil	1	
OIL OF THYME	Ingredient	19060834	Thyme oil	1	
OIL OF TURPENTINE	Ingredient	1106647	Turpentine	1	
OIL OF TURPENTINE,RECTIFIED	Ingredient	1106647	Turpentine	1	
OKRA	Ingredient	43013756	okra extract	1	
OLANZAPINE	Ingredient	785788	olanzapine	1	
OLANZAPINE TARTRATE	Ingredient	785788	olanzapine	1	
OLEA EUROPAEA, FLOS	Ingredient	43526293	Olea europaea whole extract	1	
OLEA EUROPAEA, FLOS	Ingredient	42899542	Olea europaea leaf extract	2	
OLEA EUROPEA HOMEO CHEMICAL	Ingredient	43526293	Olea europaea whole extract	1	
OLEA EUROPEA HOMEO CHEMICAL	Ingredient	42899542	Olea europaea leaf extract	2	
OLEANDER	Ingredient	42899681	Nerium oleander leaf extract	1	
OLEIC ACID	Ingredient	19126536	Oleate	1	
OLIBANUM	Ingredient	40161071	boswellia preparation	1	
OLIVE OIL	Ingredient	42900448	olive oil	1	
OLMESARTAN MEDOXOMIL	Ingredient	40226742	olmesartan	1	
OLODATEROL HYDROCHLORIDE	Ingredient	45775116	olodaterol	1	
OLOPATADINE HYDROCHLORIDE	Ingredient	915855	olopatadine	1	
OLSALAZINE SODIUM	Ingredient	916282	olsalazine	1	
OMALIZUMAB	Ingredient	1110942	omalizumab	1	
Ombitasvir	Ingredient	45892552	ombitasvir	1	
OMEPRAZOLE	Ingredient	923645	Omeprazole	1	
OMEPRAZOLE MAGNESIUM	Ingredient	923645	Omeprazole	1	
OnabotulinumtoxinA	Ingredient	729855	Botulinum Toxin Type A	1	
ONDANSETRON	Ingredient	1000560	Ondansetron	1	
ONDANSETRON HYDROCHLORIDE	Ingredient	1000560	Ondansetron	1	
ONDANSETRON HYDROCHLORIDE DIHYDRATE	Ingredient	1000560	Ondansetron	1	
ONION	Ingredient	40172684	onion allergenic extract	1	
ONION	Ingredient	43013763	Onion extract	2	
ONONIS SPINOSA	Ingredient	42904267	Ononis repens whole extract	1	
ONOPORDUM	Ingredient	43525831	Onopordum extract	1	
ONOSMODIUM VIRGINIANUM	Ingredient	42899566	Onosmodium virginianum whole extract	1	
OOPHORINUM	Ingredient	42900163	Sus scrofa ovary preparation	1	
OOPHORINUM	Ingredient	42898532	Bos taurus ovary preparation	2	
O-PHENYLPHENOL	Ingredient	19056474	2-phenylphenol	1	
OPHIOPOGON JAPONICUS	Ingredient	42899567	Ophiopogon japonicus root extract	1	
OPIUM	Ingredient	923829	Opium	1	
ORANGE	Ingredient	42900451	orange oil	2	
ORANGE	Ingredient	43013770	Orange Peel extract	3	
ORANGE	Ingredient	42904272	Orange juice	1	
ORANGE PEEL BITTER	Ingredient	43013770	Orange Peel extract	1	
ORANGE PEEL SWEET	Ingredient	43013770	Orange Peel extract	1	
ORCHITIC EXTRACT	Ingredient	42900182	Sus scrofa testicle preparation	2	
ORCHITIC EXTRACT	Ingredient	42898543	Bos taurus testicle preparation	1	
ORCHITINUM	Ingredient	42900182	Sus scrofa testicle preparation	2	
ORCHITINUM	Ingredient	42898543	Bos taurus testicle preparation	1	
ORCIPRENALINE SULFATE	Ingredient	1123995	metaproterenol	1	
ORIGANUM MAJORANA	Ingredient	42904138	Origanum majorana extract	1	
ORLISTAT	Ingredient	741530	orlistat	1	
ORNITHOGALUM UMBELLATUM	Ingredient	42903996	Ornithogalum umbellatum extract	1	
ORNITHOGALUM UMBELLATUM, FLOS	Ingredient	42903996	Ornithogalum umbellatum extract	1	
ORPHENADRINE CITRATE	Ingredient	724394	Orphenadrine	1	
ORPHENADRINE HYDROCHLORIDE	Ingredient	724394	Orphenadrine	1	
ORRIS	Ingredient	40175885	orris allergenic extract	1	
OSELTAMIVIR PHOSPHATE	Ingredient	1799139	Oseltamivir	1	
OSMIUM METALLICUM	Ingredient	42899592	Osmium	1	
OVA TOSTA	Ingredient	43532349	EGG SHELL, COOKED	1	
OVARY TISSUE	Ingredient	42900163	Sus scrofa ovary preparation	2	
OVARY TISSUE	Ingredient	42898532	Bos taurus ovary preparation	1	
OVI GALLINAE PELLICULA	Ingredient	43532994	EGG SHELL MEMBRANE	1	
OX BILE EXTRACT	Ingredient	19059511	Ox bile extract	1	
OXALIC ACID	Ingredient	43532099	Oxalic Acid	1	
OXALIPLATIN	Ingredient	1318011	oxaliplatin	1	
OXAPROZIN	Ingredient	1118045	oxaprozin	1	
OXAZEPAM	Ingredient	724816	Oxazepam	1	
OXCARBAZEPINE	Ingredient	718122	oxcarbazepine	1	
OXETACAINE	Ingredient	21014116	Oxetacaine	1	
OXICONAZOLE NITRATE	Ingredient	918222	oxiconazole	1	
OXPRENOLOL HYDROCHLORIDE	Ingredient	19024904	Oxprenolol	1	
OXTRIPHYLLINE	Ingredient	19049816	oxtriphylline	1	
OXYBENZONE	Ingredient	918881	oxybenzone	1	
OXYBUTYNIN	Ingredient	918906	oxybutynin	1	
OXYBUTYNIN CHLORIDE	Ingredient	918906	oxybutynin	1	
OXYCODONE HYDROCHLORIDE	Ingredient	1124957	Oxycodone	1	
OXYDENDRUM ARBOREUM	Ingredient	46275555	Oxydendrum arboreum leaf extract	1	
OXYGEN	Ingredient	19025274	Oxygen	1	
OXYMETAZOLINE HYDROCHLORIDE	Ingredient	925636	Oxymetazoline	1	
OXYMETHOLONE	Ingredient	1525741	Oxymetholone	1	
OXYMORPHONE HYDROCHLORIDE	Ingredient	1125765	Oxymorphone	1	
OXYPHENBUTAZONE	Ingredient	19025925	Oxyphenbutazone	1	
OXYQUINOLINE	Ingredient	906874	Oxyquinoline	1	
OXYQUINOLINE BENZOATE	Ingredient	906874	Oxyquinoline	1	
OXYQUINOLINE SULFATE	Ingredient	906874	Oxyquinoline	1	
OXYTOCIN	Ingredient	1326115	Oxytocin	1	
OYSTER SHELLS	Ingredient	42899543	Oyster shell calcium carbonate preparation	1	
PACLITAXEL	Ingredient	1378382	Paclitaxel	1	
PADIMATE O	Ingredient	19082898	padimate-O	1	
PAEONIA OFFICINALIS	Ingredient	44814385	Paeonia officinalis whole extract	1	
PALIFERMIN	Ingredient	19038562	Palifermin	1	
PALIPERIDONE	Ingredient	703244	paliperidone	1	
Paliperidone Palmitate	Ingredient	703244	paliperidone	1	
PALIVIZUMAB	Ingredient	537647	palivizumab	1	
PALLADIUM	Ingredient	42900467	Palladium	1	
PALMITIC ACID	Ingredient	43014178	palmitate	1	
PALONOSETRON HYDROCHLORIDE	Ingredient	911354	palonosetron	1	
PAMABROM	Ingredient	1172206	pamabrom	1	
PAMIDRONATE DISODIUM	Ingredient	1511646	pamidronate	1	
PANCREAS	Ingredient	42900164	Sus scrofa pancreas preparation	3	
PANCREAS	Ingredient	19056189	Pancreas extract	1	
PANCREAS	Ingredient	42898533	Bos taurus pancreas preparation	2	
PANCREATIC (EXT.) ETC.	Ingredient	42900164	Sus scrofa pancreas preparation	3	
PANCREATIC (EXT.) ETC.	Ingredient	19056189	Pancreas extract	1	
PANCREATIC (EXT.) ETC.	Ingredient	42898533	Bos taurus pancreas preparation	2	
PANCREATIN	Ingredient	926487	Pancreatin	1	
PANCRELIPASE	Ingredient	990340	Pancrelipase	1	
PANCURONIUM BROMIDE	Ingredient	19026674	Pancuronium	1	
PANITUMUMAB	Ingredient	19100985	panitumumab	1	
PANTHENOL	Ingredient	40231459	Panthenol	1	
PANTOPRAZOLE MAGNESIUM	Ingredient	948078	pantoprazole	1	
Pantoprazole magnesium hemipentahydrate	Ingredient	948078	pantoprazole	1	
PANTOPRAZOLE SODIUM	Ingredient	948078	pantoprazole	1	
PANTOPRAZOLE SODIUM SESQUIHYDRATE	Ingredient	948078	pantoprazole	1	
PAPAIN	Ingredient	926770	Papain	1	
PAPAVERINE	Ingredient	1326901	Papaverine	1	
PAPAVERINE HYDROCHLORIDE	Ingredient	1326901	Papaverine	1	
PAPAYA	Ingredient	40226671	papaya allergenic extract	2	
PAPAYA	Ingredient	19016491	Papaya preparation	1	
PARACHLOROPHENOL	Ingredient	19020071	parachlorophenol	1	
PARAFFIN	Ingredient	19129738	Paraffin	1	
PARAFORMALDEHYDE	Ingredient	1756524	Formaldehyde	1	
PARALDEHYDE	Ingredient	19027181	Paraldehyde	1	
PARATHYROID HORMONE	Ingredient	43532113	Parathyroid Hormone	1	
PARICALCITOL	Ingredient	1517740	paricalcitol	1	
PARIS QUADRIFOLIA	Ingredient	44816297	Paris quadrifolia extract	1	
Paritaprevir	Ingredient	45892554	paritaprevir	1	
PAROMOMYCIN SULFATE	Ingredient	1727443	Paromomycin	1	
PAROXETINE	Ingredient	722031	Paroxetine	1	
PAROXETINE HYDROCHLORIDE	Ingredient	722031	Paroxetine	1	
PAROXETINE HYDROCHLORIDE ACETONE SOLVATE	Ingredient	722031	Paroxetine	1	
PAROXETINE HYDROCHLORIDE HEMIHYDRATE	Ingredient	722031	Paroxetine	1	
PARSLEY	Ingredient	19015198	Parsley extract	1	
PARSLEY	Ingredient	44507735	parsley oil	3	
PARSLEY	Ingredient	40172806	parsley allergenic extract	2	
PARSLEY PIERT	Ingredient	19015198	Parsley extract	1	
PARSLEY PIERT	Ingredient	44507735	parsley oil	3	
PARSLEY PIERT	Ingredient	40172806	parsley allergenic extract	2	
PARTHENOLIDE	Ingredient	19083839	parthenolide	1	
Pasireotide diaspartate	Ingredient	43012417	pasireotide	1	
Pasireotide Pamoate	Ingredient	43012417	pasireotide	1	
PASSIFLORA INCARNATA	Ingredient	19065820	Passiflora incarnata extract	1	
PASSIFLORA INCARNATA	Ingredient	43525821	Passiflora incarnata seed extract	3	
PASSIFLORA INCARNATA	Ingredient	42899545	PASSIFLORA INCARNATA SEED OIL	4	
PASSIFLORA INCARNATA	Ingredient	42899632	Passiflora incarnata fruit extract	2	
PASSION FLOWER	Ingredient	1306905	Passion flower extract	1	
PATENT BLUE SODIUM	Ingredient	19022170	patent blue violet	1	
Pazopanib Hydrochloride	Ingredient	40167554	pazopanib	1	
PEANUT OIL	Ingredient	19033278	arachis oil	2	
PEANUT OIL	Ingredient	45775483	peanut oil, hydrogenated	1	
PECTIN	Ingredient	922191	pectin	1	
PEDICULUS CAPITIS	Ingredient	45892951	Pediculus humanus var. capitis	1	
PEGAPTANIB	Ingredient	19063605	pegaptanib	1	
PEGASPARGASE	Ingredient	1326481	pegaspargase	1	
PEGFILGRASTIM	Ingredient	1325608	pegfilgrastim	1	
PEGINTERFERON ALFA-2A	Ingredient	1714165	peginterferon alfa-2a	1	
PEGINTERFERON ALFA-2B	Ingredient	1797155	peginterferon alfa-2b	1	
PEGINTERFERON BETA-1A	Ingredient	45775146	peginterferon beta-1a	1	
PEGVISOMANT	Ingredient	1503432	pegvisomant	1	
Pembrolizumab	Ingredient	45775965	pembrolizumab	1	
PEMETREXED DISODIUM	Ingredient	1304919	pemetrexed	1	
PENCICLOVIR	Ingredient	981654	penciclovir	1	
PENICILLIN G BENZATHINE	Ingredient	1728416	Penicillin G	1	
PENICILLIN G POTASSIUM	Ingredient	1728416	Penicillin G	1	
PENICILLIN G PROCAINE	Ingredient	1728416	Penicillin G	1	
PENICILLIN G SODIUM	Ingredient	1728416	Penicillin G	1	
PENICILLIN V	Ingredient	1729720	Penicillin V	1	
PENICILLIN V BENZATHINE	Ingredient	1729720	Penicillin V	1	
PENICILLIN V POTASSIUM	Ingredient	1729720	Penicillin V	1	
PENTAERYTHRITOL TETRANITRATE	Ingredient	19022446	pentaerythritol	1	
PENTAGASTRIN	Ingredient	19030376	Pentagastrin	1	
PENTAMIDINE ISETIONATE	Ingredient	1730370	Pentamidine	1	
PENTASTARCH	Ingredient	40161354	Pentastarch	1	
PENTAZOCINE HYDROCHLORIDE	Ingredient	1130585	Pentazocine	1	
PENTAZOCINE LACTATE	Ingredient	1130585	Pentazocine	1	
PENTOBARBITAL	Ingredient	730729	Pentobarbital	1	
PENTOBARBITAL SODIUM	Ingredient	730729	Pentobarbital	1	
PENTOSAN POLYSULFATE SODIUM	Ingredient	924151	Pentosan Polysulfate	1	
PENTOSTATIN	Ingredient	19031224	Pentostatin	1	
PENTOXIFYLLINE	Ingredient	1331247	Pentoxifylline	1	
PEPPERMINT	Ingredient	19086712	Peppermint oil	3	
PEPPERMINT	Ingredient	19086681	Peppermint preparation	1	
PEPPERMINT OIL	Ingredient	19086712	Peppermint oil	1	
PEPSIN	Ingredient	19031378	Pepsin A	1	
PEPTONE	Ingredient	19032237	Peptones	1	
Perampanel	Ingredient	42904177	perampanel	1	
PERFLUTREN	Ingredient	19071160	Perflutren	1	
PERGOLIDE MESYLATE	Ingredient	732309	Pergolide	1	
PERICIAZINE	Ingredient	19053565	periciazine	1	
PERINDOPRIL ARGININE	Ingredient	1373225	Perindopril	1	
PERINDOPRIL ERBUMINE	Ingredient	1373225	Perindopril	1	
PERMETHRIN	Ingredient	922868	Permethrin	1	
PERPHENAZINE	Ingredient	733008	Perphenazine	1	
PERTACTIN	Ingredient	19033193	Pertussis Vaccine	1	
PERTACTIN ADSORBED	Ingredient	529218	acellular pertussis vaccine, inactivated	1	
PERTUSSIS TOXOID	Ingredient	19033193	Pertussis Vaccine	1	
PERTUSSIS TOXOID ADSORBED	Ingredient	529218	acellular pertussis vaccine, inactivated	1	
PERTUSSIS VACCINE	Ingredient	19033193	Pertussis Vaccine	1	
Pertuzumab	Ingredient	42801287	pertuzumab	1	
PERUVIAN BALSAM	Ingredient	922976	Peruvian balsam	1	
PETROLATUM	Ingredient	19033354	Petrolatum	1	
PETROLEUM	Ingredient	19060797	Petroleum distillate	1	
PETROLEUM	Ingredient	19016457	Petroleum preparation	2	
PHENAZOPYRIDINE HYDROCHLORIDE	Ingredient	933724	Phenazopyridine	1	
