CONCEPT_CODE_1	CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_CODE_2	CONCEPT_NAME_2	CONCEPT_CLASS_ID_2	CONCEPT_ID_2	INVALID_REASON_2	PRECEDENCE	CONVERSION_FACTOR
2139693	MEL-VITA-TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2121670	MULTI FOR WOMEN - CAPLETS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2238889	MULTI NT-OX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
539945	MULTI V+M CTR TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244988	MULTI VITAMIN & MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2231789	MULTI VITAMIN WITH EXTRA B'S & MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2240459	MULTI-1	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2237167	MULTI-VITAMIN & MINERALS FOR MATURE MEN	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
467162	MULTIDYN TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241044	MULTIVITAIMIN 50 PLUS SUPER ONCE A DAY	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2237944	MULTIVITAMINES PLUS MINERAUX POUR ENFANTS (CHEWABLE TABLETS) ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2240963	MULTIVITAMINS AND MINERALS - COMPLETE ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2240998	MULTRUM FORTE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2181347	JUNGAMALS - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2020300	PHYTOPLEX TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
312002	POLYMINE NO 2	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
402702	POLYVIM CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2152924	PREMIUM PRENATAL - TABLETS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2025582	PRENATAL FORMULA TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2067366	PRENATAL FORMULA TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2096382	PERSONNELLE CHILD.CHEW.MULTIVIT.MULTIMIN.REG	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
625701	US 100 CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2055600	VITALOSATES CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2031620	PARAMETTES 50 PLUS TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241054	ONESOURCE MATURE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
839043	SUPER DAILY NO 2	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2004356	STERLING MULTI VITAMIN-MULTI MINERAL TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2245070	SUPER MULTI	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2039818	SUPER VITA VIM WITH BETA CAROTENE TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2231247	SPECTRUM	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2230718	SWICAL-ENERGY	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
587141	VEGE 1 DAILY TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
542512	TIME REL MULT VIT AND MIN TAB ORAL TABLET (EXTENDED-RELEASE)	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
579785	SWISS ONE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2202751	VITAMIN E 200IU WITH NON-MED.ODORLESS GARLIC ORAL CAPSULE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2035901	ULTRA CLEAR PWR	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
252328	VITOGEN GERIATRIC TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
611727	VITOGEN SPECTRUM TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
261920	VITAMINES MINERAUX ADULTES 950 ORAL CAPSULE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2176807	TOTAL MULTI VITAMINES ET MINERAUX - CAPSULE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2200724	VYO CYLATE - PWR	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
831999	VITA VIM W BETA CAROTENE TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
849103	A TO Z MULTIPLE VITAMINS AND MINERALS TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2231517	18 ESSENTIAL VITAMINS AND MINERALS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2053616	29 ESSENTIAL VITAMINS AND MINERALS TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2245235	ADULT FORMULA 50+	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2230562	ALKADRENERGY TABLETS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
477354	COMPLETE MULTI TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242548	COMPLETE MULTIVITAMINS AND MINERALS FOR CHILDREN	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2212587	COMPLETE ONE-A-DAY - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
773956	DIATRUM DRAGEES	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
639273	CHILDRENS CHEWABLE VIT W MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
645656	CHILDRENS MULTI VIT AND CHELATED MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2225336	CENTRUM JUNIOR COMPLETE - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2225344	CENTRUM JUNIOR REG. - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2237688	CENTRUM SELECT	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1949888	CHILDREN'S CHEW MULTI & MIN TAB ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
891207	CHILDREN'S CHEWABLE VIT AND MIN TAB ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2239462	C. VIT-MIN FORMULA	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
628166	HIGH POTENCY MULTI-VITAMIN & MIN PACK	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
705403	GERIATRIC	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
629790	GOLDEN SUPREME MULTIVIT AND MULTIMIN TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
515663	GOOD LIFE MEGA PAKS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1932578	GARFIELD MULTIVITS & MINERALS CHEW TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241266	EXTRA P.N. VITAMIN-MINERAL DRINK MIX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2230690	ENVIROCOMPLEX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244249	DOUBLE X	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
666742	FORMULE NO 203 PROFIL TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
585823	FLINTSTONES COMPLETE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244246	MEN'S	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2243283	MEN'S BIOMULTIPLE VITAMIN AND MINERAL SUPPLEMENT	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1911236	MOR-VITES TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2210606	MULTI PLEX II - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2159252	MULTI SPECTRUM - TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2009684	MULTI-FORCE FOR WOMEN TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
678961	MULTI-VI-MIN CAPSULES	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1995049	MULTIGENICS TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
663417	MULTIPACK II	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2246304	MULTIPLE VITAMINS & MINERALS TABLETS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
662003	MULTIPLE VITAMINS AND MINERALS TAB ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2239680	MULTIPLE VITAMINS WITH MINERALS TABLETS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
658340	MULTIVIM	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
781061	MULTIVITAMINES & MINERAUX FORTES TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2239947	MULTIVITAMINS AND MINERALS - FORTE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242558	MULTIVITAMINS AND MINERALS FOR WOMEN ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2248648	MULTIVITAMINS AND MINERALS TABLETS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241633	MULTRA PLEX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2231437	LIFEPAK	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244434	LIFEPAK WOMEN	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241222	IRON FREE MULTI	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2174901	OVERDRIVE - CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2239939	SISU CHEWABLE MULTIVITAMIN AND MINERAL	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2132001	OMNIPLEX WITH BETA CAROTENE-TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244891	ONE A DAY ADVANCE ADULTS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
638099	ONE A DAY MULTIPLE VIT W MINERALS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2236402	ONE TABLET DAILY HIGH POTENCY B COMPLEX AND C	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2247241	ONE TABLET DAILY MENS FORMULA	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2229726	PARAMETTES 50 PLUS COMPLETE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2219220	ONLY ONE - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2229383	WOMEN'S CHANGE FORMULA	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
554367	SUPER VITE TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2010100	SUPER VITES MULTIVITAMIN AND MINERALS PCK	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241865	SPECTRUM	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
719072	SPECTRUM 4 CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1983954	TWIN OPTI PWR	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2248627	SWISS TOTAL ONE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1946781	ULTIMATE TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
530468	ULTIMATE TWO MEGA VIT & CHEL MIN SRT	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
702412	TASTY MULTIPLE TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242776	B.E.T. COMPLEX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2230387	DERMA-FORCE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2047527	COMPLETE FORMULA FOR ADULTS TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2240399	DAILY BENEFITS FOR MEN SUPPLEMENT PAKS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
532371	CHILDRENS MULTIPLE VIT AND MIN CHEW TAB ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2247689	BODY ROX	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2232995	CENTRAL-VITE SENIORS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2237700	CENTRUM PROTEGRA	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1900099	CENTRUM SELECT TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2240987	CHILDREN'S CHEWABLE MULTI-VITAMIN COMPLETE WITH MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2036533	CARD-FLOE II TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
419796	HYPO VITES TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
840653	GERIATRIQUE CAP	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2168782	CHEWABLE MULT.VIT&MIN COMP.FOR CHILD.WITH CA ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2168081	H.W. 50 FORMULA TIME RELEASE - TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2225522	DOUBLE X - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2238714	FORMULA O.C.	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2049554	ESSENTIAL 50+	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
678988	FORMULA III VIT & MIN SUPP CAPS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
774618	FEMITAB TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242545	ENRICH CORE PACK MALE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2210592	MULTI PLEX I - TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
621811	MULTI VITAMIN AND MINERAL REG PACK ORAL CAPSULE	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
630454	MULTI VITAMINES JUNIOR AVEC FER	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2241009	MULTI VITAMINS & MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242564	MULTI-ACTIN	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2231576	MULTISELECT 29	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2243606	MULTITABS	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2246277	MULTIVITAMIN & MINERALS (IRON FREE) ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
1973738	MULTIVITAMIN MINERAL SUPPLEMENT KIT ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
781096	MULTIVITAMINES & MINERAUX JR TAB	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2248555	MATERNA	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2242546	MULTIVITAMINS AND MINERALS FOR YOUNG MEN	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
567949	MULTIVITAMINS AND MINERALS ORAL TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
2244457	MULTIVITAMINS AND MULTIMINERALS FORMULA REGULAR TABLET	Drug Product	A11AA03	multivitamins and other minerals, incl. combinations	ATC 5th	21600805		1	
