CONCEPT_NAME	CONCEPT_CODE_1	VOCABULARY_ID_1	CONCEPT_ID_2	PRECEDENCE	CONVERSION_FACTOR
Kids Chewable Multivitamin / Iron Supplement [Drug]	2067471	DPD	21600803	1	
Kids Cold Chewable Tablets [Drug]	2307316	DPD	21603214	1	
Kids Stuff With Iron Tablets [Drug]	2227630	DPD	21600803	1	
Kids Toothpaste [Drug]	2248518	DPD	19069022	1	
Kindervites [Drug]	624365	DPD	21600809	1	
Kineret	DPD124129	DPD	19033444	1	
Kineret [Drug]	2245913	DPD	1114375	1	
Kinevac	DPD124131	DPD	19088529	1	
Kinevac (Sincalide) For Injection 5mcg/Vial [Drug]	2228602	DPD	19067803	1	
Kinevac Pws Inj 5mcg/Vial [Drug]	1973754	DPD	19067803	1	
Kinlytic	DPD124132	DPD	19023480	1	
Kinlytic (Urokinase For Injection) [Drug]	749702	DPD	1307515	1	
Kinlytic Open-Cath	DPD124133	DPD	19023480	1	
Kinlytic Open-Cath [Drug]	886777	DPD	1307515	1	
Kinot Ont [Drug]	399388	DPD	21604068	1	
Kinox	DPD124135	DPD	43127758	1	
Kinox [Drug]	2451301	DPD	19020068	1	
Kinox [Drug]	2451328	DPD	19020068	1	
Kiro Rub [Drug]	2230011	DPD	21604064	1	
Kiro-Rub [Drug]	2240023	DPD	21604064	1	
KIU	KIU	DPD	8510	1	1000
Kivexa	DPD124139	DPD	21018339	1	
Kivexa [Drug]	2269341	DPD	21603182	1	
Kl B6 Cider Vineger Tab [Drug]	332100	DPD	21600856	1	
Klb 6 Tab 8.33mg [Drug]	1946714	DPD	19005046	1	
Klb 6 Tab [Drug]	530034	DPD	19005046	1	
Klb6 Tablets 17mg [Drug]	783226	DPD	19005046	1	
Klean-Prep	DPD124143	DPD	21017788	1	
Klean-Prep [Drug]	2147793	DPD	21600582	1	
Klean-Prep [Drug]	741175	DPD	21600570	1	
Klebsiella Pneumoniae	DPD134945	DPD	42899432	1	
Kleen-San [Drug]	2306816	DPD	21602236	1	
Klere [Drug]	2329891	DPD	916460	1	
Klinge Pharma	DPD124148	DPD	43579636	1	
Kmg Plus [Drug]	2049724	DPD	21600855	1	
Kms California Head Remedy Dandruff Shampoo [Drug]	2273403	DPD	944360	1	
Kms California Head Remedy Dandruff Shampoo [Drug]	2368595	DPD	944360	1	
Kms Daily Fixx Dandruff Shampoo [Drug]	2009048	DPD	944360	1	
Kneerelief Tablets [Drug]	2247188	DPD	21604064	1	
Knot Grass	DPD134946	DPD	42899948	1	
Koala Pals Sparkling Tooth Gel - 0.76% [Drug]	2220768	DPD	21600006	1	
Koate-Hp	DPD124156	DPD	19050756	1	
Koate-Hp - Pws Iv 1000iu/Vial [Drug]	2187841	DPD	1352213	1	
Koate-Hp Unj	DPD124157	DPD	19050756	1	
Koate-Hp Unj [Drug]	836419	DPD	1352213	1	
Kobi - Crm [Drug]	2187000	DPD	21604064	1	
Koffex Dm  (Sucrose Free) [Drug]	1928791	DPD	1119510	1	
Koffex Dm + Decongestant  Syrup [Drug]	895601	DPD	21603408	1	
Koffex Dm + Decongestant + Expectorant [Drug]	2238624	DPD	21603439	1	
Koffex Dm + Decongestant + Expectorant Extra Strength [Drug]	2238625	DPD	21603439	1	
Koffex Dm + Expectorant [Drug]	2229869	DPD	21603439	1	
Koffex Dm + Expectorant Extra Strength [Drug]	2238623	DPD	21603439	1	
Koffex Dm [Drug]	1928783	DPD	1119510	1	
Koffex Dm Children [Drug]	2238621	DPD	1119510	1	
Koffex Dm Pour Enfants Syr 7.5mg/Ml [Drug]	1957511	DPD	1119510	1	
Koffex Dm-D-E - Liq [Drug]	2229805	DPD	21603439	1	
Koffex Expectorant [Drug]	438103	DPD	1163944	1	
Koffex Expectorant Sans Sucrose [Drug]	1928821	DPD	1163944	1	
Kogenate - Pws Iv 1000i.U./Vial [Drug]	2178834	DPD	1352213	1	
Kogenate - Pws Iv 250i.U./Vial [Drug]	2178818	DPD	1352213	1	
Kogenate - Pws Iv 500i.U./Vial [Drug]	2178826	DPD	1352213	1	
Kogenate Fs     -(With Bio-Set) [Drug]	2302225	DPD	1352213	1	
Kogenate Fs     -(With Bio-Set) [Drug]	2342758	DPD	1352213	1	
Kogenate Fs [Drug]	2242489	DPD	1352213	1	
Kogenate Fs [Drug]	2242490	DPD	1352213	1	
Kogenate Fs [Drug]	2242491	DPD	1352213	1	
Kogenate Fs [Drug]	2254476	DPD	1352213	1	
Kogenate Fs [Drug]	2254484	DPD	1352213	1	
Kogenate Fs [Drug]	2254492	DPD	1352213	1	
Kogenate Fs [Drug]	2291517	DPD	1352213	1	
Kogenate Fs [Drug]	2291525	DPD	1352213	1	
Kogenate Fs [Drug]	2291533	DPD	1352213	1	
Kogenate Fs [Drug]	2302217	DPD	1352213	1	
Kogenate Fs [Drug]	2342731	DPD	1352213	1	
Kogenate Pws 1000iu/Vial [Drug]	2042517	DPD	1352213	1	
Kogenate Pws 250iu/Vial [Drug]	2042495	DPD	1352213	1	
Kogenate Pws 500iu/Vial [Drug]	2042509	DPD	1352213	1	
Kola	DPD134947	DPD	1315684	1	
Kolvac [Drug]	2239262	DPD	21600838	1	
Komboglyze	DPD124174	DPD	43525516	1	
Komboglyze [Drug]	2389169	DPD	40251676	1	
Komboglyze [Drug]	2389177	DPD	40251676	1	
Komboglyze [Drug]	2389185	DPD	40251676	1	
Kora Healthcare	DPD124177	DPD	21019749	1	
Kos-Mag +C [Drug]	716324	DPD	21600838	1	
Kovaltry	DPD124178	DPD	35606355	1	
Kovaltry [Drug]	2451441	DPD	1352213	1	
Kovaltry [Drug]	2451468	DPD	1352213	1	
Kovaltry [Drug]	2451476	DPD	1352213	1	
Kovaltry [Drug]	2451484	DPD	1352213	1	
Kovaltry [Drug]	2451492	DPD	1352213	1	
Kovaltry [Drug]	2451603	DPD	1352213	1	
Kovaltry [Drug]	2451611	DPD	1352213	1	
Kovaltry [Drug]	2451638	DPD	1352213	1	
Kovaltry [Drug]	2451646	DPD	1352213	1	
Kovaltry [Drug]	2451654	DPD	1352213	1	
Kryobulin Vh 1000 Unit/Vial [Drug]	719838	DPD	1352213	1	
Kryobulin Vh 500 Unit/Vial [Drug]	719811	DPD	1352213	1	
Kuvan	DPD124188	DPD	19021530	1	
Kuvan [Drug]	2350580	DPD	19021959	1	
Kwan Tak Hing Plaster - Pad-Pls [Drug]	2226324	DPD	21604068	1	
Kwellada Lotion 1% [Drug]	26212	DPD	916751	1	
Kwellada Shampoo 1% [Drug]	26220	DPD	916751	1	
Kwellada-P Crème Rinse [Drug]	2231480	DPD	922868	1	
Kwellada-P Lotion [Drug]	2231348	DPD	922868	1	
Kyleena	DPD124196	DPD	1718404	1	
Kyolic Formula 105 - Cap [Drug]	2198541	DPD	21600855	1	
Kyprolis	DPD124198	DPD	42873408	1	
Kyrobil Tab [Drug]	2030276	DPD	21600547	1	
Kytril	DPD124201	DPD	19058365	1	
Kytril 1mg/1ml [Drug]	2088371	DPD	1000772	1	
Kytril Tablets 1mg [Drug]	2185881	DPD	1000772	1	
L	L	DPD	8587	1	1000
L Cysteine Hcl Inj 50mg/Ml [Drug]	487775	DPD	19124969	1	
L Fac Tab [Drug]	590061	DPD	21600855	1	
L-Alanine	DPD134949	DPD	19052489	1	
L-Arginine	DPD134950	DPD	19006410	1	
L-Arginine Hydrochloride Injection [Drug]	399736	DPD	21605308	1	
L-Aspartic Acid	DPD134951	DPD	19012686	1	
L-Cysteine	DPD134952	DPD	19010955	1	
L-Cysteine Hydrochloride	DPD134953	DPD	19010955	1	
L-Ephedrine Hydrochloride	DPD134954	DPD	1143374	1	
L-Isoleucine	DPD134955	DPD	19082306	1	
L-Leucine	DPD134956	DPD	19088571	1	
L-Leucine Hydrochloride	DPD134957	DPD	19088571	1	
L-Lysine	DPD134958	DPD	19092377	1	
L-Lysine Hydrochloride	DPD134959	DPD	19092377	1	
L-Menthol	DPD134960	DPD	901656	1	
L-Menthone	DPD134961	DPD	901656	1	
L-Ornithine	DPD134962	DPD	19024365	1	
L-Ornithine Dihydrochloride	DPD134963	DPD	19024365	1	
L-Phenylalanine	DPD134964	DPD	19035577	1	
L-Phenylalanine Hydrochloride	DPD134965	DPD	19035577	1	
L-Proline	DPD134966	DPD	19052736	1	
L-Threonine	DPD134967	DPD	19000537	1	
L-Tyrosine	DPD134968	DPD	19006692	1	
L-Valine	DPD134969	DPD	19007572	1	
L.C. Supplement [Drug]	2239796	DPD	21600805	1	
L.G.I.T. [Drug]	2239036	DPD	21600855	1	
L.I.P. Complex [Drug]	2242767	DPD	21600805	1	
Labcatal S.A	DPD124217	DPD	43132340	1	
Labetalol Hydrochloride	DPD134970	DPD	1386957	1	
Labetalol Hydrochloride Injection Usp [Drug]	2231689	DPD	1386957	1	
Labetalol Hydrochloride Injection Usp [Drug]	2391090	DPD	1386957	1	
Labetalol Hydrochloride Injection, Usp [Drug]	2387468	DPD	1386957	1	
Labetolol Hydrochloride Injection Usp [Drug]	2385120	DPD	1386957	1	
Laboratoire Chauvin S.A	DPD124219	DPD	43132516	1	
Laboratoire Hra Pharma	DPD124221	DPD	43577945	1	
Laboratoire Hra Pharma	DPD124221	DPD	43132846	2	
Laboratoires Grimberg	DPD124235	DPD	43132377	1	
Laboratoires La Roche-Posay Canada	DPD124237	DPD	43132365	1	
Laboratoires Thea	DPD124241	DPD	43132510	1	
Laburnum Anagyroides	DPD134971	DPD	42629579	1	
Lac Caninum	DPD134972	DPD	42898735	1	
Lac Defloratum	DPD134973	DPD	42900415	1	
Lac Felinum	DPD134974	DPD	46276228	1	
Lac Vaccinum	DPD134975	DPD	42899810	1	
Lac-Tol Pwr 50gm/Pck [Drug]	1958453	DPD	21605341	1	
Lachesis	DPD134977	DPD	44785694	2	
Lachesis	DPD134977	DPD	42899437	1	
Lachnanthes Tinctoria	DPD134978	DPD	43531987	1	
Laclede	DPD124252	DPD	21019420	1	
Lacosamide	DPD134979	DPD	19087394	1	
Lacril 0.5% Dps [Drug]	395900	DPD	21605143	1	
Lacrisert	DPD124256	DPD	19067308	1	
Lacrisert [Drug]	2250624	DPD	21605143	1	
Lacryvisc	DPD124257	DPD	43128008	1	
Lactace Cap 3400unit [Drug]	833363	DPD	950183	1	
Lactaid	DPD124259	DPD	19027638	1	
Lactaid Tab 3000unit [Drug]	674656	DPD	950183	1	
Lactase	DPD134980	DPD	950183	1	
Lactase 3400 Fcc Units Cap [Drug]	2039737	DPD	950183	1	
Lactase Enzyme [Drug]	2156512	DPD	950183	1	
Lactase Enzyme Tablets 3300 Lac Units [Drug]	2222698	DPD	950183	1	
Lactate 1-2-3 Injection [Drug]	39306	DPD	21601162	1	
Lactate Chloride Dextrose Inj [Drug]	60976	DPD	21601162	1	
Lactate De Calcium 648 Mg [Drug]	874752	DPD	19058896	1	
Lactate De Calcium Tab 42.1mg [Drug]	480665	DPD	19058896	1	
Lactated Ringer'S Injection [Drug]	39470	DPD	21601161	1	
Lactated Ringer'S Injection Usp [Drug]	1931636	DPD	21601161	1	
Lactated Ringer'S Irrigation [Drug]	1974076	DPD	21601184	1	
Lactated Ringer'S Irrigation [Drug]	758566	DPD	21601184	1	
Lactated Ringer'S Irrigation Sol [Drug]	799971	DPD	21601184	1	
Lactated Ringers Inj Usp [Drug]	61085	DPD	21601161	1	
Lactated Ringers Inj W 5% Dextrose [Drug]	61131	DPD	21601162	1	
Lactic Acid	DPD134981	DPD	19011035	1	
Lacticare Lot [Drug]	500887	DPD	21602251	1	
Lactimol - Crm 10% [Drug]	2176424	DPD	21602251	1	
Lactin	DPD134982	DPD	19087208	1	
Lactobacillus Acidophilus	DPD134983	DPD	987153	1	
Lactobacillus Bulgaricus	DPD134984	DPD	19000382	1	
Lactobacillus Casei	DPD134985	DPD	45775207	1	
Lactobacillus Rhamnosus	DPD134986	DPD	19122437	1	
Lactol [Drug]	2229730	DPD	21605341	1	
Lactose	DPD134987	DPD	19087208	1	
Lactulax Sirop 10gm/15ml [Drug]	651818	DPD	987245	1	
Lactulose	DPD134988	DPD	987245	1	
Lactulose [Drug]	2412268	DPD	987245	1	
Lactulose [Drug]	2447916	DPD	987245	1	
Lactulose Solution Usp - Liq 667mg/Ml [Drug]	2148056	DPD	987245	1	
Lactulose Solution, Usp 667mg/Ml [Drug]	2309823	DPD	987245	1	
Lactulose Syrup [Drug]	765163	DPD	987245	1	
Lamb'S Quarters	DPD134990	DPD	40161758	1	
Lamictal	DPD124281	DPD	19038928	1	
Lamictal - Tab 200mg [Drug]	2142120	DPD	705103	1	
Lamictal [Drug]	2142082	DPD	705103	1	
Lamictal [Drug]	2142104	DPD	705103	1	
Lamictal [Drug]	2142112	DPD	705103	1	
Lamictal [Drug]	2240115	DPD	705103	1	
Lamictal [Drug]	2243803	DPD	705103	1	
Lamisil	DPD124282	DPD	19070961	1	
Lamisil Crm 1% [Drug]	2031094	DPD	1741309	1	
Lamisil Dermgel	DPD124284	DPD	43253276	1	
Lamisil Dermgel [Drug]	2239876	DPD	1741309	1	
Lamisil Spray	DPD124285	DPD	43571270	1	
Lamisil Spray [Drug]	2238703	DPD	1741309	1	
Lamisil Tab 250mg [Drug]	2031116	DPD	1741309	1	
Lamivudine	DPD134991	DPD	1704183	1	
Lamotrigine	DPD134992	DPD	705103	1	
Lamotrigine [Drug]	2343010	DPD	705103	1	
Lamotrigine [Drug]	2343029	DPD	705103	1	
Lamotrigine [Drug]	2343037	DPD	705103	1	
Lamotrigine [Drug]	2428202	DPD	705103	1	
Lamotrigine [Drug]	2428210	DPD	705103	1	
Lamotrigine [Drug]	2428229	DPD	705103	1	
Lamotrigine-100 [Drug]	2302985	DPD	705103	1	
Lamotrigine-150 [Drug]	2302993	DPD	705103	1	
Lamotrigine-25 [Drug]	2302969	DPD	705103	1	
Lanabiotic	DPD124288	DPD	19099463	1	
Lanabiotic Ont [Drug]	611328	DPD	915175	1	
Lanacane Anti-Bacterial First Aid Spray	DPD124289	DPD	40231194	1	
Lanacane Anti-Bacterial First Aid Spray [Drug]	2253364	DPD	917006	1	
Lanacort Crm 0.5% [Drug]	611301	DPD	975125	1	
Lancome-Creme Protectrice Pour Les Yeuxspf15 [Drug]	2021188	DPD	21601980	1	
Lanolin	DPD134993	DPD	19087317	1	
Lanolin [Drug]	286672	DPD	21601978	1	
Lanoline Hydratee [Drug]	1923129	DPD	21601972	1	
Lanoxin	DPD124301	DPD	19044695	1	
Lanoxin [Drug]	2242321	DPD	1326303	1	
Lanoxin [Drug]	2242322	DPD	1326303	1	
Lanoxin [Drug]	2242323	DPD	1326303	1	
Lanoxin Elx 0.05mg/Ml Pediatric [Drug]	242713	DPD	1326303	1	
Lanoxin Elx Pediatric	DPD124302	DPD	19044695	1	
Lanoxin Inj 0.05mg/Ml Pediatric [Drug]	4456	DPD	1326303	1	
Lanoxin Inj 0.25mg/Ml [Drug]	4464	DPD	1326303	1	
Lanoxin Pediatric	DPD124303	DPD	19044695	2	
Lanoxin Pediatric	DPD124303	DPD	19121801	1	
Lanoxin Tab 0.0625mg [Drug]	731269	DPD	1326303	1	
Lanoxin Tab 0.125mg [Drug]	35319	DPD	1326303	1	
Lanoxin Tab 0.25mg [Drug]	4685	DPD	1326303	1	
Lanreotide	DPD134994	DPD	1503501	1	
Lansoprazole	DPD134995	DPD	929887	1	
Lansoprazole [Drug]	2357682	DPD	929887	1	
Lansoprazole [Drug]	2357690	DPD	929887	1	
Lansoprazole [Drug]	2366282	DPD	929887	1	
Lansoprazole [Drug]	2385767	DPD	929887	1	
Lansoprazole [Drug]	2410389	DPD	929887	1	
Lansoprazole [Drug]	2433001	DPD	929887	1	
Lansoprazole [Drug]	2433028	DPD	929887	1	
Lansoprazole [Drug]	2433672	DPD	929887	1	
Lansoprazole-15 [Drug]	2410370	DPD	929887	1	
Lansoprazole-30 [Drug]	2385775	DPD	929887	1	
Lansoyl Gel 78% [Drug]	608734	DPD	908523	1	
Lansoyl Sugar Free - Jelly - 78% [Drug]	2186926	DPD	908523	1	
Lanthanum Carbonate Hydrate	DPD134996	DPD	42899476	1	
Lantus	DPD124308	DPD	19099465	1	
Lantus [Drug]	2245689	DPD	1502905	1	
Lantus [Drug]	2251930	DPD	1502905	1	
Lantus [Drug]	2276410	DPD	1502905	1	
Lantus [Drug]	2280418	DPD	1502905	1	
Lantus [Drug]	2294338	DPD	1502905	1	
Lanvis	DPD124309	DPD	21018029	1	
Lanvis [Drug]	282081	DPD	1437379	1	
Lapatinib Ditosylate Monohydrate	DPD134997	DPD	1359548	1	
Lapidar 10 Tab [Drug]	445371	DPD	21600547	1	
Lard	DPD135000	DPD	42900159	1	
Largactil	DPD124315	DPD	19018198	1	
Largactil 100 [Drug]	1929976	DPD	794852	1	
Largactil 25 [Drug]	1929968	DPD	794852	1	
Largactil 50 [Drug]	1929984	DPD	794852	1	
Largactil Drops 40mg/Ml [Drug]	1929992	DPD	794852	1	
Largactil Sup 100mg [Drug]	1930001	DPD	794852	1	
Largal Ultra [Drug]	229636	DPD	21600045	1	
Lariam	DPD124318	DPD	19044732	1	
Lariam Tab 250mg [Drug]	2018055	DPD	19000498	1	
Larix Decidua, Flos	DPD135001	DPD	46276432	1	
Larkspur	DPD135002	DPD	19070925	1	
Laronidase	DPD135003	DPD	1543229	1	
Laryng O Jet Kit [Drug]	421995	DPD	989878	1	
Larynsol Loz [Drug]	444758	DPD	21603234	1	
Lasix	DPD124323	DPD	19044738	1	
Lasix - Tab 80mg [Drug]	2224712	DPD	956874	1	
Lasix 40mg Tablets [Drug]	1987798	DPD	956874	1	
Lasix 80mg Tablets [Drug]	1987771	DPD	956874	1	
Lasix [Drug]	2224690	DPD	956874	1	
Lasix [Drug]	2224704	DPD	956874	1	
Lasix Injection 10mg/Ml - Im Iv [Drug]	2224739	DPD	956874	1	
Lasix Injection 10mg/Ml [Drug]	1996436	DPD	956874	1	
Lasix Oral Soln 10mg/Ml [Drug]	432342	DPD	956874	1	
Lasix Oral Solution 10mg/Ml [Drug]	1987585	DPD	956874	1	
Lasix Oral Solution 10mg/Ml [Drug]	2224720	DPD	956874	1	
Lasix Parenteral	DPD124324	DPD	19044738	1	
Lasix Parenteral Inj [Drug]	217743	DPD	956874	1	
Lasix Parenteral Injection 10mg/Ml [Drug]	1988832	DPD	956874	1	
Lasix Special	DPD124325	DPD	19044738	1	
Lasix Special [Drug]	2224755	DPD	956874	1	
Lasix Special Inj 10mg/Ml [Drug]	380024	DPD	956874	1	
Lasix Special Tab 500mg [Drug]	380016	DPD	956874	1	
Lasix Special Tablets 500mg [Drug]	1987615	DPD	956874	1	
Lasix Tab 20mg [Drug]	1987739	DPD	956874	1	
Lasix Tab 20mg [Drug]	289590	DPD	956874	1	
Lasix Tab 80mg [Drug]	397687	DPD	956874	1	
Lasix Tabs 40 Mg [Drug]	12580	DPD	956874	1	
Lassar'S Paste	DPD124327	DPD	21018019	1	
Lassar'S Paste [Drug]	120820	DPD	21601971	1	
Lassar'S Paste [Drug]	542849	DPD	21601971	1	
Lassar'S Pst [Drug]	415170	DPD	21601971	1	
Lassars Paste [Drug]	238694	DPD	21601971	1	
Latanoprost	DPD135004	DPD	954688	1	
Latanoprost Ophthalmic Solution [Drug]	2398273	DPD	954688	1	
Lathyrus Sativus	DPD135005	DPD	42899493	1	
Latisse	DPD124333	DPD	19045144	1	
Latisse [Drug]	2350939	DPD	904525	1	
Latrodectus Katipo	DPD135006	DPD	42900394	1	
Latrodectus Mactans	DPD135007	DPD	19059518	1	
Latuda	DPD124336	DPD	40231215	1	
Latuda [Drug]	2387751	DPD	40230761	1	
Latuda [Drug]	2387778	DPD	40230761	1	
Latuda [Drug]	2387786	DPD	40230761	1	
Latuda [Drug]	2413361	DPD	40230761	1	
Latuda [Drug]	2422050	DPD	40230761	1	
Laureth 4	DPD135008	DPD	19102087	1	
Lavandula Stoechas	DPD135009	DPD	45775465	1	
Lavender	DPD135010	DPD	42899499	1	
Lavender Oil	DPD135011	DPD	19071651	1	
Lax-A-Day [Drug]	2317680	DPD	948515	1	
Lax-Bo Tab [Drug]	731897	DPD	21600547	1	
Lax-Ease	DPD124347	DPD	19005548	1	
Laxa Tab [Drug]	750212	DPD	21600547	1	
Laxabyl No109 [Drug]	330981	DPD	21600552	1	
Laxaclear [Drug]	2391007	DPD	948515	1	
Laxagel Pwr [Drug]	496758	DPD	21600555	1	
Laxarol [Drug]	628778	DPD	21600536	1	
Laxatex Tab [Drug]	498912	DPD	21600547	1	
Laxatif De Sene Et Docusate De Sodium [Drug]	2270293	DPD	21600551	1	
Laxatif Tab [Drug]	840661	DPD	21600547	1	
Laxative [Drug]	2237669	DPD	21600547	1	
Laxative For Women [Drug]	2450232	DPD	924939	1	
Laxative Pills - Tablet [Drug]	2176831	DPD	924309	1	
Laxative Pills [Drug]	2238142	DPD	938268	1	
Laxative Pills [Drug]	2238512	DPD	938268	1	
Laxative Plus Softener	DPD124356	DPD	19050826	1	
Laxative Plus Softener [Drug]	2322420	DPD	21600551	1	
Laxative Psyllium Pwr 484mg/Gm [Drug]	587559	DPD	21600555	1	
Laxative Tab [Drug]	424986	DPD	21600547	1	
Laxative Tablets [Drug]	2128047	DPD	924309	1	
Laxative Tea [Drug]	757152	DPD	21600551	1	
Laxavite Tab [Drug]	424900	DPD	21600547	1	
Laxcodyl [Drug]	2201763	DPD	924939	1	
Laxo-Lax Tab [Drug]	832650	DPD	21600547	1	
Laxolax [Drug]	2237628	DPD	21600547	1	
Le 100 B [Drug]	595764	DPD	21600547	1	
Lead Acetate	DPD135012	DPD	43527206	1	
Lead Iodide	DPD135013	DPD	42899501	1	
Lecithin Capsules With Vitamin D [Drug]	180025	DPD	21600856	1	
Lecithin Plus Vit D Cap [Drug]	199591	DPD	21600856	1	
Lecithine-D Caps [Drug]	252816	DPD	21600856	1	
Lectopam Tab 1.5mg [Drug]	682314	DPD	19030353	1	
Lectopam Tab 3mg [Drug]	518123	DPD	19030353	1	
Lectopam Tab 6mg [Drug]	518131	DPD	19030353	1	
Ledercillin Vk	DPD124383	DPD	19071057	1	
Ledercillin Vk - Tab 400000 Unit [Drug]	2169975	DPD	1729720	1	
Ledercillin Vk - Tab 800000units [Drug]	2169983	DPD	1729720	1	
Ledercillin Vk Tab 400000unit [Drug]	14982	DPD	1729720	1	
Ledercillin Vk Tab 800000unit [Drug]	127760	DPD	1729720	1	
Lederle Leucovorin - Liq Im Iv 10mg/Ml [Drug]	2170485	DPD	21605271	1	
Lederle Leucovorin 350mg/Vial [Drug]	1927442	DPD	21605271	1	
Lederle Leucovorin 50mg/Vial [Drug]	1927434	DPD	21605271	1	
Lederle Leucovorin [Drug]	2170493	DPD	21605271	1	
Lederle Leucovorin Liq 10mg/Ml [Drug]	890898	DPD	21605271	1	
Lederle Leucovorin-Pws Im Iv 350mg/Vial [Drug]	2170507	DPD	21605271	1	
Lederle Leucovorin-Pws Im Iv 50mg/Vial [Drug]	2170515	DPD	21605271	1	
Ledipasvir	DPD135015	DPD	45775020	1	
Ledum Palustre	DPD135016	DPD	46221292	2	
Ledum Palustre	DPD135016	DPD	42899511	1	
Leek	DPD135017	DPD	40226762	1	
Leflunomide	DPD135018	DPD	1101898	1	
Leflunomide [Drug]	2351668	DPD	1101898	1	
Leflunomide [Drug]	2351676	DPD	1101898	1	
Leflunomide [Drug]	2415828	DPD	1101898	1	
Leflunomide [Drug]	2415836	DPD	1101898	1	
Lemna Minor	DPD135019	DPD	42904021	1	
Lemon	DPD135020	DPD	43012745	3	
Lemon	DPD135020	DPD	42903894	5	
Lemon	DPD135020	DPD	40172449	1	
Lemon	DPD135020	DPD	42900498	6	
Lemon	DPD135020	DPD	42900496	4	
Lemon	DPD135020	DPD	42904261	2	
Lemon Time [Drug]	791911	DPD	21604348	1	
Lemon Yellow Pearlized Liq [Drug]	2015390	DPD	949459	1	
Lemtrada	DPD124397	DPD	45776193	1	
Lemtrada [Drug]	2418320	DPD	1312706	1	
Lenalidomide	DPD135021	DPD	19026972	1	
Lentaron	DPD124398	DPD	19011336	1	
Lentaron [Drug]	2128209	DPD	19020079	1	
Lente Purified Pork Insulin Inj [Drug]	514535	DPD	42899447	1	
Lentil	DPD135022	DPD	40172453	1	
Lentil	DPD135022	DPD	43532440	2	
Lenvima	DPD124399	DPD	42629030	1	
Leo Pharma	DPD124401	DPD	21019732	1	
Leo Pharma	DPD124401	DPD	21019732	2	
Lepirudin	DPD135025	DPD	19092139	1	
Leritine Inj 25mg/Ml [Drug]	9857	DPD	19032662	1	
Leritine Tablets 25mg [Drug]	10014	DPD	19032662	1	
Leritone Antistress [Drug]	2231426	DPD	21600855	1	
Leritone Junior [Drug]	2237106	DPD	21600854	1	
Leritone Magnesium & Vitamine E [Drug]	2231427	DPD	21600855	1	
Leritone Magnesium & Vitamine E [Drug]	2241684	DPD	21600855	1	
Leritone Senior - Cap [Drug]	2190540	DPD	21600855	1	
Leritone-Magnesium Vitamin E [Drug]	864587	DPD	19009540	1	
Lescol	DPD124423	DPD	19022086	1	
Lescol 20mg [Drug]	2061562	DPD	1549686	1	
Lescol 40mg [Drug]	2061570	DPD	1549686	1	
Lescol Xl	DPD124424	DPD	19071598	1	
Lescol Xl [Drug]	2250527	DPD	1549686	1	
Lespedeza Capitata	DPD135026	DPD	42899519	1	
Letrozole	DPD135027	DPD	1315946	1	
Letrozole [Drug]	2347997	DPD	1315946	1	
Letrozole [Drug]	2348896	DPD	1315946	1	
Letrozole [Drug]	2348969	DPD	1315946	1	
Letrozole [Drug]	2402025	DPD	1315946	1	
Letrozole Sun	DPD124425	DPD	43128644	1	
Letrozole Sun [Drug]	2375273	DPD	1315946	1	
Letrozole Tablets [Drug]	2381958	DPD	1315946	1	
Lettuce	DPD135028	DPD	42899461	1	
Leucine	DPD135029	DPD	19088571	1	
Leucovorin Ca Inj (Pharm. Bulk Vial) 10mg/Ml [Drug]	1984969	DPD	21605271	1	
Leucovorin Calcium	DPD135030	DPD	1388796	1	
Leucovorin Calcium Inj 10mg/Ml [Drug]	1984950	DPD	21605271	1	
Leucovorin Calcium Injection [Drug]	2087316	DPD	21605271	1	
Leucovorin Calcium Injection [Drug]	2404087	DPD	21605271	1	
Leucovorin Calcium Injection Usp [Drug]	2182998	DPD	21605271	1	
Leucovorin Calcium Injection Usp [Drug]	2183005	DPD	21605271	1	
Leucovorin Calcium Tab 5mg [Drug]	482900	DPD	21605271	1	
Leukeran	DPD124427	DPD	19044763	1	
Leukeran [Drug]	4626	DPD	1390051	1	
Leuprolide Acetate	DPD135031	DPD	1351541	1	
Leuprolide Acetate Injection [Drug]	2240264	DPD	1351541	1	
Leustatin	DPD124428	DPD	19048057	1	
Leustatin 1mg/Ml [Drug]	2022117	DPD	19054825	1	
Levamisole Hydrochloride	DPD135032	DPD	1389464	1	
Levaquin	DPD124429	DPD	19071089	1	
Levaquin 25mg/Ml [Drug]	2236840	DPD	1742253	1	
Levaquin 500mg [Drug]	2236842	DPD	1742253	1	
Levaquin 5mg/Ml [Drug]	2236839	DPD	1742253	1	
Levaquin 750mg [Drug]	2246804	DPD	1742253	1	
Levaquin [Drug]	2236841	DPD	1742253	1	
Levate [Drug]	271152	DPD	710062	1	
Levate [Drug]	293911	DPD	710062	1	
Levate [Drug]	306320	DPD	710062	1	
Levate [Drug]	405612	DPD	710062	1	
Levemir Flextouch	DPD124431	DPD	19044920	1	
Levemir Flextouch [Drug]	2412829	DPD	1516976	1	
Levemir Penfill	DPD124432	DPD	19044920	1	
Levemir Penfill [Drug]	2271842	DPD	1516976	1	
Lever Bac Anti-Bacterial Hand Cleaner Liq [Drug]	2095106	DPD	1704758	1	
Levetiracetam	DPD135033	DPD	711584	1	
Levetiracetam [Drug]	2343622	DPD	711584	1	
Levetiracetam [Drug]	2343630	DPD	711584	1	
