FO_PRD_ID	PRD_NAME	MOL_NAME	INGREDIENT_CONCEPT_CODE	CONCEPT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT	VALID_DS
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2849540	ASCORBATE		3.5	MG					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2849967	BORATE		30	MG					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2850883	CYANOCOBALAMIN		120	MG					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2856283	TOCOPHEROL								1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2855587	SELENIUM								1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2850097	CALCIUM		16.5	MG					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2852726	IRON		150	MCG					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2856468	UBIDECARENONE								1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2855353	RIBOFLAVIN								1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2851945	FOLATE		400	U					1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2856215	THIAMINE								1
59031	PROACTIVE MULTI FOR 50+ CAPSULE 2.500 UNITS/3.5MG/5MG/30MG/16.5MG/6MG/50MCG/120MG/400 UNITS/50 UNITS/150MCG/6...	ASCORBATE/BIOTIN/BORATE/CALCIUM/CHOLECALCIFEROL/CHROMIUM/CYANOCOBALAMIN/FOLATE/IODINE/IRON/MAGNESIUM/MANGANESE/NICOTINIC ACID/PANTOTHENATE/PYRIDOXINE/RETINOL/RIBOFLAVIN/SELENIUM/SILICON DIOXIDE/THIAMINE/TOCOPHEROL/UBIDECARENONE/ZINC	OMOP2855126	PYRIDOXINE								1
59032	PROSTATE HEALTH FORMULA CAPSULE 1.6G/1.1G/2.5MG/75 UNITS/50MCG/7.5MG	SELENIUM/SERENOA REPENS/TOCOPHEROL/URTICA/ZINC	OMOP2855623	SERENOA REPENS								1
59032	PROSTATE HEALTH FORMULA CAPSULE 1.6G/1.1G/2.5MG/75 UNITS/50MCG/7.5MG	SELENIUM/SERENOA REPENS/TOCOPHEROL/URTICA/ZINC	OMOP2855587	SELENIUM								1
59032	PROSTATE HEALTH FORMULA CAPSULE 1.6G/1.1G/2.5MG/75 UNITS/50MCG/7.5MG	SELENIUM/SERENOA REPENS/TOCOPHEROL/URTICA/ZINC	OMOP2856858	ZINC								1
59032	PROSTATE HEALTH FORMULA CAPSULE 1.6G/1.1G/2.5MG/75 UNITS/50MCG/7.5MG	SELENIUM/SERENOA REPENS/TOCOPHEROL/URTICA/ZINC	OMOP2856283	TOCOPHEROL								1
59032	PROSTATE HEALTH FORMULA CAPSULE 1.6G/1.1G/2.5MG/75 UNITS/50MCG/7.5MG	SELENIUM/SERENOA REPENS/TOCOPHEROL/URTICA/ZINC	OMOP2856513	URTICA								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2851457	ELEUTHEROCOCCUS SENTICOSUS								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2851945	FOLATE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2849540	ASCORBATE		60	MG					1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856858	ZINC								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855353	RIBOFLAVIN								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855126	PYRIDOXINE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2854894	POTASSIUM IODIDE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850883	CYANOCOBALAMIN								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853245	MAGNESIUM								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853972	NICOTINAMIDE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2852727	IRON CHELATE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856215	THIAMINE								1
19091	IRON AMINO ACID CHELATE/THIAMINE/R 60MG/1.5MG/1	ASCORBATE/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON CHELATE/MAGNESIUM/NICOTINAMIDE/POTASSIUM IODIDE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850505	CHOLECALCIFEROL		1.5	MG					1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2850104	CALCIUM GLUCONATE		0.47	MG					1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2852726	IRON		0.57	MG					1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855353	RIBOFLAVIN								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855775	SODIUM								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2853972	NICOTINAMIDE								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855126	PYRIDOXINE								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2853274	MANGANESE								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2854887	POTASSIUM								1
19575	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2856215	THIAMINE								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855775	SODIUM								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855126	PYRIDOXINE								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2853274	MANGANESE								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2853972	NICOTINAMIDE								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2856215	THIAMINE								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855353	RIBOFLAVIN								1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2850104	CALCIUM GLUCONATE		0.47	MG					1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2852726	IRON		0.57	MG					1
19637	B.C.M.VITAMINS LIQUID 0.47MG-0.57M	CALCIUM GLUCONATE/IRON/MANGANESE/NICOTINAMIDE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2854887	POTASSIUM								1
19666	SOFRADEX EAR OINTMEN 0.5MG-5MG-0.	DEXAMETHASONE/FRAMYCETIN/GRAMICIDIN	OMOP2851071	DEXAMETHASONE		0.5	MG					1
19666	SOFRADEX EAR OINTMEN 0.5MG-5MG-0.	DEXAMETHASONE/FRAMYCETIN/GRAMICIDIN	OMOP2852286	GRAMICIDIN								1
19666	SOFRADEX EAR OINTMEN 0.5MG-5MG-0.	DEXAMETHASONE/FRAMYCETIN/GRAMICIDIN	OMOP2851986	FRAMYCETIN		5	MG					1
21266	ACTION COLD & FLU EFFERVESCENT SOL 2MG/7.79MG/3	ASCORBATE/ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE	OMOP2849540	ASCORBATE		2	MG					1
21266	ACTION COLD & FLU EFFERVESCENT SOL 2MG/7.79MG/3	ASCORBATE/ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE	OMOP2849556	ASPIRIN		7.79	MG					1
21266	ACTION COLD & FLU EFFERVESCENT SOL 2MG/7.79MG/3	ASCORBATE/ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE	OMOP2850496	CHLORPHENIRAMINE								1
21266	ACTION COLD & FLU EFFERVESCENT SOL 2MG/7.79MG/3	ASCORBATE/ASPIRIN/CHLORPHENIRAMINE/PHENYLEPHRINE	OMOP2854735	PHENYLEPHRINE								1
21369	BEROCCA EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2853972	NICOTINAMIDE								1
21369	BEROCCA EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2854526	PANTOTHENATE								1
21369	BEROCCA EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/SODIUM/THIAMINE	OMOP2855126	PYRIDOXINE								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2854501	PANAX GINSENG								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2854526	PANTOTHENATE								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2850883	CYANOCOBALAMIN								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2853972	NICOTINAMIDE								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2854733	PHENYLALANINE								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2852050	GANODERMA LUCIDUM								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2856466	TYROSINE								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2849544	ASHWAGANDHA								1
88716	ADRENOPLEX CAPSULE 1.75G/750MG/180MG/120MG/75MG/75MG/75MG/55MG/15MG/5MG/5MG/50MCG/5MCG	ASHWAGANDHA/CYANOCOBALAMIN/ELEUTHEROCOCCUS SENTICOSUS/FOLATE/GANODERMA LUCIDUM/NICOTINAMIDE/NICOTINIC ACID/PANAX GINSENG/PANTOTHENATE/PHENYLALANINE/PYRIDOXINE/TYROSINE	OMOP2855126	PYRIDOXINE								1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2850883	CYANOCOBALAMIN		500	MG					1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2853972	NICOTINAMIDE		25	MG					1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2856072	TAURINE								1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2855775	SODIUM		150	MG					1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2850097	CALCIUM		245	MG					1
88866	ULTRA MUSCLEZE POWDER 245MG-500MG-500MG-280MG-80MG-55MG-51MG-50MG-25MG-10.4MG-20MG-14MG-1.3MG-150MC...	CALCIUM/CARNITINE/CYANOCOBALAMIN/FIBRE/FOLATE/GLUTAMINE/MAGNESIUM/MOLYBDENUM/NICOTINAMIDE/PHOSPHORUS/POTASSIUM/PYRIDOXINE/SELENIUM/SODIUM/TAURINE/THIAMINE/TOCOPHEROL	OMOP2851945	FOLATE		80	MG					1
