DOSAGE	VOLUME	THIN_NAME	GEMSCRIPT_NAME	INGREDIENT_ID	THIN_CODE	GEMSCRIPT_CODE	INGREDIENT_CONCEPT_CODE	DOMAIN_ID
60mg/5ml		Co-danthrusate 50mg/60mg/5ml oral suspension sugar free	Normax Liquid (UCB Pharma Ltd)	941258	98167997	55300020	Docusate	Drug
8000 iu		Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	990760	98165998	55312020	Lipase	Drug
210 iu		Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	43532451	98165998	55312020	pancrelipase amylase	Drug
9000 iu		Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	Creon 8000unit+9000unit+210 unit Capsule (Solvay Healthcare)	43532122	98165998	55312020	PANCRELIPASE PROTEASE	Drug
		Generic albumaid methionine low pwdr 200g powder (shs international ltd)	Albumaid methionine low pwdr 200g Powder (SHS International Ltd)		98150994	55365020		Device
		Generic clinutren 1.0 250ml liquid (clintec nutrition ltd)	Clinutren 1.0 250ml Liquid (Clintec Nutrition Ltd)		98146994	55381020		Device
325mg		Co-proxamol 32.5mg/325mg tablets	Co-proxamol 32.5/325 Tablet (Numark Management Ltd)	1125315	98137990	55415020	Acetaminophen	Drug
32.5mg		Co-proxamol 32.5mg/325mg tablets	Co-proxamol 32.5/325 Tablet (Numark Management Ltd)	1153664	98137990	55415020	Propoxyphene	Drug
		Multivitamin tablets	Multivitamin Tablet (Approved Prescription Services Ltd)		98121990	55477020		Drug
		Generic nutrilon soya pwdr 450gms 450g powder (cow / gate ltd)	Nutrilon soya pwdr 450gms 450g Powder (Cow / Gate Ltd)		98117994	55489020		Device
100mg		Ferrous glycine sulfate 100mg modified release tablets	Ferrocontin continus 100mg Tablet (Viatris Pharmaceuticals Ltd)	19000753		55531020	Ferrous glycine sulfate	Drug
400mg		Co-codaprin 8mg+400mg tablets	Co-codaprin 8mg with 400mg tablets	1112807		55578020	Aspirin	Drug
8mg		Co-codaprin 8mg+400mg tablets	Co-codaprin 8mg with 400mg tablets	1201620		55578020	Codeine	Drug
325mg/5ml		Co-proxamol (dextropropoxyphene / paracetamol) 32.5mg+325mg/5ml oral suspension sugar free		1125315		55651020	Acetaminophen	Drug
32.5mg/5ml		Co-proxamol (dextropropoxyphene / paracetamol) 32.5mg+325mg/5ml oral suspension sugar free		1153664		55651020	Propoxyphene	Drug
200 mg / 5 ml		Chloral 200mg/5ml paediatric oral solution	Chloral 200mg/5ml paediatric oral solution	742594	98072998	55663020	trichloroacetaldehyde	Drug
		Gees pastille	Gees Pastille		98070998	55673020		Drug
		Gees linctus paediatric	Gees linctus paediatric	923829	98070997	55674020	Opium	Drug
		Squill opiate linctus	Gees linctus	923829	98070996	55675020	Opium	Drug
		Figs compound liquid	Figs compound liquid		98053998	55741020		Drug
		Vitamin B compound strong tablets	Vitamin b co strong Tablet (Approved Prescription Services Ltd)		98032990	55820020		Drug
500mg		Co-dydramol 10mg/500mg tablets		1125315		55837020	Acetaminophen	Drug
10mg		Co-dydramol 10mg/500mg tablets		1189596		55837020	dihydrocodeine	Drug
		Hydrous ointment	Oily Cream	523202	98026998	55842020	Typhoid Vaccine Live Ty21a	Device
500 mg		Remedeine 20mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	Remedeine 20mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	1125315	98018996	55875020	Acetaminophen	Drug
20 mg		Remedeine 20mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	Remedeine 20mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	1189596	98018996	55875020	dihydrocodeine	Drug
		Simple eye ointment	Simple Eye ointment (Alcon Laboratories (UK) Ltd)		98017998	55879020		Drug
			Multivitamin Capsule (Celltech Pharma Europe Ltd)	1125315		55933020	Acetaminophen	Drug
		White embrocation	White embrocation		98003997	55942020		Drug
250 mg		Immunoglobulin human normal 250mg/vial injecti	Immunoglobulin human normal im 250mg Intramu	36878747	97996990	55970020	human immunoglobulin	Drug
500mg		Co-codamol 8mg/500mg effervescent tablets	Co-codamol 8mg+500mg Dispersible tablet (Rhone-Poulenc Rorer Ltd)	1125315	97984990	56031020	Acetaminophen	Drug
8mg		Co-codamol 8mg/500mg effervescent tablets	Co-codamol 8mg+500mg Dispersible tablet (Rhone-Poulenc Rorer Ltd)	1201620	97984990	56031020	Codeine	Drug
		Emulsifying ointment	Emulsifying soap		97962997	56116020		Device
			Simple linctus paediatric sugar free (Kent Pharmaceuticals Ltd)	19055982		56127020	Flupenthixol	Drug
		Crystal violet 0.5% paint	Crystal violet 0.5% paint	950435	97959998	56128020	Citric Acid	Device
		Eusol solution	Eusol Solution		97957998	56137020		Device
		Vitamin B compound tablets	Vitamin b Tablet (Approved Prescription Services Ltd)		97940990	56205020		Drug
		Sal volatile solution	Sal volatile solution		97937990	56216020		Device
500mg		Co-codamol 8mg/500mg effervescent tablets	Co-codamol Effervescent tablet (A A H Pharmaceuticals Ltd)	1125315	97934990	56226020	Acetaminophen	Drug
8mg		Co-codamol 8mg/500mg effervescent tablets	Co-codamol Effervescent tablet (A A H Pharmaceuticals Ltd)	1201620	97934990	56226020	Codeine	Drug
		Multivitamin tablets	Multivitamin Tablet (A A H Pharmaceuticals Ltd)		97924990	56263020		Drug
		Bipp paste	BIPP Paste	1384360	97845989	56585020	Isoxsuprine	Drug
0.05%		Generic Sofradex ear/eye drops	Sofradex Ear drops (Sanofi)	1518254	97840998	56601020	Dexamethasone	Drug
1%		Generic Sofradex ear/eye drops	Sofradex Ear drops (Sanofi)	19056694	97840998	56601020	Framycetin	Drug
0.01%		Generic Sofradex ear/eye drops	Sofradex Ear drops (Sanofi)	963742	97840998	56601020	Gramicidin	Drug
400 mg			Isisfen 400mg Tablet (Isis Products Ltd)	961047		56702020	Ranitidine	Drug
		Influenza inactivated vaccine vials	Fluzone Vaccination (Aventis Pasteur MSD)		97812998	56721020		Drug
400mg		Co-magaldrox 400mg+400mg tablets	Co-magaldrox 400mg with 400mg tablets	985247		56889020	Aluminum Hydroxide	Drug
400mg		Co-magaldrox 400mg+400mg tablets	Co-magaldrox 400mg with 400mg tablets	992956		56889020	Magnesium Hydroxide	Drug
50 mcg		Estradiol / (estradiol / norethisterone acetate) 50mcg/24 hr / (50mcg+250mcg/24 hr) twice weekly patch	Estradiol / (estradiol / norethisterone acetate) 50mcg/24 hr / (50mcg+250mcg/24 hr) twice weekly patch	1548195	97759998	56953020	Estradiol	Drug
250 mcg		Estradiol / (estradiol / norethisterone acetate) 50mcg/24 hr / (50mcg+250mcg/24 hr) twice weekly patch	Estradiol / (estradiol / norethisterone acetate) 50mcg/24 hr / (50mcg+250mcg/24 hr) twice weekly patch	1521369	97759998	56953020	Norethindrone	Drug
		Herbal emollient cream	Herbal emollient Cream		97749998	56996020		Device
250mg/5ml		Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free	Clavulanic acid 62mg / amoxicillin 250mg/5ml sugar free suspension	1713332	97708998	57171020	Amoxicillin	Drug
62mg/5ml		Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free	Clavulanic acid 62mg / amoxicillin 250mg/5ml sugar free suspension	1759842	97708998	57171020	Clavulanate	Drug
500mg		Co-amoxiclav 500mg/125mg tablets		1713332		57172020	Amoxicillin	Drug
125mg		Co-amoxiclav 500mg/125mg tablets		1759842		57172020	Clavulanate	Drug
400mg/5ml		Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free	Clavulanic acid 57mg / amoxicillin 400mg/5ml sugar free suspension	1713332	97708996	57173020	Amoxicillin	Drug
57mg/5ml		Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free	Clavulanic acid 57mg / amoxicillin 400mg/5ml sugar free suspension	1759842	97708996	57173020	Clavulanate	Drug
			Simple linctus paediatric (Actavis UK Ltd)	1746940		57202020	Erythromycin	Drug
		Generic formula mct(1) 400g powder (cow / gate ltd)	Formula mct(1) 400g Powder (Cow / Gate Ltd)		97694994	57232020		Device
		Mouthwash solution tablets	Mouthwash Effervescent tablet (Associated Dental Products Ltd)		97693990	57238020		Drug
10 mcg	0.5 ml	Haemophilus type b conjugate vaccine powder / solvent for solution for injection 0.5ml vials	Act - hib 10microgram Vaccination (Aventis Pasteur MSD)	19048700	97690998	57246020	Haemophilus B Conjugate Vaccine	Drug
		Insufflator	Cyclohaler insufflator Inhalation powder (Bristol-Myers Squibb Pharmaceuticals Ltd)		97690994	57247020		Drug
			Phimetin 200mg Tablet (BHR Pharmaceuticals Ltd)	36879162		57258020	Osseinum hydroxyapatitum	Drug
400 mg			Phimetin 400mg Tablet (BHR Pharmaceuticals Ltd)	19001345		57259020	Calcium sulfaloxate	Drug
		Simple 10% eye ointment	Lubrifilm Eye ointment (Dominion Pharma)	19129738	97664998	57344020	Paraffin	Drug
		Insufflator	Becotide rotahaler type 4 insufflator Inhalation powder (Allen / Hanburys Ltd)	1115572	97657994	57375020	Beclomethasone	Drug
		Generic Ceanel Concentrate shampoo	Ceanel shampoo [quinoderm] 150ml Shampoo (Quinoderm Ltd)		97639994	57440020		Device
		Argentum nitricum 30c homeopathic tablets	Argent nit 30c Tablet (Nelsons)		97636989	57457020		Drug
		Calcarea carbonica 6c homeopathic tablets	Calc carb 6c Tablet (Nelsons)		97632990	57475020		Drug
0.6 mg/ml		Morphine sulphate / atropine 10mg + 600microgram/ml injection	Morphine sulphate / atropine 10mg + 600microgram/ml Injection	914335	97631998	57477020	Atropine	Drug
10 mg/ml		Morphine sulphate / atropine 10mg + 600microgram/ml injection	Morphine sulphate / atropine 10mg + 600microgram/ml Injection	1110410	97631998	57477020	Morphine	Drug
		Calcarea fluorica 6c homeopathic tablets	Calc fluor 6c Tablet (Nelsons)		97631990	57479020		Drug
		Calcarea phosphorica 30c homeopathic tablets	Calc phos 30c Tablet (Nelsons)		97630989	57484020		Drug
		Causticum 6c tablets	Causticum 6c Tablet (Weleda (UK) Ltd)		97625990	57507020		Drug
75 iu		Menotrophin 75iu+75iu powder for solution for injection	Pergonal Injection (Serono Ltd)	19027015	97610998	57570020	Dihydrotachysterol	Drug
75 iu		Menotrophin 75iu+75iu powder for solution for injection	Pergonal Injection (Serono Ltd)	1589795	97610998	57570020	Luteinizing Hormone	Drug
		Ignatia amara 6c homeopathic tablets	Ignatia 6c Tablet (Nelsons)		97598990	57622020		Drug
30c		Ignatia amara 30c homeopathic tablets	Ignatia 30c Tablet (Nelsons)	36878930	97598989	57623020	Homeopathic ignatia amara	Drug
6c		Kalium bichromicum 6c homeopathic tablets	Kali bich 6c Tablet (Weleda (UK) Ltd)	19135786	97595990	57636020	Potassium Dichromate	Drug
		Kalium bichromicum 30c homeopathic tablets	Kali bich 30c Tablet (Weleda (UK) Ltd)		97595989	57637020		Device
30c		Kalium bichromicum 30c homeopathic tablets	Kali bich 30c Tablet (Nelsons)	19135786	97594989	57642020	Potassium Dichromate	Drug
		Mercurius solubilis 6c homeopathic tablets	Merc sol 6c Tablet (Weleda (UK) Ltd)		97586990	57678020		Drug
		Mercurius solubilis 30c homeopathic tablets	Merc sol 30c Tablet (Weleda (UK) Ltd)		97586989	57679020		Drug
		Natrum muriaticum 6c homeopathic tablets	Nat mur 6c Tablet (Nelsons)		97582990	57695020		Drug
		Natrum muriaticum 30c homeopathic tablets	Nat mur 30c Tablet (Nelsons)		97582989	57696020		Drug
250mg/5ml		Generic Gaviscon Liquid 10ml sachets sugar free	Sodium alginate 250mg / sodium bicarbonate 133.5mg / calcium carbonate 80mg/5ml oral solution sugar free	19030059		57697020	alginic acid	Drug
80mg/5ml		Generic Gaviscon Liquid 10ml sachets sugar free	Sodium alginate 250mg / sodium bicarbonate 133.5mg / calcium carbonate 80mg/5ml oral solution sugar free	19035704		57697020	Calcium Carbonate	Drug
133.5mg/5ml		Generic Gaviscon Liquid 10ml sachets sugar free	Sodium alginate 250mg / sodium bicarbonate 133.5mg / calcium carbonate 80mg/5ml oral solution sugar free	939506		57697020	Sodium Bicarbonate	Drug
		Pulsatilla pratensis 6c homeopathic tablets	Pulsatilla 6c Tablet (Nelsons)		97575990	57723020		Drug
		Pulsatilla nigricans 30c tablet	Pulsatilla 30c Tablet (Nelsons)		97575989	57724020		Drug
		Rhus toxicodendron 6c homeopathic tablets	Rhus tox 6c Tablet (Nelsons)		97573990	57731020		Drug
		Rhus toxicodendron 30c homeopathic tablets	Rhus tox 30c Tablet (Nelsons)		97573989	57732020		Drug
		Sepia officinalis 6c homeopathic tablets	Sepia 6c Tablet (Nelsons)		97569990	57747020		Drug
			Silicea 6c Tablet (Nelsons)	1143374		57755020	Ephedrine	Drug
0.02 mg/1 ml		Abnoba viscum mali d6 injection	Abnoba viscum mali D6 injection	42903686	97562998	57774020	Viscum album whole extract	Drug
		Agaricus muscarius 30c tablets	Agaricus muscarius 30c Tablet (Weleda (UK) Ltd)		97527990	57905020		Drug
		Agaricus muscarius 30c tablets	Agaricus muscarius 30c Tablet (Nelsons)		97526990	57908020		Drug
		Aurum metallicum 30c tablets	Aurum metallicum 30c Tablet (Weleda (UK) Ltd)		97516990	57940020		Drug
		Influenzinum 30c tablet	Influenzinum 30c Tablet (Weleda (UK) Ltd)		97510990	57959020		Drug
		Conchae 5% comp tablets	Conchae 5% comp tablets		97509998	57960020		Device
			Baryta carbonica 30c Tablet (Nelsons)	19101604		57989020	Cod Liver Oil	Drug
2 mg			Cobutolin 2mg Tablet (Actavis UK Ltd)	1391846		58029020	Lomustine	Drug
		Candida 30c tablets	Candida 30c Tablet (Weleda (UK) Ltd)		97480990	58050020		Drug
	0.5 ml	Meningococcal C conjugate vaccine suspension for injection 0.5ml pre-filled syringes	Meningitec Vaccination (Pfizer Consumer Healthcare Ltd)	509081	97475998	58064020	meningococcal group C polysaccharide	Drug
		Essential fatty acids esterified cream	Essential fatty acids esterified cream		97467998	58089020		Device
22500 iu		Generic Pancrease HL gastro-resistant capsules	Pancrease HL Capsule (Cilag Pharmaceuticals Ltd)	19115053	97435997	58196020	alpha-amylase	Drug
25000 iu		Generic Pancrease HL gastro-resistant capsules	Pancrease HL Capsule (Cilag Pharmaceuticals Ltd)	990760	97435997	58196020	Lipase	Drug
1250 iu		Generic Pancrease HL gastro-resistant capsules	Pancrease HL Capsule (Cilag Pharmaceuticals Ltd)	36879095	97435997	58196020	Protease	Drug
61g	70 g	Undecenoates treatment pack	Mycota Treatment pack (Thornton / Ross Ltd)	914244	97423996	58241020	Undecylenate	Drug
		Generic Gaviscon Liquid 10ml sachets sugar free	Gaviscon Oral solution (Reckitt Benckiser Healthcare (UK) Ltd)		97406997	58293020		Drug
			Synalar Forte Cream (Ici Pharmaceuticals)	996541		58356020	fluocinolone	Drug
		Generic salt's cone zl0104 large straight (salts healthcare)	Salt's Cone ZL0104 large straight (Salts Healthcare)		97367994	58424020		Device
50 mg			Indolar 50mg Capsule (Lagap)	1178663		58460020	Indomethacin	Drug
			Laratrim forte Tablet (Lagap)	917336		58474020	Desoximetasone	Drug
80mg/5ml		Co-trimoxazole 80mg/400mg/5ml oral suspension		1836430		58477020	Sulfamethoxazole	Drug
80mg/5ml		Co-trimoxazole 80mg/400mg/5ml oral suspension		1705674		58477020	Trimethoprim	Drug
		Tabacum 30c tablet	Tabacum 30c Tablet (Weleda (UK) Ltd)		97352990	58479020		Drug
200mg/5ml		Co-trimoxazole 240mg/5ml paediatric suspension	Laratrim Liquid (Lagap)	1836430		58480020	Sulfamethoxazole	Drug
40mg/5ml		Co-trimoxazole 240mg/5ml paediatric suspension	Laratrim Liquid (Lagap)	1705674		58480020	Trimethoprim	Drug
25mg/5ml		Co-danthramer 25mg/200mg/5ml oral suspension sugar free	Dorbanex Liquid (3M Health Care Ltd)	19086560	97327998	58567020	danthron	Drug
200mg/5ml		Co-danthramer 25mg/200mg/5ml oral suspension sugar free	Dorbanex Liquid (3M Health Care Ltd)	19024636	97327998	58567020	Poloxamer 188	Drug
100 iu/ml		Neutral insulin 100iu/ml injection cartridges	Actrapid penfill 100 100iu/ml Penfill (Novo Nordisk Ltd)	1588986	97322998	58583020	"insulin human, rDNA origin"	Drug
325mg		Co-proxamol 32.5mg/325mg tablets	Co-proxamol 32.5/325 Tablet (Dista Products Ltd)	1125315	97317998	58599020	Acetaminophen	Drug
32.5mg		Co-proxamol 32.5mg/325mg tablets	Co-proxamol 32.5/325 Tablet (Dista Products Ltd)	1153664	97317998	58599020	Propoxyphene	Drug
		Staphylococcin 30c tablet	Staphylococcin 30c Tablet (Nelsons)		97315990	58609020		Drug
220mg/5ml		Co-magaldrox 195mg/220mg/5ml oral suspension sugar free	Mucogel sugar free Oral suspension (Forest Laboratories UK Ltd)	985247	97296998	58673020	Aluminum Hydroxide	Drug
195mg/5ml		Co-magaldrox 195mg/220mg/5ml oral suspension sugar free	Mucogel sugar free Oral suspension (Forest Laboratories UK Ltd)	992956	97296998	58673020	Magnesium Hydroxide	Drug
400mg		Co-magaldrox 400mg+400mg tablets	Mucogel Tablet (Forest Laboratories UK Ltd)	985247		58674020	Aluminum Hydroxide	Drug
400mg		Co-magaldrox 400mg+400mg tablets	Mucogel Tablet (Forest Laboratories UK Ltd)	992956		58674020	Magnesium Hydroxide	Drug
220mg/5ml		Co-magaldrox 195mg/220mg/5ml oral suspension sugar free	Mucogel Liquid (Forest Laboratories UK Ltd)	985247	97296996	58675020	Aluminum Hydroxide	Drug
195mg/5ml		Co-magaldrox 195mg/220mg/5ml oral suspension sugar free	Mucogel Liquid (Forest Laboratories UK Ltd)	992956	97296996	58675020	Magnesium Hydroxide	Drug
250 mg		Immunoglobulin human normal 250mg/vial injection	Immunoglobulin human normal 250mg/vial Injection	36878747	97294998	58681020	human immunoglobulin	Drug
		Kalium muriaticum 30c tablet	Kalium muriaticum 30c Tablet (Weleda (UK) Ltd)		97289990	58706020		Drug
		Benzoyl peroxide/potassium hydroxyquinoline 10%+0.5% cream	Quinoderm 10% Cream (Quinoderm Ltd)		97284998	58720020		Drug
50mg/ml		Benzoyl peroxide/potassium hydroxyquinoline 5%+0.5% cream	Quinoderm 5% Cream (Quinoderm Ltd)	918172	97284997	58721020	Benzoyl Peroxide	Drug
5mg/ml		Benzoyl peroxide/potassium hydroxyquinoline 5%+0.5% cream	Quinoderm 5% Cream (Quinoderm Ltd)	19055378	97284997	58721020	Potassium hydroxyquinoline sulfate	Drug
5%		Benzoyl peroxide/potassium hydroxyquinoline 5%+0.5% lotio-gel	Quinoderm 5% Lotion-gel (Quinoderm Ltd)	918172	97284996	58722020	Benzoyl Peroxide	Drug
0.50%		Benzoyl peroxide/potassium hydroxyquinoline 5%+0.5% lotio-gel	Quinoderm 5% Lotion-gel (Quinoderm Ltd)	19082876	97284996	58722020	POTASSIUM OXYQUINOLONE	Drug
		Mercurius sulphuricus 30c tablet	Cinnabar 30c Tablet (Weleda (UK) Ltd)		97282990	58730020		Drug
		Vitamin b compound strong tablets	Becosym Tablet (Roche Consumer Health)		97273998	58760020	Vitamin Stuff	Drug
		Nitricum acidum 30c tablet	Acidum nitricum 30c Tablet (Weleda (UK) Ltd)		97272990	58766020		Drug
		Almasilate 500mg/5ml suspension	Malinal 500mg/5ml Liquid (Wyeth Pharmaceuticals)		97271998	58767020		Drug
		Generic t-gel shampoo (neutrogena (uk) ltd)	T-gel Shampoo (Neutrogena (UK) Ltd)	1836503	97247994	58846020	Sulfisoxazole	Device
		Toiletries shampoo	T-gel Shampoo (Neutrogena (UK) Ltd)	1709170	97246994	58850020	meropenem	Device
500mg		Co-dydramol 10mg+500mg Tablet (Merck Generics (UK) Ltd)		1125315		58864020	Acetaminophen	Drug
10mg		Co-dydramol 10mg+500mg Tablet (Merck Generics (UK) Ltd)		1189596		58864020	dihydrocodeine	Drug
		Generic uvistat spf20 sunblock cream (eastern pharmaceuticals ltd)	Uvistat SPF20 sunblock Cream (Eastern Pharmaceuticals Ltd)		97242994	58866020		Device
		Generic uvistat spf10 sun cream (eastern pharmaceuticals ltd)	Uvistat SPF10 sun Cream (Eastern Pharmaceuticals Ltd)		97241994	58871020		Device
		Generic vaseline dermacare 100ml cream (elida faberge)	Vaseline dermacare 100ml Cream (Elida Faberge)		97238994	58885020		Drug
325mg/5ml		Co-proxamol (dextropropoxyphene and paracetamol) 32.5mg+325mg/5ml oral suspension sugar free	Co-proxamol (dextropropoxyphene / paracetamol) 32.5mg with 325mg/5ml oral suspension sugar free	1125315		58898020	Acetaminophen	Drug
32.5mg/5ml		Co-proxamol (dextropropoxyphene and paracetamol) 32.5mg+325mg/5ml oral suspension sugar free	Co-proxamol (dextropropoxyphene / paracetamol) 32.5mg with 325mg/5ml oral suspension sugar free	1153664		58898020	Propoxyphene	Drug
		Generic vaseline dermacare lotion (elida faberge)	Vaseline dermacare Lotion (Elida Faberge)		97235994	58899020		Device
