invalid_reason,id,code,name,concept_class,secondary_domain,concept_domain
,2109572,50234,Nephrectomy with total ureterectomy and bladder cuff; through same incision,Procedure,,Procedure
,2109573,50236,Nephrectomy with total ureterectomy and bladder cuff; through separate incision,Procedure,,Procedure
,2109569,50220,"Nephrectomy, including partial ureterectomy, any open approach including rib resection",Procedure,,Procedure
,2109570,50225,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; complicated because of previous surgery on same kidney",Procedure,,Procedure
,2109571,50230,"Nephrectomy, including partial ureterectomy, any open approach including rib resection; radical, with regional lymphadenectomy and/or vena caval thrombectomy",Procedure,,Procedure
,2109574,50240,"Nephrectomy, partial",Procedure,,Procedure
,2109555,50070,Nephrolithotomy; complicated by congenital kidney abnormality,Procedure,,Procedure
,2109553,50060,Nephrolithotomy; removal of calculus,Procedure,,Procedure
,2109556,50075,Nephrolithotomy; removal of large staghorn calculus filling renal pelvis and calyces (including anatrophic pyelolithotomy),Procedure,,Procedure
,2109554,50065,Nephrolithotomy; secondary surgical operation for calculus,Procedure,,Procedure
,2109606,50500,"Nephrorrhaphy, suture of kidney wound or injury",Procedure,,Procedure
,2109550,50040,"Nephrostomy, nephrotomy with drainage",Procedure,,Procedure
,2109551,50045,"Nephrotomy, with exploration",Procedure,,Procedure
,43528021,95912,Nerve conduction studies; 11-12 studies,Procedure,,Procedure
,43528016,95907,Nerve conduction studies; 1-2 studies,Procedure,,Procedure
,43528022,95913,Nerve conduction studies; 13 or more studies,Procedure,,Procedure
,43528017,95908,Nerve conduction studies; 3-4 studies,Procedure,,Procedure
,43528018,95909,Nerve conduction studies; 5-6 studies,Procedure,,Procedure
,43528019,95910,Nerve conduction studies; 7-8 studies,Procedure,,Procedure
,43528020,95911,Nerve conduction studies; 9-10 studies,Procedure,,Procedure
D,2314133,95903,"Nerve conduction, amplitude and latency/velocity study, each nerve; motor, with F-wave study",Procedure,,Procedure
D,2314132,95900,"Nerve conduction, amplitude and latency/velocity study, each nerve; motor, without F-wave study",Procedure,,Procedure
D,2314134,95904,"Nerve conduction, amplitude and latency/velocity study, each nerve; sensory",Procedure,,Procedure
,2110885,64886,"Nerve graft (includes obtaining graft), head or neck; more than 4 cm length",Procedure,,Procedure
,2110884,64885,"Nerve graft (includes obtaining graft), head or neck; up to 4 cm in length",Procedure,,Procedure
,2110893,64898,"Nerve graft (includes obtaining graft), multiple strands (cable), arm or leg; more than 4 cm length",Procedure,,Procedure
,2110892,64897,"Nerve graft (includes obtaining graft), multiple strands (cable), arm or leg; up to 4 cm length",Procedure,,Procedure
,2110891,64896,"Nerve graft (includes obtaining graft), multiple strands (cable), hand or foot; more than 4 cm length",Procedure,,Procedure
,2110890,64895,"Nerve graft (includes obtaining graft), multiple strands (cable), hand or foot; up to 4 cm length",Procedure,,Procedure
,2110889,64893,"Nerve graft (includes obtaining graft), single strand, arm or leg; more than 4 cm length",Procedure,,Procedure
,2110888,64892,"Nerve graft (includes obtaining graft), single strand, arm or leg; up to 4 cm length",Procedure,,Procedure
,2110887,64891,"Nerve graft (includes obtaining graft), single strand, hand or foot; more than 4 cm length",Procedure,,Procedure
,2110886,64890,"Nerve graft (includes obtaining graft), single strand, hand or foot; up to 4 cm length",Procedure,,Procedure
,2110895,64902,"Nerve graft, each additional nerve; multiple strands (cable) (List separately in addition to code for primary procedure)",Procedure,,Procedure
,2110894,64901,"Nerve graft, each additional nerve; single strand (List separately in addition to code for primary procedure)",Procedure,,Procedure
,2110896,64905,Nerve pedicle transfer; first stage,Procedure,,Procedure
,2110897,64907,Nerve pedicle transfer; second stage,Procedure,,Procedure
,2110899,64911,"Nerve repair; with autogenous vein graft (includes harvest of vein graft), each nerve",Procedure,,Procedure
,2110898,64910,"Nerve repair; with synthetic conduit or vein allograft (eg, nerve tube), each nerve",Procedure,,Procedure
,2213310,88362,Nerve teasing preparations,Procedure,,Procedure
D,2101016,00857,Neuraxial analgesia/anesthesia for labor ending in a cesarean delivery (includes any repeat subarachnoid needle placement and drug injection and/or any necessary replacement of an epidural catheter during labor),Procedure,,Procedure
D,2101598,00955,Neuraxial analgesia/anesthesia for labor ending in a vaginal delivery (includes any repeat subarachnoid needle placement and drug injection and/or any necessary replacement of an epidural catheter during labor),Procedure,,Procedure
,2101813,01967,Neuraxial labor analgesia/anesthesia for planned vaginal delivery (this includes any repeat subarachnoid needle placement and drug injection and/or any necessary replacement of an epidural catheter during labor),Procedure,,Procedure
U,42735959,27315,"Neurectomy, hamstring muscle",Procedure,,Procedure
,2104982,27325,"Neurectomy, hamstring muscle",Procedure,,Procedure
U,42733989,28030,"Neurectomy, intrinsic musculature of foot",Procedure,,Procedure
,2105505,28055,"Neurectomy, intrinsic musculature of foot",Procedure,,Procedure
U,42733988,27320,"Neurectomy, popliteal (gastrocnemius)",Procedure,,Procedure
,2104983,27326,"Neurectomy, popliteal (gastrocnemius)",Procedure,,Procedure
,2314192,96116,###############################################################################################################################################################################################################################################################,Procedure,,Procedure
D,42738930,96115,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, memory, visual spatial abilities, language functions, planning) with interpretation and report, per hour",Procedure,,Procedure
,2110585,62160,"Neuroendoscopy, intracranial, for placement or replacement of ventricular catheter and attachment to shunt system or external drainage (List separately in addition to code for primary procedure)",Procedure,,Procedure
,2110586,62161,"Neuroendoscopy, intracranial; with dissection of adhesions, fenestration of septum pellucidum or intraventricular cysts (including placement, replacement, or removal of ventricular catheter)",Procedure,,Procedure
,2110589,62164,"Neuroendoscopy, intracranial; with excision of brain tumor, including placement of external ventricular catheter for drainage",Procedure,,Procedure
,2110590,62165,"Neuroendoscopy, intracranial; with excision of pituitary tumor, transnasal or trans-sphenoidal approach",Procedure,,Procedure
,2110587,62162,"Neuroendoscopy, intracranial; with fenestration or excision of colloid cyst, including placement of external ventricular catheter for drainage",Procedure,,Procedure
,2110588,62163,"Neuroendoscopy, intracranial; with retrieval of foreign body",Procedure,,Procedure
D,2101853,0C,"Neurofibromin (neurofibromatosis, type 1)",Measurement,,Measurement
,2314182,96020,"Neurofunctional testing selection and administration during noninvasive imaging functional brain mapping, with test administered entirely by a physician or psychologist, with review of test results and report",Procedure,,Procedure
D,2110358,5Z,"Neurologic, non-neoplastic, not otherwise specified",Measurement,,Measurement
,2314148,95937,"Neuromuscular junction testing (repetitive stimulation, paired stimuli), each nerve, any one method",Procedure,,Procedure
,2110820,64716,Neuroplasty and/or transposition; cranial nerve (specify),Procedure,,Procedure
,2110823,64721,Neuroplasty and/or transposition; median nerve at carpal tunnel,Procedure,,Procedure
,2110821,64718,Neuroplasty and/or transposition; ulnar nerve at elbow,Procedure,,Procedure
,2110822,64719,Neuroplasty and/or transposition; ulnar nerve at wrist,Procedure,,Procedure
,2110818,64713,"Neuroplasty, major peripheral nerve, arm or leg; brachial plexus",Procedure,,Procedure
,2110819,64714,"Neuroplasty, major peripheral nerve, arm or leg; lumbar plexus",Procedure,,Procedure
,2110816,64708,"Neuroplasty, major peripheral nerve, arm or leg; other than specified",Procedure,,Procedure
,2110817,64712,"Neuroplasty, major peripheral nerve, arm or leg; sciatic nerve",Procedure,,Procedure
,2110814,64702,"Neuroplasty; digital, one or both, same digit",Procedure,,Procedure
,2110815,64704,Neuroplasty; nerve of hand or foot,Procedure,,Procedure
,42742448,4525F,Neuropsychiatric intervention ordered (DEM),Quality Metric,,Observation
,42742449,4526F,Neuropsychiatric intervention received (DEM),Quality Metric,,Observation
,42742408,1181F,Neuropsychiatric symptoms assessed and results reviewed (DEM),Quality Metric,,Observation
,42742410,1183F,"Neuropsychiatric symptoms, absent (DEM)",Quality Metric,,Observation
,42742409,1182F,"Neuropsychiatric symptoms, one or more present (DEM)",Condition,,Condition
,2314194,96118,###############################################################################################################################################################################################################################################################,Procedure,,Procedure
,2314195,96119,###############################################################################################################################################################################################################################################################,Procedure,,Procedure
,2314196,96120,"Neuropsychological testing (eg, Wisconsin Card Sorting Test), administered by a computer, with qualified health care professional interpretation and report",Procedure,,Procedure
D,42738931,96117,"Neuropsychological testing battery (eg, Halstead-Reitan, Luria, WAIS-R) with interpretation and report, per hour",Procedure,,Procedure
,2212819,86382,"Neutralization test, viral",Measurement,,Measurement
,42741581,1127F,New episode for condition (NMA-No Measure Associated),Observation,,Observation
,42742426,3118F,New York Heart Association (NYHA) Class documented (HF),Quality Metric,,Observation
,42742426,3118F,New York Heart Association (NYHA) Class documented (HF),Quality Metric,,Observation
D,42739015,99440,Newborn resuscitation: provision of positive pressure ventilation and/or chest compressions in the presence of acute inadequate ventilation and/or cardiac output,Procedure,,Procedure
