CONCEPT_NAME	CONCEPT_ID	CONCEPT_NAME_2	PRECEDENCE
Echinacea Angustifolia	1391199	ECHINACEA ANGUSTIFOLIA Extract	2
Echinacea Angustifolia	1398677	Echinacea angustifolia root extract	1
Echinacea Pallida	43012668	Echinacea Pallida Preparation	1
Lactocur	43253256	Lactocur	1
Lactoferrin	43531995	Lactoferrin	1
Lactose	19087208	Lactose	1
Lactoserum	40175834	casein allergenic extract	1
Lactuca Virosa	42899462	Lactuca virosa leaf extract	2
Lactuca Virosa	42899461	Lactuca virosa extract	1
Lactuflor	43571954	Lactuflor	1
Lactugel	43571955	Lactugel	1
Lactulade	43571957	Lactulade	1
Lactulose	987245	Lactulose	1
Lactulose Abz	43571959	Lactulose Abz	1
Lactulose Aiwa	43571960	Lactulose Aiwa	1
Lactulose Neda	43571964	Lactulose Neda	1
Lactulose Ratiopharm	43128017	LACTULOSE RATIOPHARM	1
Lactulose Sandoz	43128019	LACTULOSE SANDOZ	1
Lactulose Stada	43571965	Lactulose Stada	1
Ladonna Sanol	43571969	Ladonna Sanol	1
Lafamme	43571971	Lafamme	1
Lagosa	43571972	Lagosa	1
Lalydia	43571269	Lalydia	1
Lamictal	19038928	Lamictal	1
Lamisil	19070961	Lamisil	1
Lamisil Nvr	19070961	Lamisil	1
Lamium Album	43531998	Lamium album extract	1
Lamivudin Aurobindo	43571272	Lamivudin Aurobindo	1
Lamivudin Hexal	43571273	Lamivudin Hexal	1
Lamivudine	1704183	Lamivudine	1
Lamo Tad	43571276	Lamo Tad	1
Lamotrigin Abz	43571354	Lamotrigin Abz	1
Lamotrigin Acis	43571355	Lamotrigin Acis	1
Lamotrigin Al	43571356	Lamotrigin Al	1
Lamotrigin Aristo	43571357	Lamotrigin Aristo	1
Lamotrigin Atid	43571358	Lamotrigin Atid	1
Lamotrigin Aurobindo	43571359	Lamotrigin Aurobindo	1
Lamotrigin Axcount	43571360	Lamotrigin Axcount	1
Lamotrigin Beta	43571361	Lamotrigin Beta	1
Lamotrigin Desitin	43571362	Lamotrigin Desitin	1
Lamotrigin Dura	43571364	Lamotrigin Dura	1
Lamotrigin Heumann	43571365	Lamotrigin Heumann	1
Lamotrigin Hexal	43571366	Lamotrigin Hexal	1
Lamotrigin Sandoz	43571367	Lamotrigin Sandoz	1
Lamotrigin Stada	43571368	Lamotrigin Stada	1
Lamotrigine	705103	lamotrigine	1
Lamotte	43578451	Henry Lamotte Oils GmbH	1
Lanatoside B	19003522		1
Lanatoside C	19003522	lanatoside C	1
Lanicor	43571740	Lanicor	1
Lanitop	43571742	Lanitop	1
Lanolin	43253302	Lanolin Anhydrous	1
Lanreotide	1503501	lanreotide	1
Lansinoh	21019155	Lansinoh (UK) Ltd	1
Lanso Tad	43571747	Lanso Tad	1
Lansogamma	43571748	Lansogamma	1
Lansoprazol Aaa	43571750	Lansoprazol Aaa	1
Lansoprazol Abz	43571751	Lansoprazol Abz	1
Lansoprazol Al	43571783	Lansoprazol Al	1
Lansoprazol Hexal	43571785	Lansoprazol Hexal	1
Lansoprazol Ksk	43571786	Lansoprazol Ksk	1
Lansoprazol Pensa	43571787	Lansoprazol Pensa	1
Lansoprazol Stada	43571788	Lansoprazol Stada	1
Lansoprazol Teva	43571789	Lansoprazol Teva	1
Lansoprazole	929887	lansoprazole	1
Lantarel	43571792	Lantarel	1
Lanthanum	42899476	Lanthanum	1
Lanthanum	990028	lanthanum carbonate	2
Lantus	19099465	Lantus	1
Lanzor	43128319	LANZOR	1
Lapatinib	1359548	lapatinib	1
Lapharm	43579896	Lapharm GmbH Pharmazeutische Produkte	1
Lapis Albus	44012661	Lapis Albus	1
Lariam	19044732	Lariam	1
Lariciformes Officinalis	42899487	Laricifomes officinalis fruiting body extract	1
Lariciformes Officinalis	43560405	Laricifomes officinalis whole extract	2
Laronidase	1543229	Laronidase	1
Laropiprant	36878706	Laropiprant	1
Laroxyl	43128324	LAROXYL	1
Lasea	43571802	Lasea	1
Lasix	19044738	Lasix	1
Lastet	43571805	Lastet	1
Latamoxef	19126622	Moxalactam	1
Latano Q	43571808	Latano-Q	1
Latanomed	43571831	Latanomed	1
Latanoprost	954688	latanoprost	1
Latanoprost Abz	43571836	Latanoprost Abz	1
Latanoprost Actavis	43128329	LATANOPROST ACTAVIS	1
Latanoprost Al	43571837	Latanoprost Al	1
Latanoprost Hexal	43571843	Latanoprost Hexal	1
Latanoprost Pfizer	43128335	LATANOPROST PFIZER	1
Latanoprost Stada	43571846	Latanoprost Stada	1
Latanoprost Stulln	43571847	Latanoprost Stulln	1
Latrodectus Mactans	19059518	Latrodectus mactans antivenin	1
Latuda	40231215	Latuda	1
Lauroamphoacetate	43014134	Lauroamphoacetate	1
Lauromacrogol 400	19091527	laureth-9	1
Lauromacrogol 400	19101454	lauromacrogols	2
Lauromacrogol 400	40175900	polidocanol	3
Laurus Nobilis	45776114	Laurus nobilis whole extract	1
Laurylsulfuric Acid	43014142	lauryl sulfosuccinate	1
Lavandula Angustifolia	43526229	Lavandula angustifolia whole extract	1
Lavandula Intermedia	42899497	Lavandula angustifolia flower extract	2
Lavandula Intermedia	43526229	Lavandula angustifolia whole extract	1
Lavandula Latifolia	42899499	Lavender extract	1
Laves-Arzneimittel	43580359	Laves-Arzneimittel GmbH	1
Laviola	43571981	Laviola	1
Lawsonia Inermis	44785699	Lawsonia inermis flowering top extract	1
Lawsonia Inermis	42899500	Lawsonia inermis leaf extract	2
Lawsonia Inermis	45776116	Lawsonia inermis whole extract	3
Laxans Al	43571985	Laxans Al	1
Laxbene Junior	43571281	Laxbene Junior	1
Laxigol	43571283	Laxigol	1
Laxoberal	19018702	Laxoberal	1
Laxofalk	43571289	Laxofalk	1
Laxopol	43571290	Laxopol	1
Layaisa	43571293	Layaisa	1
Layanina	43571295	Layanina	1
Laynes	43571296	Laynes	1
Ldm Pharma	21020690	Lime Pharma Ltd	1
Lead	19123879	Lead	1
Leanova Al	43571297	Leanova Al	1
Lebertran	43571372	Lebertran-Kapseln Plus	1
Lebertran C&L	43571372	Lebertran-Kapseln Plus	1
Lebewohl	43580740	Lebewohl-Fabrik GmbH & Co. KG	1
Lecithin	19042345	Lecithin	1
Lederfen	19014437	Lederfen	1
Lederfolat	43571384	Lederfolat	1
Lederlon	43571387	Lederlon	1
Ledermix	43571388	Ledermix	1
Ledermycin	21016589	Ledermycin	1
Ledipasvir	45775020	ledipasvir	1
Ledum Groenlandicum	42899511	Ledum palustre twig extract	1
Ledum Groenlandicum	46221292	Ledum palustre whole extract	2
Ledum Palustre	46221292	Ledum palustre whole extract	1
Ledum Palustre	42899511	Ledum palustre twig extract	2
Lefax	43571389	Lefax	1
Lefax Activolax	43571390	Lefax Activolax	1
Leflon	43571394	Leflon	1
Leflunomid Abz	43571396	Leflunomid Abz	1
Leflunomid Al	43571397	Leflunomid Al	1
Leflunomid Bluefish	43571398	Leflunomid Bluefish	1
Leflunomid Hexal	43571399	Leflunomid Hexal	1
Leflunomid Stada	43571401	Leflunomid Stada	1
Leflunomide	1101898	leflunomide	1
Lefteria	43571402	Lefteria	1
Legalon	43128355	LEGALON	1
Legalon Sil	43571405	Legalon Sil	1
Lege Artis Pharma	43578182	lege artis Pharma GmbH & CoKG	1
Lehmann	43579905	Adler-Apotheke Dr.Jorg D.Freiherr von Lehmann	1
Leios	43571415	Leios	1
Lektinol	43571417	Lektinol	1
Lemocin	43571419	Lemocin	1
Lemtrada	45776193	Lemtrada	1
Lenalidomide	19026972	lenalidomide	1
Lendormin	43571422	Lendormin	1
Lenograstim	19009705	lenograstim	1
Lenoxin	43571425	Lenoxin	1
Lens Esculenta	43532440	lentil seed extract	1
Lentaron	19011336	Lentaron	1
Lentinula Edodes	43013693	Lentinula edodes mycelium extract	1
Lentinula Edodes	35602900	Lentinula edodes whole extract	2
Lenvatinib	46221433	Lenvatinib	1
Leo Pharma	21019732	LEO Pharma	1
Leona Hexal	43571431	Leona Hexal	1
Leontopodium Alpinum	45775071	Leontopodium alpinum extract	1
Leontopodium Alpinum	42899514	Leontopodium alpinum flower extract	2
Leontopodium Alpinum	42899515	Leontopodium alpinum flowering top extract	3
Leontopodius	45775071	Leontopodium alpinum extract	1
Leontopodius	42899514	Leontopodium alpinum flower extract	2
Leontopodius	42899515	Leontopodium alpinum flowering top extract	3
Leontopodius	46221747	Leontopodium nivale subsp. alpinum root extract	4
Leonurus Cardiaca	45776469	Leonurus cardiaca flowering top extract	2
Leonurus Cardiaca	42904104	Leonurus cardiaca extract	1
Leopold	43578096	Leopold-Apotheke Matthias Bartscht	1
Leopold	43578413	Leopold-Arzneimittel Apotheker Dr.Walter Probst	2
Leopold	43578689	Leopold-Apotheke Traudel Petri-Schwan	3
Leopold	43580683	Leopold-Apotheke Ferdinand Josef Assmuth	4
Lepidium Meyenii	42899517	Lepidium meyenii root extract	1
Lepidium Meyenii	45892325	Lepidium meyenii whole extract	2
Lepinole	43571433	Lepinole	1
Lepirudin	19092139	lepirudin	1
Leponex	43128357	LEPONEX	1
Leptandra Virginica	42904295	Veronicastrum virginicum root extract	1
Leptilan	43571434	Leptilan	1
Lercadip	43253269	Lercadip	1
Lercanidipin Heumann	43571436	Lercanidipin Heumann	1
Lercanidipine	19015802	lercanidipine	1
Lescol	19022086	Lescol	1
Lespedeza Capitata	42899519	Lespedeza capitata flowering top extract	1
Leti Pharma	43580314	LETI Pharma GmbH	1
Letroarom	43571446	Letroarom	1
Letroblock	43571447	Letroblock	1
Letrohexal	43571448	Letrohexal	1
Letrozol Abz	43571450	Letrozol Abz	1
Letrozol Al	43571452	Letrozol Al	1
Letrozol Aristo	43571453	Letrozol Aristo	1
Letrozol Axios	43571454	Letrozol Axios	1
Letrozol Beta	43571455	Letrozol Beta	1
Letrozol Bluefish	43571456	Letrozol Bluefish	1
Letrozol Denk	43571457	Letrozol Denk	1
Letrozol Dura	43571459	Letrozol Dura	1
Letrozol Haemato	43571461	Letrozol Haemato	1
Letrozol Heumann	43571463	Letrozol Heumann	1
Letrozol Medicopharm	43571464	Letrozol Medicopharm	1
Letrozol Onkovis	43571465	Letrozol Onkovis	1
Letrozol Stada	43571467	Letrozol Stada	1
Letrozol Sun	43571468	Letrozol Sun	1
Letrozol Winthrop	43571470	Letrozol Winthrop	1
Letrozole	1315946	letrozole	1
Leucine	19088571	Leucine	1
Leucomax	19026398	Leucomax	1
Leukeran	19044763	Leukeran	1
Leukichtan	43571478	Leukichtan	1
Leuprorelin	1351541	Leuprolide	1
Leustatin	19048057	Leustatin	1
Levacetylmethadol	19092108	Levomethadyl	1
Levact	21018367	Levact	1
Levallorphan	19124297	Levallorphan	1
Levam	43571486	Levam	1
Levamisole	1389464	Levamisole	1
Levemir	19044920	Levemir	1
Levetan	43571489	Levetan	1
Levetiracetam	711584	Levetiracetam	1
Levetiracetam Aaa	43571492	Levetiracetam Aaa	1
Levetiracetam Abz	43571517	Levetiracetam Abz	1
Levetiracetam Accord	43128650	LEVETIRACETAM ACCORD	1
Levetiracetam Actavis	43128651	LEVETIRACETAM ACTAVIS	1
Levetiracetam Al	43571518	Levetiracetam Al	1
Levetiracetam Aristo	43571520	Levetiracetam Aristo	1
Levetiracetam Aurobindo	43571521	Levetiracetam Aurobindo	1
Levetiracetam Axcount	43571522	Levetiracetam Axcount	1
Levetiracetam Basics	43571523	Levetiracetam Basics	1
Levetiracetam Bluefish	43571524	Levetiracetam Bluefish	1
Levetiracetam Ct	43571518	Levetiracetam Al	1
Levetiracetam Desitin	43571525	Levetiracetam Desitin	1
Levetiracetam Heumann	43571528	Levetiracetam Heumann	1
Levetiracetam Hexal	43571534	Levetiracetam Hexal	1
Levetiracetam Mylan	43128661	LEVETIRACETAM MYLAN	1
Levetiracetam Stada	43571537	Levetiracetam Stada	1
Levetiracetam Tad	43571539	Levetiracetam Tad	1
Levetiracetam Ucb	43571540	Levetiracetam Ucb	1
Levetiracetam Winthrop	43571541	Levetiracetam Winthrop	1
Levetiracetam Zentiva	43571542	Levetiracetam Zentiva	1
Levetiragamma	43571559	Levetiragamma	1
Levina Stada	43571564	Levina Stada	1
Levisticum Officinale	42904303	Levisticum officinale leaf extract	1
Levisticum Officinale	44507886	Levisticum officinale root extract	2
Levitis	43571570	Levitis	1
Levitra	19036394	Levitra	1
Levo c Al	43253235	Levo	1
Levobeta C	43571575	Levobeta C	1
Levobunolol	932815	Levobunolol	1
Levobupivacaine	19098741	Levobupivacaine	1
Levocabastine	907553	levocabastine	1
Levocarnitine	1553610	Levocarnitine	1
Levocetirizin Abz	43571580	Levocetirizin Abz	1
Levocetirizin Al	43571581	Levocetirizin Al	1
Levocetirizin Ct	43571581	Levocetirizin Al	1
Levocetirizin Glenmark	43571586	Levocetirizin Glenmark	1
Levocetirizin Hexal	43571587	Levocetirizin Hexal	1
Levocetirizin Stada	43571589	Levocetirizin Stada	1
Levocetirizin Tad	43571590	Levocetirizin Tad	1
Levocetirizine	1136422	levocetirizine	1
Levocomp	43571596	Levocomp	1
Levodopa	789578	Levodopa	1
Levodopa Benserazid Beta	43571600	Levodopa Benserazid Beta	1
Levodopa Carbidopa Sandoz	43571601	Levodopa Carbidopa Sandoz	1
Levodopa Plus Benserazid Stada	43571602	Levodopa Plus Benserazid Stada	1
Levofloxacin	1742253	Levofloxacin	1
Levofloxacin Abz	43571655	Levofloxacin Abz	1
Levofloxacin Al	43571657	Levofloxacin Al	1
Levofloxacin Aristo	43571658	Levofloxacin Aristo	1
Levofloxacin Aurobindo	43571659	Levofloxacin Aurobindo	1
Levofloxacin Denk	43571662	Levofloxacin Denk	1
Levofloxacin Dura	43571664	Levofloxacin Dura	1
Levofloxacin Eberth	43571665	Levofloxacin Eberth	1
Levofloxacin Hec Pharm	43571667	Levofloxacin Hec Pharm	1
Levofloxacin Heumann	43571669	Levofloxacin Heumann	1
Levofloxacin Hexal	43571670	Levofloxacin Hexal	1
Levofloxacin Hospira	43571672	Levofloxacin Hospira	1
Levofloxacin Kabi	43571674	Levofloxacin Kabi	1
Levofloxacin Stada	43571680	Levofloxacin Stada	1
Levomenol	19018634	bisabolol	1
Levomenthol	19056157	LEVOMENTHOL	1
Levomepromazine	19005147	Methotrimeprazine	1
Levomethadone	19056706	LEVOMETHADONE	1
Levonoraristo	43571497	Levonoraristo	1
Levonorgestrel	1589505	Levonorgestrel	1
Levopar	43571498	Levopar	1
Levophta	43128714	LEVOPHTA	1
Levopropoxyphene	19124329	Levopropoxyphene	1
Levorphanol	1189766	Levorphanol	1
Levosimendan	40173184	Levosimendan	1
Levothyroxine Sodium	1501700	levothyroxine	1
Levulinic Acid	19124330	Levulinic Acid	1
Lexostad	43571501	Lexostad	1
Lexotan 6	43253218	Lexotan	1
Libra-Pharm	43579967	Libra-Pharm GmbH	1
Librax	19007591	Librax	1
Librium	19041788	Librium	1
Licain	43571505	Licain	1
Lichtwer	21019668	Lichtwer Pharma UK Ltd	1
Lichtwer	44024466	Lichtwer Healthcare & Co Kg	2
Lidamidine	19071862	Lidamidine	1
Lidocaine	989878	Lidocaine	1
Lidoflazine	19124331	Lidoflazine	1
Lidoject	40227152	Lidoject	1
Ligosan Slow Release	43571552	Ligosan Slow Release	1
Ligustrum	40162001	privet pollen extract	1
Li-Il	43579844	Li-iL GmbH Arzneimittel	1
Lilia	43571554	Lilia	1
Lilium Lancifolium	42904071	Lilium lancifolium flowering top extract	3
Lilium Lancifolium	42904051	Lilium lancifolium whole flowering extract	2
Lilium Lancifolium	42904076	Lilium lancifolium bulb extract	4
Lilium Lancifolium	42904260	Lilium lancifolium whole extract	1
Lilium Tigrinum	42904076	Lilium lancifolium bulb extract	1
Lilium Tigrinum	42904071	Lilium lancifolium flowering top extract	2
Lilium Tigrinum	42904260	Lilium lancifolium whole extract	3
Lilium Tigrinum	42904051	Lilium lancifolium whole flowering extract	4
Lilly	21020158	Eli Lilly and Company Ltd	3
Lilly	43578178	Lilly Deutschland Gesellschaft mit beschraenkter Haftung	2
Lilly	43578442	Lilly Pharma Produktion GmbH & Co. KG	1
Lilly/Sanofi-Avent	43578442	Lilly Pharma Produktion GmbH & Co. KG	1
Lilly/Sanofi-Avent	21019599	Sanofi	2
Lilly/Sanofi-Avent	43132814	SANOFI-AVENTIS GROUPE	3
Limonene	19071864	Limonene	1
Linaclotide	42900505	linaclotide	1
Linagliptin	40239216	Linagliptin	1
Linalool	43012184	"LINALOOL, ()-"	1
Linalool	43526161	Ethyl linalool	2
Linaria	46234337	Linaria vulgaris extract	1
Lincomycin	1790692	Lincomycin	1
Lindalex	43571558	Lindalex	1
Lindane	916751	Lindane	1
Linde Gas	21020045	Linde Gas UK Ltd	1
Linden	43579241	Linden Apotheke	2
Linden	43578211	Linden-Arzneimittel-Vertrieb GmbH	1
Linden	43579649	Linden- Apotheke	1
Linden	43579023	Linden-Apotheke	4
Lindofluid	43571608	Lindofluid	1
Lindofluid Arnika	43571608	Lindofluid	1
Linezolid	1736887	linezolid	1
Lingua	45776774	beef tongue preparation	1
Linola	43571639	Linola	1
Linola Akut	43571640	Linola Akut	1
Linola Gamma	21016221	Linola Gamma	1
Linola H	43571639	Linola	1
Linola H N	43571644	Linola H N	1
Linola Sept	43571645	Linola Sept	1
Linola Urea	43571646	Linola Urea	1
Linolacort Beta	43571647	Linolacort Beta	1
Linolacort Triam	43571650	Linolacort Triam	1
Linoladiol N	43571652	Linoladiol N	1
Linoleic Acid	19011795	linoleate	1
Linolenic Acid	19122135	Linolenate	1
Linosan	43571653	Linosan	1
Linoseptic	43571654	Linoseptic	1
Linum Usitatissimum	1315342	Flaxseed extract	1
Linum Usitatissimum	40172135	flaxseed allergenic extract	2
Lioran Die Passionsblume	43570905	Lioran Die Passionsblume	1
Lioresal	19044765	Lioresal	1
Liothyronine	1505346	liothyronine	1
Lipanthyl	19026879	Lipanthyl	1
Lipase	990760	Lipase	1
Lipazym	43570909	Lipazym	1
Lipegfilgrastim	44506753	lipegfilgrastim	1
Liperial	43570910	Liperial	1
Lipidavit	43570911	Lipidavit Sl	1
Lipidavit Sl	43570911	Lipidavit Sl	1
Lipidem	43128942	LIPIDEM	1
Lipidil	43253414	Lipidil	1
Lipidil One	43253414	Lipidil	1
Lipidil ter	43253414	Lipidil	1
Lipiodol	44815856	Lipiodol	1
Lipiscor	43570918	Lipiscor	1
Lipitor	19023381	Lipitor	1
Lipo Cordes	43570919	Lipo Cordes	1
Lipobay	21017230	Lipobay	1
Lipocol Merz	43570920	Lipocol-Merz Kautablette	1
Lipofundin 20 Mct	43570922	Lipofundin Mct	1
Lipomed	21020388	Lipomed GmbH	1
Lipopharm	43570924	Lipopharm	1
Liposic	21018074	Liposic	1
Lipostabil	43570928	Lipostabil	1
Lipotalon	43570929	Lipotalon	1
Lipovenoes	43570930	Lipovenoes	1
Lipovenoes Mct	43570931	Lipovenoes Mct	1
Liquigel	43570975	Liquigel	1
Liquirit	43570977	Liquirit	1
Liquirit N	43570977	Liquirit	1
Liquorice Without Glycyrrhizic Acid	1353048	Licorice	1
Liraglutide	40170911	liraglutide	1
Lisa Heil	43570978	Lisa 21+7	1
Lisdexamfetamine	709567	Lisdexamfetamine	1
Liserdol	43570979	Liserdol	1
Lisette	43570980	Lisette	1
Lisi Lich	43570982	Lisi Lich	1
Lisi Tad Hct	43570983	Lisi Tad Hct	1
Lisidigal	43570986	Lisidigal	1
Lisidigal Hct	43570987	Lisidigal Hct	1
Lisigamma	43570988	Lisigamma	1
Lisigamma Hct	43570989	Lisigamma Hct	1
Lisihexal	43570990	Lisihexal	1
Lisino	43570993	Lisino S	1
Lisinopril	1308216	Lisinopril	1
Lisinopril Abz	43571004	Lisinopril Abz	1
Lisinopril Actavis	43128946	LISINOPRIL ACTAVIS	1
Lisinopril Al	43571005	Lisinopril Al	1
Lisinopril Atid	43571006	Lisinopril Atid	1
Lisinopril Aurobindo	43571043	Lisinopril Aurobindo	1
Lisinopril Hct Aaa	43571044	Lisinopril Hct Aaa	1
Lisinopril Hct Atid	43571045	Lisinopril Hct Atid	1
Lisinopril Heum	43571003	Lisinopril 5 Heumann	1
Lisinopril Sandoz	43128958	LISINOPRIL SANDOZ	1
Lisinopril Stada	43571047	Lisinopril Stada	1
Lisinopril Tad	43571048	Lisinopril Tad	1
Lisinopril Teva	43128959	LISINOPRIL TEVA	1
Lisiplus Al	43571059	Lisiplus Al	1
Lisiplus Stada	43571060	Lisiplus Stada	1
Liskantin	43571061	Liskantin	1
Lisodura	43571062	Lisodura	1
Lisodura Plus	43571063	Lisodura Plus	1
Lisuride	19091472	Lisuride	1
Lisvy	43128974	LISVY	1
Litak	21014853	Litak	1
Litalir	43571106	Litalir	1
Lithiofor	43571107	Lithiofor	1
Lithium	19124477	Lithium	1
Lithium Magnesium Sodium	19124477	Lithium	1
Lithium Magnesium Sodium	19124906	Magnesium	2
Livazo	43571111	Livazo	1
Liver	19091701	Liver Extract	1
Livial	19052919	Livial	1
Liviella	43571112	Liviella	1
Livopan	43571119	Livopan	1
Livostin	19013937	Livostin	1
Lixiana	21014432	Lixiana	1
Lixisenatide	44506754	Lixisenatide	1
L-Lactic Acid	19011035	Lactate	1
L-Methionine	19004724	Methionine	1
Lobaria Pulmonaria	42904130	Lobaria pulmonaria extract	1
Lobelia Inflata	43012807	Lobelia inflata preparation	1
Lobeline	19091824	Lobeline	1
Locabiosol	43571122	Locabiosol	1
Locabiotal	19026880	Locabiotal	1
Locacorten	43571123	Locacorten	1
Locasalen	43571124	Locasalen	1
Loceryl	19133225	Loceryl	1
Locol	43571127	Locol	1
Lodotra	21016986	Lodotra	1
Lodoxamide	967496	Lodoxamide	1
Loesferron	43571131	Loesferron	1
Loesnesium	43571132	Loesnesium	1
Loewenzahn	43571168	Loewenzahn	1
Lofarma	43578090	Lofarma S.p.A.	1
Lofepramine	19091830	Lofepramine	1
Lofexidine	19007803	Lofexidine	1
Loges	43578588	Dr.Loges + Co. GmbH	1
Logimax	43128988	LOGIMAX	1
Logynon	21018509	Logynon	1
Lohmann & Rauscher	21020394	Lohmann & Rauscher (UK) Ltd	1
Lolium Perenne	43531988	Lolium perenne allergenic extract	1
Lolium Temulentum	44814367	Lolium temulentum top extract	1
Lomaherpan	43570456	Lomaherpan	1
Lomapharm	43579142	Lomapharm Rudolf Lohmann GmbH KG.	1
Lomefloxacin	1707800	lomefloxacin	1
Lomexin	43128991	LOMEXIN	1
Lomitapide	43013119	Lomitapide	1
Lomustine	1391846	Lomustine	1
Lonazolac	19071933	lonazolac	1
Longtussin	43570936	Longtussin Duplex Tag Und Nacht N	1
Lonicera	42899316	Lonicera caprifolium flower extract	1
Lonicera	43533076	Lonicera caprifolium flowering top extract	2
Lonicera	36249378	Lonicera caprifolium whole extract	3
Lonicera	44816299	Lonicera confusa flower extract	4
Lonicera	42904265	Lonicera confusa whole extract	5
Lonicera	42899317	Lonicera dasystyla flower bud extract	6
Lonicera	42899318	Lonicera japonica flower extract	7
Lonicera	43013722	Lonicera japonica top extract	8
Lonicera	35602968	Lonicera periclymenum flowering twig extract	9
Lonicera	42899319	Lonicera xylosteum fruit extract	10
Loniten	19043533	Loniten	1
Lonoten	43128994	LONOTEN	1
Lonquex	21015202	Lonquex	1
Lop Dia	43570939	Lop-Dia	1
Lopacut	43570941	Lopacut	1
Lopedium	43253383	Lopedium	1
Lopedium Iso	43253383	Lopedium	1
Loperamid Aristo	43570955	Loperamid Aristo	1
Loperamid Elac	43570957	Loperamid Elac	1
Loperamid Sandoz	43570959	Loperamid Sandoz	1
Loperamide	991876	Loperamide	1
Loperhoe	43570968	Loperhoe	1
Lophophytum Leandri	46275669	Lophophytum leandrii extract	1
Lopinavir	1738170	lopinavir	1
Loprazolam	19042550	triazulenone	1
Loprazolam	781039	Alprazolam	2
Lopresor	43253384	Lopresor	1
Lopressor	19045781	Lopressor	1
Lora Basics	43571007	Lora Basics	1
Loracarbef	1708100	loracarbef	1
Loraderm	43571009	Loraderm	1
Loramyc	21017484	Loramyc	1
Lorano	43253385	Lorano	1
Loratadin Al	43571013	Loratadin Al	1
Loratadin Axcount	43571014	Loratadin Axcount	1
Loratadin Stada	43571016	Loratadin Stada	1
Loratadine	1107830	Loratadine	1
Loratadura	43571021	Loratadura	1
Lorazepam	791967	Lorazepam	1
Lorazepam Dura	43571022	Lorazepam Dura	1
Lorenz	43580278	Lorenz Arzneimittel GmbH	1
Lorenz	43578872	St. Lorenz-Apotheke Dr. Gert Schuerger	2
Lorenz	43580278	Lorenz Arzneimittel GmbH	1
Loretam	43571025	Loretam	1
Lorinden Teersalbe	43571026	Lorinden Teersalbe	1
Lormetazepam	19007977	lormetazepam	1
Lornoxicam	19049709	lornoxicam	1
Lorzaar	43571033	Lorzaar	1
Lorzaar Plus	43571034	Lorzaar Plus	1
Losar Teva	43571040	Losar Teva	1
Losargamma	43571065	Losargamma	1
Losargamma Hct	43571066	Losargamma Hct	1
Losarplus Al	43571070	Losarplus Al	1
Losartan	1367500	Losartan	1
Losartan Aaa	43571076	Losartan Aaa	1
Losartan Abz	43571077	Losartan Abz	1
Losartan Actavis	43129295	LOSARTAN ACTAVIS	1
Losartan Al	43571078	Losartan Al	1
Losartan Aristo	43571079	Losartan Aristo	1
Losartan Atid	43571080	Losartan Atid	1
Losartan Hct Aaa	43571082	Losartan Hct Aaa	1
Losartan Hct Dexcel	43571084	Losartan Hct Dexcel	1
Losartan Hennig	43571133	Losartan Hennig	1
Losartan Hennig Plus	43571134	Losartan Hennig Plus	1
Losartan Heumann	43571136	Losartan Heumann	1
Losartan Hexal	43571137	Losartan Hexal	1
Losartan Ratiopharm	43129313	LOSARTAN RATIOPHARM	1
Losartan Sandoz	43129315	LOSARTAN SANDOZ	1
Losartan Winthrop	43571141	Losartan Winthrop	1
Losec	19014487	Losec	1
Losec Mups	21014663	Losec MUPS	1
Lotemax	19071739	Lotemax	1
Loteprednol	992127	Loteprednol	1
Lotricomb	43571182	Lotricomb	1
Lotriderm	21015743	Lotriderm	1
Lotta Hexal	43571184	Lotta Hexal	1
Lotus Corniculatus	44818479	Lotus corniculatus flower volatile oil	1
