generic_group	generic_desc	drug_code	generic_type	serial_number
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	66545186	0	1
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	63849839	0	2
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	68159048	1	3
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	64156542	1	4
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	66463077	1	5
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	67102090	1	6
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	64502115	1	7
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	68655546	1	8
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	61692766	1	9
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	62793483	1	10
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	66900840	1	11
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	69931595	1	12
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	67989322	1	13
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	63016092	1	14
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	66290928	1	15
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	63177067	1	16
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	69821241	1	17
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	67026340	1	18
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	63237361	1	19
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	60479345	1	20
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	65229114	1	21
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	63531676	1	22
494	"PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL SERVIER 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - COVERSYL 5 mg, comprimé pelliculé sécable."	69912100	1	23
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	69946106	0	1
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	67549636	1	2
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	60303404	1	3
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	61766832	1	4
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	60786337	1	5
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	66096713	1	6
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	64137353	1	7
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	66673684	1	8
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	64738083	1	9
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	66201057	1	10
495	"TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé."	63478939	1	11
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	61913385	0	1
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	69722948	1	2
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	62373974	1	3
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	62176877	1	4
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	65352330	1	5
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	67515484	1	6
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	66961409	1	7
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	62045187	1	8
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	68353836	1	9
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	67971025	1	10
496	"TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé."	61572507	1	11
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	65109823	0	1
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	62431146	1	2
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	61738808	1	3
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	60649986	1	4
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	61587466	1	5
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	67018272	1	6
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	68906660	1	7
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	62424739	1	8
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	65681436	1	9
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	63377114	1	10
497	"TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé."	64866909	1	11
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	67949737	0	1
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	60156089	1	2
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	66035258	1	3
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	64426258	1	4
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	65149401	1	5
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	61599842	1	6
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	63140873	1	7
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	64069322	1	8
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	64270784	1	9
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	65819809	1	10
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	69653466	1	11
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	67312014	1	12
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	61662634	1	13
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	64988980	1	14
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	67913328	1	15
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	62779028	1	16
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	67813160	1	17
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	62398529	1	18
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	69193861	1	19
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	62794254	1	20
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	68700817	1	21
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	69456561	1	22
498	"BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé."	64890625	1	23
499	"AMIODARONE (CHLORHYDRATE D') équivalant à AMIODARONE 150 mg - CORDARONE 150 mg/3 ml, solution injectable en ampoule (IV)."	62305927	0	1
499	"AMIODARONE (CHLORHYDRATE D') équivalant à AMIODARONE 150 mg - CORDARONE 150 mg/3 ml, solution injectable en ampoule (IV)."	63897346	1	2
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	65394952	0	1
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	63782187	1	2
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	64589522	1	3
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	61621687	1	4
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	65630096	1	5
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	66019147	1	6
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	65442685	1	7
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	67046097	1	8
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	67034465	1	9
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	68937339	1	10
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	68368941	1	11
500	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé."	68703724	1	12
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	67535280	0	1
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	66951450	1	2
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	68311869	1	3
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	62793782	1	4
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	69323454	1	5
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	60450831	1	6
502	"SPIRAMYCINE 3 M.U.I. - ROVAMYCINE 3 MILLIONS U I, comprimé pelliculé."	64632646	1	7
503	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 4 mg - ZOPHREN 4 mg, comprimé pelliculé."	60530882	0	1
503	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 4 mg - ZOPHREN 4 mg, comprimé pelliculé."	60232989	1	2
504	"METHOTREXATE 2,5 mg - NOVATREX 2,5 mg, comprimé."	67853564	0	1
504	"METHOTREXATE 2,5 mg - NOVATREX 2,5 mg, comprimé."	61495968	1	2
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	62527917	0	1
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	65512856	1	2
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	62485126	1	3
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	66402996	1	4
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	60809985	1	5
505	"MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible."	62469339	1	6
506	"MIRTAZAPINE 30 mg - NORSET 30 mg, comprimé orodispersible."	62888839	0	1
506	"MIRTAZAPINE 30 mg - NORSET 30 mg, comprimé orodispersible."	62135072	1	2
508	"OMEPRAZOLE SODIQUE équivalant à OMEPRAZOLE 40 mg - MOPRAL 40 mg, poudre pour solution pour perfusion"	61999270	0	1
508	"OMEPRAZOLE SODIQUE équivalant à OMEPRAZOLE 40 mg - MOPRAL 40 mg, poudre pour solution pour perfusion"	69138295	1	2
508	"OMEPRAZOLE SODIQUE équivalant à OMEPRAZOLE 40 mg - MOPRAL 40 mg, poudre pour solution pour perfusion"	67234658	1	3
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	65991171	0	1
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	69422609	1	2
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	60282547	1	3
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	61301630	1	4
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	61271062	1	5
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	63988721	1	6
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	68262500	1	7
509	"ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.)."	60146547	1	8
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	67478160	0	1
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	62505785	1	2
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	69997481	1	3
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	68945282	1	4
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	62706119	1	5
510	"RISPERIDONE 0,5 mg - RISPERDALORO 0,5 mg, comprimé orodispersible."	69203202	1	6
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	62565070	0	1
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	65506020	1	2
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	63782319	1	3
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	66254825	1	4
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	66390978	1	5
511	"RISPERIDONE 1 mg - RISPERDALORO 1 mg, comprimé orodispersible."	61221166	1	6
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	62077847	0	1
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	69276403	1	2
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	61090998	1	3
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	63214640	1	4
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	66377660	1	5
512	"RISPERIDONE 2 mg - RISPERDALORO 2 mg, comprimé orodispersible."	63402902	1	6
513	"IBUPROFENE 5 % - ADVILMED 5 %, gel."	69955824	0	1
513	"IBUPROFENE 5 % - ADVILMED 5 %, gel."	62217014	1	2
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	68337593	0	1
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	65283215	0	2
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	60455586	1	3
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	62808227	1	4
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	69777040	1	5
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	61209018	1	6
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	67872828	1	7
517	"QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable."	68463193	1	8
518	"CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose."	67385005	0	1
518	"CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose."	69943900	1	2
518	"CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose."	62972454	1	3
518	"CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose."	69335734	1	4
518	"CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose."	63107784	1	5
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	67100890	0	1
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	68360453	1	2
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	63694328	1	3
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	67299638	1	4
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	63297294	1	5
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	60342909	1	6
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	60122101	1	7
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	61040251	1	8
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	61165116	1	9
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	64354517	1	10
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	64142845	1	11
519	"EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml)."	68646248	1	12
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	61407797	0	1
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	68360453	1	2
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	67299638	1	3
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	60342909	1	4
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	60122101	1	5
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	61040251	1	6
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	60664326	1	7
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	64354517	1	8
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	67372940	1	9
520	"EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml)."	64142845	1	10
