"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"Supplier_name"
"mp19117-1222"	"Noranelle 20/100"	36256371	"Noranelle"	"Mithra"
"mp38265-1222"	"Noranelle 30/150"	36256371	"Noranelle"	"Mithra"
"mp19125-1354"	"Norditropin"	19044015	"Norditropin"	"Novo Nordisk"
"mp19133-1784"	"Norepine"	36256775	"Norepine"	"Sterop"
"mp19141-612"	"Norfloxacine EG"	43131187	"NORFLOXACINE EG"	"Eurogenerics"
"mp19158-1321"	"Norgalax"	36416863	"Norgalax"	"Norgine"
"mp19166-968"	"Norit"	36256634	"Norit"	"Kela"
"mp19174-968"	"Norit Carbomix"	36256620	"Norit Carbomix"	"Kela"
"mp19182-869"	"Norlevo"	43131195	"NORLEVO"	"HRA Pharma"
"mp19190-1321"	"Normacol"	43131352	"NORMACOL"	"Norgine"
"mp19216-1412"	"Normosang"	36403326	"Normosang"	"Orphan Europe"
"mp19224-661"	"Norprolac"	19014783	"Norprolac"	"Ferring"
"mp19232-1073"	"Nortrilen"	40812872	"Nortrilen"	"Lundbeck"
"mp19257-1321"	"Nortussine Mono"	36256502	"Nortussine Mono"	"Norgine"
"mp19265-59"	"Norvir"	19038783	"Norvir"	"AbbVie"
"mp19273-1933"	"Nosca-Mereprine"	36256633	"Nosca Mereprine"	"Vemedia"
"mp19281-968"	"Noscaflex"	36256312	"Noscaflex"	"Kela"
"mp19307-158"	"Novaban"	36256270	"Novaban"	"Alkopharm"
"mp19315-2097"	"Novalgine"	43573204	"Novalgin"	"Sanofi Belgium"
"mp32003-1354"	"NovoEight"	46221193	"Novoeight"	"Novo Nordisk"
"mp19331-1115"	"Novolizer Budesonide"	36256503	"Novolizer Budesonide"	"Meda Pharma"
"mp19364-1354"	"NovoMix 30"	44020986	"Novomix"	"Novo Nordisk"
"mp19372-1354"	"NovoMix 50"	44020986	"Novomix"	"Novo Nordisk"
"mp19380-1354"	"NovoMix 70"	44020986	"Novomix"	"Novo Nordisk"
"mp19398-1354"	"NovoNorm"	19054446	"NovoNorm"	"Novo Nordisk"
"mp19406-1354"	"NovoRapid"	21017683	"NovoRapid"	"Novo Nordisk"
"mp19414-1354"	"NovoSeven"	19023205	"Novoseven"	"Novo Nordisk"
"mp19422-1263"	"Noxafil"	19036353	"Noxafil"	"MSD"
"mp19430-2097"	"Nozinan"	21015465	"Nozinan"	"Sanofi Belgium"
"mp19448-190"	"Nplate"	19032431	"Nplate"	"Amgen"
"mp33225-828"	"Nucala"	35606635	"Nucala"	"GSK"
"mp19471-885"	"Nurofen"	21016480	"Nurofen"	"Impexeco"
"mp19471-1610"	"Nurofen"	21016480	"Nurofen"	"Reckitt Benckiser"
"mp39453-1610"	"Nurofen Patch"	36777183	"Nurofen Patch"	"Reckitt Benckiser"
"mp19497-1933"	"Nustasium"	36256694	"Nustasium"	"Vemedia"
"mp19505-927"	"NutropinAq"	40756377	"NutropinAq"	"Ipsen"
"mp19513-1263"	"Nuvaring"	19012278	"NuvaRing"	"MSD"
"mp31468-1370"	"Nuwiq"	35604971	"Nuwiq"	"Octapharma"
"mp19539-2097"	"Nystatine"	36256869	"Nystatine Sanofi Belgium"	"Sanofi Belgium"
"mp38182-2204"	"Obizur"	45775626	"Obizur"	"Baxalta"
"mp19547-604"	"Obracin"	36256287	"Obracin"	"Eurocept"
"mp38570-1628"	"Ocrevus"	1593472	"Ocrevus"	"Roche"
"mp19554-1370"	"Octagam"	19088002	"Octagam"	"Octapharma"
"mp19562-1370"	"Octanate"	43131383	"OCTANATE"	"Octapharma"
"mp19570-1370"	"Octanine"	40812885	"Octanine"	"Octapharma"
"mp19588-1370"	"Octaplex"	21017184	"Octaplex"	"Octapharma"
"mp19596-661"	"Octostim"	43253676	"Octostim"	"Ferring"
"mp19604-711"	"Octreotide Fresenius Kabi"	43131386	"OCTREOTIDE KABI"	"Fresenius Kabi"
"mp19620-1115"	"Ocugel"	36256505	"Ocugel"	"Meda Pharma"
"mp19646-1347"	"Oculotect"	21015277	"Oculotect"	"Novartis Pharma"
"mp33746-794"	"Odefsey"	35605922	"Odefsey"	"Gilead Sciences"
"mp19653-315"	"Oestrogel"	19014790	"Oestrogel"	"Besins"
"mp32029-372"	"Ofev"	45775400	"Ofev"	"Boehringer Ingelheim"
"mp19679-612"	"Ofloxacine EG"	43131394	"OFLOXACINE EG"	"Eurogenerics"
"mp19729-216"	"Olanzapine Apotex"	36256355	"Olanzapine Apotex"	"Apotex"
"mp19737-612"	"Olanzapine EG"	43131643	"OLANZAPINE EG"	"Eurogenerics"
"mp19752-1636"	"Olanzapine Sandoz"	43131651	"OLANZAPINE SANDOZ"	"Sandoz"
"mp19752-885"	"Olanzapine Sandoz"	43131651	"OLANZAPINE SANDOZ"	"Impexeco"
"mp19760-1818"	"Olanzapine Teva"	43131652	"OLANZAPINE TEVA"	"Teva"
"mp19778-1446"	"Olbetam"	21017065	"Olbetam"	"Pfizer"
"mp39065-612"	"Olmesartan / Amlodipine EG"	36777195	"Olmesartan / Amlodipine EG"	"Eurogenerics"
"mp39354-2303"	"Olmesartan / Amlodipine Krka"	36777142	"Olmesartan / Amlodipine Krka"	"KRKA"
"mp39099-1818"	"Olmesartan / Amlodipine Teva"	36777162	"Olmesartan / Amlodipine Teva"	"Teva"
"mp33951-2303"	"Olmesartan / HCTZ Krka"	36256185	"Olmesartan / HCTZ Krka"	"KRKA"
"mp34009-612"	"Olmesartan EG"	36256581	"Olmesartan EG"	"Eurogenerics"
"mp34017-2303"	"Olmesartan Krka"	36256442	"Olmesartan Krka"	"KRKA"
"mp33969-612"	"Olmesartan Plus HCT EG"	36256372	"Olmesartan Plus HCT EG"	"Eurogenerics"
"mp34025-1636"	"Olmesartan Sandoz"	36256171	"Olmesartan Sandoz"	"Sandoz"
"mp33860-1818"	"Olmesartan Teva"	36256635	"Olmesartan Teva"	"Teva"
"mp19786-1651"	"Olmetec"	21017495	"Olmetec"	"Daiichi Sankyo"
"mp19794-1651"	"Olmetec Plus"	21017495	"Olmetec"	"Daiichi Sankyo"
"mp37986-570"	"Olumiant"	1510633	"Olumiant"	"Eli Lilly"
"mp19810-2386"	"Omacor"	21015689	"Omacor"	"Mylan EPD"
"mp19836-2485"	"Omeprazol AB"	36256170	"Omeprazol AB"	"Aurobindo"
"mp19844-216"	"Omeprazol Apotex"	36256172	"Omeprazol Apotex"	"Apotex"
"mp19877-1529"	"Omeprazole EG"	43131690	"OMEPRAZOLE EG"	"PI-Pharma"
"mp19877-612"	"Omeprazole EG"	43131690	"OMEPRAZOLE EG"	"Eurogenerics"
"mp19885-1529"	"Omeprazole Mylan"	43131695	"OMEPRAZOLE MYLAN"	"PI-Pharma"
"mp19885-1289"	"Omeprazole Mylan"	43131695	"OMEPRAZOLE MYLAN"	"Mylan"
"mp19851-1636"	"Omeprazol Sandoz"	43131705	"OMEPRAZOLE SANDOZ"	"Sandoz"
"mp19851-1529"	"Omeprazol Sandoz"	43131705	"OMEPRAZOLE SANDOZ"	"PI-Pharma"
"mp19869-1818"	"Omeprazol Teva"	43131707	"OMEPRAZOLE TEVA"	"Teva"
"mp19901-1529"	"Omic"	36256443	"Omic"	"PI-Pharma"
"mp19901-240"	"Omic"	36256443	"Omic"	"Astellas"
"mp19950-1636"	"Omnitrope"	19091494	"Omnitrope"	"Sandoz"
"mp32334-1347"	"Onbrez"	40813629	"Onbrez"	"Novartis Pharma"
"mp40378-1701"	"Oncaspar"	19087150	"Oncaspar"	"Servier"
"mp19976-1263"	"Oncotice"	21016186	"OncoTICE"	"MSD"
"mp19984-67"	"Ondansetron Accord Healthcare"	43131719	"ONDANSETRON ACCORD"	"Accord"
"mp19992-265"	"Ondansetron B. Braun"	43573446	"Ondansetron B.Braun"	"B. Braun"
"mp20008-612"	"Ondansetron EG"	43131724	"ONDANSETRON EG"	"Eurogenerics"
"mp20016-711"	"Ondansetron Fresenius Kabi"	43131936	"ONDANSETRON KABI"	"Fresenius Kabi"
"mp20024-1289"	"Ondansetron Mylan"	43131937	"ONDANSETRON MYLAN"	"Mylan"
"mp20032-1636"	"Ondansetron Sandoz"	43131941	"ONDANSETRON SANDOZ"	"Sandoz"
"mp20040-1818"	"Ondansetron Teva"	43131942	"ONDANSETRON TEVA"	"Teva"
"mp26-1040"	"1 Alpha Leo"	40813393	"One Alpha"	"Leo"
"mp20057-257"	"Onglyza"	40165127	"Onglyza"	"AstraZeneca"
"mp20065-1347"	"Opatanol"	21017342	"Opatanol"	"Novartis Pharma"
"mp32532-406"	"Opdivo"	45892632	"Opdivo"	"Bristol-Myers Squibb"
"mp39172-2303"	"Oprymea"	21016573	"Oprymea"	"KRKA"
"mp20073-100"	"Opsumit"	44507726	"Opsumit"	"Actelion"
"mp20099-1164"	"Opticrom"	19022323	"Opticrom"	"Melisana"
"mp20149-1602"	"Optovit E"	40813428	"Optovit"	"Qualiphar"
"mp20156-1776"	"Oralair"	43573568	"Oralair"	"Stallergenes"
"mp20172-596"	"Orap"	19022327	"Orap"	"Eumedica"
"mp31427-2345"	"Oraqix"	19015910	"Oraqix"	"Denta"
"mp20180-406"	"Orencia"	19086310	"Orencia"	"Bristol-Myers Squibb"
"mp20198-1792"	"Orfadin"	19018237	"Orfadin"	"Swedish Orphan"
"mp20206-1263"	"Orgalutran"	21014419	"Orgalutran"	"MSD"
"mp20214-1263"	"Orgametril"	43131966	"ORGAMETRIL"	"MSD"
"mp20222-232"	"Orgaran"	19080845	"Orgaran"	"Aspen"
"mp33258-2048"	"Orkambi"	46275584	"ORKAMBI"	"Vertex"
"mp20230-1636"	"Orlistat Sandoz"	36256346	"Orlistat Sandoz"	"Sandoz"
"mp20248-1818"	"Orlistat Teva"	36256313	"Orlistat Teva"	"Teva"
"mp20255-2097"	"Oro Rhinathiol Dequalin"	36256809	"Oro Rhinathiol"	"Sanofi Belgium"
"mp32177-422"	"Otezla"	44815757	"Otezla"	"Celgene"
"mp20321-323"	"Otipax"	43131990	"OTIPAX"	"Biocodex"
"mp20339-1487"	"Otocalmine"	36256816	"Otocalmine"	"Pharmacobel"
"mp20347-828"	"Otrivine"	19053627	"Otrivine"	"GSK"
"mp34223-828"	"Otrivine Anti-Allergie"	19053627	"Otrivine"	"GSK"
"mp20354-828"	"Otrivine Duo"	19053627	"Otrivine"	"GSK"
"mp32052-1818"	"Ovaleap"	21016453	"Ovaleap"	"Teva"
"mp20362-1180"	"Ovitrelle"	21017710	"Ovitrelle"	"Merck"
"mp20388-67"	"Oxaliplatin Accord Healthcare"	43131995	"OXALIPLATINE ACCORD"	"Accord"
"mp20404-1818"	"Oxaliplatine Teva"	43132003	"OXALIPLATINE TEVA"	"Teva"
"mp20412-612"	"Oxazepam EG"	36256373	"Oxazepam EG"	"Eurogenerics"
"mp20420-1289"	"Oxcarbazepine Mylan"	43132004	"OXCARBAZEPINE MYLAN"	"Mylan"
"mp20438-257"	"Oxis"	21017469	"Oxis"	"AstraZeneca"
"mp20446-273"	"Oxybuprocaine hydrochloride Minims"	43253608	"Oxybuprocaine Hydrochloride Minims"	"Bausch & Lomb"
"mp20453-612"	"Oxybutynine EG"	43127771	"OXYBUTYNINE EG"	"Eurogenerics"
"mp20479-1636"	"Oxycodon Sandoz"	40813205	"Oxycodon Hcl Sandoz"	"Sandoz"
"mp34181-1818"	"Oxycodone Teva"	36256636	"Oxycodone Teva"	"Teva"
"mp20487-1271"	"OxyContin"	19076182	"Oxycontin"	"Mundipharma"
"mp20495-1271"	"OxyNorm"	19113598	"Oxynorm"	"Mundipharma"
"mp20503-166"	"Ozurdex"	40161348	"Ozurdex"	"Allergan"
"mp20511-661"	"Pabal"	21016634	"Pabal"	"Ferring"
"mp20529-67"	"Paclitaxel Accord Healthcare"	43572629	"Paclitaxel Accord"	"Accord"
"mp20537-2485"	"Paclitaxel AB"	43572631	"Paclitaxel Aurobindo"	"Aurobindo"
"mp20560-844"	"Paclitaxel Hospira"	43127821	"PACLITAXEL HOSPIRA"	"Hospira"
"mp20552-711"	"Paclitaxel Fresenius Kabi"	43127822	"PACLITAXEL KABI"	"Fresenius Kabi"
"mp20578-1289"	"Paclitaxel Mylan"	43572735	"Paclitaxel Mylan"	"Mylan"
"mp20594-1818"	"Paclitaxin"	36256565	"Paclitaxin"	"Teva"
"mp20602-810"	"Palexia"	21014504	"Palexia"	"Grünenthal"
"mp20610-1271"	"Palladone"	19087876	"Palladone"	"Mundipharma"
"mp33407-67"	"Palonosetron Accord"	35406586	"PALONOSETRON ACCORD"	"Accord"
"mp38828-711"	"Palonosetron Fresenius Kabi"	36777166	"Palonosetron Fresenius Kabi"	"Fresenius Kabi"
"mp37762-1636"	"Palonosetron Sandoz"	36777191	"Palonosetron Sandoz"	"Sandoz"
"mp20636-844"	"Pamidronaatdinatrium Hospira"	43127826	"PAMIDRONATE DE SODIUM HOSPIRA"	"Hospira"
"mp20644-612"	"Pamidronate EG"	36256413	"Pamidronate EG"	"Eurogenerics"
"mp20651-1529"	"Panadol"	19042334	"Panadol"	"PI-Pharma"
"mp20651-828"	"Panadol"	19042334	"Panadol"	"GSK"
"mp20677-828"	"Panadol Plus"	19042334	"Panadol"	"GSK"
"mp20685-1438"	"Pangel"	36256483	"Pangel"	"Pannoc Chemie"
"mp20693-1438"	"Pannocort"	36256281	"Pannocort"	"Pannoc Chemie"
"mp20701-2022"	"Panotile"	43128050	"PANOTILE"	"Zambon"
"mp20727-1818"	"Pantogastrix"	36256811	"Pantogastrix"	"Teva"
"mp20735-1800"	"Pantomed"	36256288	"Pantomed"	"Takeda"
"mp20735-1529"	"Pantomed"	36256288	"Pantomed"	"PI-Pharma"
"mp20735-885"	"Pantomed"	36256288	"Pantomed"	"Impexeco"
"mp20750-2485"	"Pantoprazol AB"	43572077	"Pantoprazol Abz"	"Aurobindo"
"mp20768-216"	"Pantoprazol Apotex"	36256787	"Pantoprazol Apotex"	"Apotex"
"mp20776-1636"	"Pantoprazol Sandoz"	43572457	"Pantoprazol Sandoz"	"Sandoz"
"mp20784-612"	"Pantoprazole EG"	43128060	"PANTOPRAZOLE EG"	"Eurogenerics"
"mp20792-1289"	"Pantoprazole Mylan"	43128065	"PANTOPRAZOLE MYLAN"	"Mylan"
"mp20818-1818"	"Pantoprazole Teva"	43128079	"PANTOPRAZOLE TEVA"	"Teva"
"mp20826-1800"	"Pantozol"	43572505	"Pantozol"	"Takeda"
"mp40394-1370"	"Panzyga"	35201513	"Panzyga"	"Octapharma"
"mp20834-1784"	"Papaverine HCl Sterop"	36256567	"Papaverine HCl Sterop"	"Sterop"
"mp39347-216"	"Paracaps"	36777182	"Paracaps"	"Apotex"
"mp34058-216"	"Paracetabs"	36256582	"Paracetabs"	"Apotex"
"mp20859-2485"	"Paracetamol Actavis"	43128092	"PARACETAMOL ACTAVIS"	"Aurobindo"
"mp20867-265"	"Paracetamol B. Braun"	43128098	"PARACETAMOL B BRAUN"	"B. Braun"
"mp20875-612"	"Paracetamol EG"	43128109	"PARACETAMOL EG"	"Eurogenerics"
"mp20883-711"	"Paracetamol Fresenius Kabi"	43128114	"PARACETAMOL KABI"	"Fresenius Kabi"
"mp20909-1289"	"Paracetamol Mylan"	43128116	"PARACETAMOL MYLAN"	"Mylan"
"mp20917-1636"	"Paracetamol Sandoz"	43128123	"PARACETAMOL SANDOZ"	"Sandoz"
"mp20925-1818"	"Paracetamol Teva"	43128125	"PARACETAMOL TEVA"	"Teva"
"mp20933-1453"	"Paracodine"	43572572	"Paracodin"	"Pharma Logistics"
"mp20966-935"	"Pariet"	19054408	"Pariet"	"Janssen-Cilag"
"mp20974-1115"	"Parlodel"	19041783	"Parlodel"	"Meda Pharma"
"mp21006-216"	"Paroxetine Apotex"	36256314	"Paroxetine Apotex"	"Apotex"
"mp21014-612"	"Paroxetine EG"	43128397	"PAROXETINE EG"	"Eurogenerics"
"mp21022-1289"	"Paroxetine Mylan"	43128400	"PAROXETINE MYLAN"	"Mylan"
"mp21030-1636"	"Paroxetine Sandoz"	43128406	"PAROXETINE SANDOZ"	"Sandoz"
"mp21030-885"	"Paroxetine Sandoz"	43128406	"PAROXETINE SANDOZ"	"Impexeco"
"mp21048-1818"	"Paroxetine Teva"	43128407	"PAROXETINE TEVA"	"Teva"
"mp39008-190"	"Parsabiv"	1593443	"Parsabiv"	"Amgen"
"mp21055-1602"	"Pe-Tam"	36256810	"Pe-Tam"	"Qualiphar"
"mp21063-1412"	"Pedea"	21016166	"Pedea"	"Orphan Europe"
"mp21071-1628"	"Pegasys"	19037333	"Pegasys"	"Roche"
"mp21097-1941"	"Penadur L.A."	36256880	"Penadur"	"Vesale"
"mp21105-1941"	"Peni-Oral"	36256173	"Peni-Oral"	"Vesale"
"mp21113-968"	"Penicilline"	36256863	"Penicilline G Kela"	"Kela"
"mp21139-2097"	"Pentacarinat"	40756517	"Pentacarinat"	"Sanofi Belgium"
"mp21147-661"	"Pentasa"	19038818	"Pentasa"	"Ferring"
"mp31096-1818"	"Peramteva"	36256695	"Peramteva"	"Teva"
"mp21162-943"	"Perdofemina"	36256584	"Perdofemina"	"Johnson & Johnson Consumer"
"mp21170-943"	"Perdolan"	36256349	"Perdolan"	"Johnson & Johnson Consumer"
"mp21188-943"	"Perdolan Compositum"	36256597	"Perdolan Compositum"	"Johnson & Johnson Consumer"
"mp21196-943"	"Perdophen"	36256623	"Perdophen"	"Johnson & Johnson Consumer"
"mp21220-1180"	"Pergoveris"	21016197	"Pergoveris"	"Merck"
"mp21246-1636"	"Perindopril / Indapamide Sandoz"	43572176	"Perindopril Indapamid Sandoz"	"Sandoz"
"mp31815-2303"	"Perindopril Krka"	43128443	"PERINDOPRIL KRKA"	"KRKA"
"mp21279-1636"	"Perindopril Sandoz"	43128448	"PERINDOPRIL SANDOZ"	"Sandoz"
"mp21253-1701"	"Perindopril Servier"	36256583	"Perindopril Servier"	"Servier"
"mp38422-1818"	"Perindopril Teva"	43128449	"PERINDOPRIL TEVA"	"Teva"
"mp21287-1628"	"Perjeta"	42801064	"Perjeta"	"Roche"
"mp32789-2469"	"Perynella"	36256374	"Perynella"	"Exeltis"
"mp33167-1784"	"Pethisom"	36256533	"Pethisom"	"Sterop"
"mp21329-141"	"Pharmalgen Bee"	44021526	"Pharmalgen"	"ALK"
"mp21337-141"	"Pharmalgen Wasp"	44021526	"Pharmalgen"	"ALK"
"mp21352-1784"	"Phenobarbital Sterop"	36256742	"Phenobarbital Sterop"	"Sterop"
"mp33092-117"	"Phenylephrine Aguettant"	43128729	"PHENYLEPHRINE AGUETTANT"	"Aguettant"
"mp21378-273"	"Phenylephrine hydrochloride Minims"	43253709	"Phenylephrine Hydrochloride Minims"	"Bausch & Lomb"
"mp21360-1826"	"Phenylephrine"	36256856	"Phenylephrine Thea"	"Thea"
"mp21386-1362"	"Pholco-Mereprine"	36256613	"Pholco-Mereprine"	"Novum Pharma"
"mp21402-1602"	"Physiologicasol"	36256858	"Physiologicasol"	"Qualiphar"
"mp21436-1487"	"Picolaxine"	36256292	"Picolaxine"	"Pharmacobel"
"mp21444-661"	"Picoprep"	43128765	"PICOPREP"	"Ferring"
"mp13680-1347"	"Pilocarpine-Isopto"	36777136	"Pilocarpine-Isopto"	"Novartis Pharma"
"mp21451-612"	"Piperacilline / Tazobactam EG"	36256779	"Piperacilline / Tazobactam EG"	"Eurogenerics"
"mp21485-1289"	"Piperacilline / Tazobactam Mylan"	43128779	"PIPERACILLINE TAZOBACTAM MYLAN"	"Mylan"
"mp21469-711"	"Piperacilline / Tazobactam Fresenius Kabi"	43128781	"PIPERACILLINE/TAZOBACTAM KABI"	"Fresenius Kabi"
"mp21493-1636"	"Piperacilline / Tazobactam Sandoz"	43128783	"PIPERACILLINE/TAZOBACTAM SANDOZ"	"Sandoz"
"mp21501-612"	"Piracetam EG"	43129014	"PIRACETAM EG"	"Eurogenerics"
"mp21519-1909"	"Piracetam-UCB"	36256444	"Piracetam-UCB"	"UCB"
"mp21527-2998"	"Piromed"	36256612	"Piromed"	"Amophar"
"mp21535-612"	"Piroxicam EG"	43129023	"PIROXICAM EG"	"Eurogenerics"
"mp21550-1636"	"Piroxicam Sandoz"	43129027	"PIROXICAM SANDOZ"	"Sandoz"
"mp21576-2998"	"Pixidin"	36256608	"Pixidin"	"Amophar"
"mp21584-2097"	"Plaquenil"	19042425	"Plaquenil"	"Sanofi Belgium"
"mp21592-1529"	"Plavix"	19030328	"Plavix"	"PI-Pharma"
"mp21592-2097"	"Plavix"	19030328	"Plavix"	"Sanofi Belgium"
"mp31005-331"	"Plegridy"	45775150	"Plegridy"	"Biogen"
"mp21600-257"	"Plendil"	19044934	"Plendil"	"AstraZeneca"
"mp38521-1321"	"Plenvu"	40756140	"Plenvu"	"Norgine"
"mp21626-1263"	"Pneumovax 23"	19007673	"Pneumovax 23"	"MSD"
"mp21642-1834"	"Polydexa"	43129048	"POLYDEXA"	"Therabel"
"mp21675-1602"	"Polyseptol"	36256725	"Polyseptol"	"Qualiphar"
"mp21683-810"	"Pontalsic"	36256637	"Pontalsic"	"Grünenthal"
"mp11122-1321"	"Fosfaatlavement"	36256851	"Posphate Laxative Norgine"	"Norgine"
"mp21709-760"	"Postinor"	43572374	"Postinor"	"Gedeon Richter"
"mp21733-372"	"Pradaxa"	40227994	"Pradaxa"	"Boehringer Ingelheim"
"mp33068-2097"	"Praluent"	46275463	"Praluent"	"Sanofi Belgium"
"mp21758-612"	"Pramipexole EG"	43129068	"PRAMIPEXOLE EG"	"Eurogenerics"
"mp21766-1289"	"Pramipexole Mylan"	43129069	"PRAMIPEXOLE MYLAN"	"Mylan"
"mp21741-1636"	"Pramipexol Sandoz"	43129071	"PRAMIPEXOLE SANDOZ"	"Sandoz"
"mp32086-1818"	"Pramipexol Teva"	43129072	"PRAMIPEXOLE TEVA"	"Teva"
"mp37416-1818"	"Pramipexole Teva"	43129072	"PRAMIPEXOLE TEVA"	"Teva"
"mp32581-1115"	"Pranox"	36256518	"Pranox"	"Meda Pharma"
"mp21774-1651"	"Prareduct"	36256430	"Prareduct"	"Daiichi Sankyo"
"mp21782-1743"	"Pravafenix"	40815047	"Pravafenix"	"SMB"
"mp30569-216"	"Pravastatine Apotex"	36256528	"Pravastatine Apotex"	"Apotex"
"mp37630-612"	"Pravastatine EG"	43129086	"PRAVASTATINE EG"	"Eurogenerics"
"mp21824-1289"	"Pravastatine Mylan Pharma"	43129091	"PRAVASTATINE MYLAN"	"Mylan"
"mp21832-1636"	"Pravastatine Sandoz"	43129096	"PRAVASTATINE SANDOZ"	"Sandoz"
"mp21840-1818"	"Pravastatine Teva"	43129097	"PRAVASTATINE TEVA"	"Teva"
"mp32540-372"	"Praxbind"	35602985	"Praxbind"	"Boehringer Ingelheim"
"mp21857-1180"	"Praxilene"	21015441	"Praxilene"	"Merck"
"mp21865-612"	"Prazepam EG"	43129356	"PRAZEPAM EG"	"Eurogenerics"
"mp31765-166"	"Pred"	36256761	"Pred"	"Allergan"
"mp32359-612"	"Pregabaline EG"	43129383	"PREGABALINE EG"	"Eurogenerics"
"mp31914-2303"	"Pregabaline Krka"	36256630	"Pregabaline Krka"	"KRKA"
"mp37820-1289"	"Pregabaline Mylan"	43129385	"PREGABALINE MYLAN"	"Mylan"
"mp37747-1636"	"Pregabalin Sandoz"	43129386	"PREGABALINE SANDOZ"	"Sandoz"
"mp32292-1636"	"Pregabaline Sandoz"	43129386	"PREGABALINE SANDOZ"	"Sandoz"
"mp32466-1818"	"Pregabaline Teva"	43129387	"PREGABALINE TEVA"	"Teva"
"mp21907-1263"	"Pregnyl"	19043282	"Pregnyl"	"MSD"
"mp21923-1446"	"Prepidil"	19022474	"Prepidil"	"Pfizer"
"mp21931-1701"	"Preterax"	43575428	"Preterax N"	"Servier"
"mp21949-1446"	"Prevenar 13"	36256788	"Prevenar 13"	"Pfizer"
"mp21956-935"	"Prezista"	19091078	"Prezista"	"Janssen-Cilag"
"mp21964-1933"	"Priciasol"	36256762	"Priciasol"	"Vemedia"
"mp21972-1172"	"Priligy"	21015690	"Priligy"	"Menarini"
"mp22004-2097"	"Primperan"	19126904	"Primperan"	"Sanofi Belgium"
"mp22020-828"	"Priorix"	21016069	"Priorix"	"GSK"
"mp22046-513"	"Privigen"	19022399	"Privigen"	"CSL Behring"
"mp22053-1784"	"Procaine HCl Sterop"	36256595	"Procaine.HCl Sterop"	"Sterop"
"mp22061-1701"	"Procoralan"	43129406	"PROCORALAN"	"Servier"
"mp30924-554"	"Progebel"	36256168	"Progebel"	"Effik"
"mp22087-315"	"Progestogel"	43129420	"PROGESTOGEL"	"Besins"
"mp22095-1743"	"Progor"	36256802	"Progor"	"SMB"
"mp22103-240"	"Prograft"	40814806	"Prograft"	"Astellas"
"mp22111-299"	"Progynova"	19052722	"Progynova"	"Bayer"
"mp22137-1347"	"Proleukin"	19048053	"Proleukin"	"Novartis Pharma"
"mp22145-190"	"Prolia"	40222312	"Prolia"	"Amgen"
"mp22152-1628"	"Prolopa 125"	40814523	"Prolopa"	"Roche"
"mp22160-1628"	"Prolopa 250"	40814523	"Prolopa"	"Roche"
"mp22186-661"	"Propess"	21017298	"Propess"	"Ferring"
"mp22194-265"	"Propofol B. Braun"	36256345	"Propofol B. Braun"	"B. Braun"
"mp22210-711"	"Propolipid"	36256720	"Propolipid"	"Fresenius Kabi"
"mp22228-612"	"Propranolol EG"	43129427	"PROPRANOLOL EG"	"Eurogenerics"
"mp31104-1818"	"Propranolol Teva"	43129428	"PROPRANOLOL TEVA"	"Teva"
"mp22236-1800"	"Propylthiouracile"	36256881	"Propylthiouracile Takeda"	"Takeda"
"mp22244-1263"	"Proscar"	19038757	"Proscar"	"MSD"
"mp22251-1115"	"Prosta Urgenin"	43575256	"Prosta Urgenin"	"Meda Pharma"
"mp34-2055"	"A.Vogel Prostaforce"	36256865	"Prostaforce"	"Biohorma"
"mp22269-1834"	"Prostaserene"	36256529	"Prostaserene"	"Therabel"
"mp37549-216"	"Prostatex"	36256598	"Prostatex"	"Apotex"
"mp22277-1115"	"Prostigmine"	19100869	"Prostigmin"	"Meda Pharma"
"mp22285-1446"	"Prostin 15M"	36256416	"Prostin 15M"	"Pfizer"
"mp22293-1446"	"Prostin E2"	19043798	"Prostin E2"	"Pfizer"
"mp22301-1446"	"Prostin VR"	19022503	"Prostin VR"	"Pfizer"
"mp22327-1040"	"Protamine Sulfaat Leo"	43575277	"Protaminsulfat Leo Pharma"	"Leo"
"mp22343-1453"	"Prothiaden"	19135811	"Prothiaden"	"Pharma Logistics"
"mp22350-1040"	"Protopic"	19005857	"Protopic"	"Leo"
"mp22368-612"	"Atovaquone / Proguanil EG"	36256302	"Provaquoneg"	"Eurogenerics"
"mp22376-1263"	"Provarivax"	36256555	"Provarivax"	"MSD"
"mp16873-1024"	"Methylthioninium Chloride Proveblue"	21016641	"Proveblue"	"Lamepro"
"mp22384-1446"	"Provera"	19044266	"Provera"	"Pfizer"
"mp22392-1818"	"Provigil"	19078687	"Provigil"	"Teva"
"mp22400-299"	"Proviron"	43253941	"Proviron"	"Bayer"
"mp22418-570"	"Prozac"	19080259	"Prozac"	"Eli Lilly"
"mp22426-1529"	"Pulmicort"	19038786	"Pulmicort"	"PI-Pharma"
"mp22426-257"	"Pulmicort"	19038786	"Pulmicort"	"AstraZeneca"
"mp38968-489"	"Pulmocap Hedera"	36777139	"Pulmocap Hedera"	"Conforma"
"mp38950-489"	"Pulmocap Thymus"	43575328	"Pulmocap Thymus"	"Conforma"
"mp22434-1024"	"Pulmolast"	36256290	"Pulmolast"	"Lamepro"
"mp22442-1628"	"Pulmozyme"	19020936	"Pulmozyme"	"Roche"
"mp22459-1263"	"Puregon"	19016764	"Puregon"	"MSD"
