COUNT	PRD_ID	PRD_NAME	CONCEPT_ID	CONCEPT_NAME	amount_value	amount_unit	denominator_value	denominator_unit	box_size		
4	26487440	PREGABALIN SANDOZ C 75 MG	734354	pregabalin	75	mg					
20	18907021	ESCITALOPRAM SANDOZ C 5 MG	715939	Escitalopram	5	mg					
6	3510378	OLANZAPINE SANDOZ C 10 MG	785788	olanzapine	10	mg					
1	26487868	CYMBALTA PI PHARMA C 60 MG	715259	duloxetine	60	mg					
120	156721	LYRICA C 150 MG	734354	pregabalin	150	mg					
586	148057	EFEXOR EXEL C 150 MG	743670	venlafaxine	150	mg					
2	25905330	PREGABALIN SANDOZ C 75 MG	734354	pregabalin	75	mg					
17	11774865	CONTRAMAL RETARD C 100 MG	1103314	Tramadol	100	mg					
7	22997367	QUETIAPIN SANDOZ C 200 MG	766814	quetiapine	200	mg					
3	10541299	ZOLMITRIPTAN INSTANT ACTAVIS C 2 5 MG	1116031	zolmitriptan	2.5	mg					
7	153037	LOSEC MUPS C 20 MG	923645	Omeprazole	20	mg					
14	8297169	VENLASAND SANDOZ C 150 MG	743670	venlafaxine	150	mg					
91	148440	OMEPRAZOLE MYLAN C 10 MG	923645	Omeprazole	10	mg					
3	194018	PANTOMED C 40 MG	948078	pantoprazole	40	mg					
74	77364	DAKAR C 30 MG	929887	lansoprazole	30	mg					
4	7768627	NASALEZE SPRAY NASAL 500MG	986517	Cellulose	500	mg					
5	70063	PERSANTINE RETARD GE C 150 MG	1331270	Dipyridamole	150	mg					
5	22997365	QUETIAPIN SANDOZ C 25 MG	766814	quetiapine	25	mg					
118	23550923	METFORMINE SANDOZ C 500 MG	1503297	Metformin	500	mg					
1	57643	CALMDAY C 10 MG	19080959	Nordazepam	10	mg					
365	52679	VOLTAREN RETARD C 100 MG	1124300	Diclofenac	100	mg					
4	11031089	DILTIAZEM RETARD EG C 200 MG	1328165	Diltiazem	200	mg					
229	52677	TEGRETOL CR C 200 MG	740275	Carbamazepine	200	mg					
2	25617828	OMEPRAZOL SANDOZ PI PHARMA C 20 MG	923645	Omeprazole	20	mg					
57	52680	ANAFRANIL RETARD DIVITABS C 75 MG	798834	Clomipramine	75	mg					
1	12026135	CELECOXIB APOTEX C 100 MG	1118084	celecoxib	100	mg					
10	22997366	QUETIAPIN SANDOZ C 100 MG	766814	quetiapine	100	mg					
4	7982334	TRADONAL ODIS C 50 MG	1103314	Tramadol	50	mg					
1	11774835	ESCITALOPRAM TEVA C 15 MG	715939	Escitalopram	15	mg					
8	188321	AMLOR C 10 MG	1332418	Amlodipine	10	mg					
4	11774864	CONTRAMAL RETARD C 50 MG	1103314	Tramadol	50	mg					
35	23550924	METFORMINE SANDOZ C 850 MG	1503297	Metformin	850	mg					
21	20562271	PARACETAMOL EG C 500 MG	1125315	Acetaminophen	500	mg					
35	70065	PERSANTINE RETARD C 200 MG	1331270	Dipyridamole	200	mg					
3	24430889	LYRICA PI PHARMA C 150 MG	734354	pregabalin	150	mg					
3	11031088	DILTIAZEM RETARD EG C 200 MG	1328165	Diltiazem	200	mg					
3	11774845	ESCITALOPRAM TEVA C 15 MG	715939	Escitalopram	15	mg					
181	101013	EFEXOR EXEL C 75 MG	743670	venlafaxine	75	mg					
2534	16675	SPORANOX C 100 MG	1703653	Itraconazole	100	mg					
4	7312118	VENLASAND SANDOZ C 75 MG	743670	venlafaxine	75	mg					
11	23551734	BISOPROLOL SANDOZ C 10 MG	1338005	Bisoprolol	10	mg					
2	11774833	ESCITALOPRAM TEVA C 5 MG	715939	Escitalopram	5	mg					
2	23587217	DULOXETIN AB C 30 MG	715259	duloxetine	30	mg					
2	25906865	DULOXETINE MYLAN C 60 MG	715259	duloxetine	60	mg					
3	23008896	ZOLMITRIPTAN ODIS MYLAN C 2 5 MG	1116031	zolmitriptan	2.5	mg					
109	114372	NEXIAM C 20 MG	904453	Esomeprazole	20	mg					
2	25905329	PREGABALIN SANDOZ C 75 MG	734354	pregabalin	75	mg					
2	11774867	CONTRAMAL RETARD C 200 MG	1103314	Tramadol	200	mg					
341	47529	SELOZOK 100 C 95 MG	1307046	Metoprolol	95	mg					
11	147396	KWAI 3 PAR JOUR DRAG 160 X 100MG	1401437	Garlic preparation	100	mg					
1	165727	KWAI 1 PAR JOUR DRAG 100 X 300MG	1401437	Garlic preparation	300	mg					
1	7312362	ZOLMITRIPTAN INSTANT TEVA C 2 5 MG	1116031	zolmitriptan	2.5	mg					
348	156719	LYRICA C 75 MG	734354	pregabalin	75	mg					
5	23587219	DULOXETIN AB C 60 MG	715259	duloxetine	60	mg					
4	194019	PANTOMED C 20 MG	948078	pantoprazole	20	mg					
1	11774836	ESCITALOPRAM TEVA C 15 MG	715939	Escitalopram	15	mg					
64	156723	LYRICA C 300 MG	734354	pregabalin	300	mg					
3	62421	THALIDOMIDE C 50 MG	19137042	Thalidomide	50	mg					
1	22996707	OLANZAPINE SANDOZ C 10 MG	785788	olanzapine	10	mg					
32	45438	ANAFRANIL C 25 MG	798834	Clomipramine	25	mg					
136	20562272	PARACETAMOL EG C 1000 MG	1125315	Acetaminophen	1000	mg					
4	10541349	OMEPRAZOL SANDOZ IMPEXECO C 40 MG	923645	Omeprazole	40	mg					
588	88475	ZIBRINE CAPS 60 X 425MG	42899138	Hypericum Perforatum Flower extract	425	mg					
1	26487863	CLINDAMYCINE EG C 600 MG	997881	Clindamycin	600	mg					
7830	45588	ZYRTEC C 1MG ML 1 SOLUTION A AVALER	1149196	Cetirizine	1	mg	1	ml			
196	454	A T 10 C 1MG ML 1 SOLUTION A AVALER	19027015	Dihydrotachysterol	1	mg	1	ml			
72	4835	PRICIASOL C 1MG ML 1 SPRAY MICRODOSEUR NASAL	914533	Naphazoline	1	mg	1	ml			
1322	105306	OTRIVINE C 1 MG ML 1 GOUTTES NASALES	943852	xylometazoline	1	mg	1	ml			
17	147380	CETIRIZINE EG C 1MG ML 1 SOLUTION A AVALER	1149196	Cetirizine	1	mg	1	ml			
38	27072132	XYLOMARIS C 1 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
1374	69070	OTRIVINE MENTHOL C 1 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
1253	167387	CETISANDOZ C 1MG ML 1 SOLUTION A AVALER	1149196	Cetirizine	1	mg	1	ml			
3	42424	STOFILAN C 1 MG ML 1 GOUTTES	745268	ergoloid mesylates, USP	1	mg	1	ml			
9	10785848	ABILIFY C 1MG ML 1 SOLUTION A AVALER	757688	aripiprazole	1	mg	1	ml			
8869	156384	XYLOMETAZOLINE EG C 1MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
1571	171682	CETIRIZINE TEVA C 1MG ML 1 SOLUTION A AVALER	1149196	Cetirizine	1	mg	1	ml			
7	90740	CELLCEPT C 1G 5ML 1 POUDRE POUR SUSPENSION ORALE	19003999	mycophenolate mofetil	1	g	5	ml			
31	100782	PREPULSID C 1MG ML 1 SOLUTION A AVALER	932196	Cisapride	1	mg	1	ml			
117	25107	CYPRID C 1MG ML 1 SOLUTION A AVALER	932196	Cisapride	1	mg	1	ml			
354	36863	PREPULSID PEDIATRIE C 1MG ML 1 SOLUTION A AVALER	932196	Cisapride	1	mg	1	ml			
390	72662	DELTARHINOL MONO C 1MG ML 1 SPRAY MICRODOSEUR NASAL	914533	Naphazoline	1	mg	1	ml			
10819	105307	OTRIVINE C 1 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
66	11276994	RHINIVEX C 1 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
683	8358860	RUPATALL C 1MG ML 1 SOLUTION A AVALER	44012691	Rupatadine Fumarate	1	mg	1	ml			
395	161081	NUSO SAN C 1MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	1	mg	1	ml			
1	16685	HYPNOMIDATE C 2MG ML 50 AMPOULES	19050488	Etomidate	2	mg	1	ml			
2	1362	FURACINE C 2MG ML 1 SOLUTION U E	920378	Nitrofurazone	2	mg	1	ml			
79	84714	ORAMORPH C 2MG ML 1 SOLUTION A AVALER	1110410	Morphine	2	mg	1	ml			
33	1350	FURACINE C 2MG ML 1 SOLUTION U E	920378	Nitrofurazone	2	mg	1	ml			
2	187776	DIFLUCAN C 2MG ML 1 POCHE POUR PERFUSION	1754994	Fluconazole	2	mg	1	ml			
1	63482	CEFROM 2 0 C 2G 20ML 1 POUDRE INJECTABLE AVEC SOLVANT	19001904	cefpirome	2	g	20	ml			
22	8372200	FURACINE C 2MG ML 1 SOLUTION U E	920378	Nitrofurazone	2	mg	1	ml			
13	45857	IBEXONE 3 MG ML C 2 SOLUTION A AVALER	745268	ergoloid mesylates, USP	3	mg	1	ml			
3	7294170	DIOVANE C 3 MG ML 1 SOLUTION A AVALER	1308842	valsartan	3	mg	1	ml			
9	659	MINIMS OXYBUPROCAINE HCL C 4 MG ML 20 MONODOSES	935529	Benoxinate	4	mg	1	ml			
2	3510217	GALANTAMINE SANDOZ C 4 MG ML	757627	Galantamine	4	mg	1	ml			
47	101162	REMINYL C 4 MG ML 1 SOLUTION A AVALER	757627	Galantamine	4	mg	1	ml			
14	70047	IOPIDINE C 5 MG ML 1 GOUTTES OCULAIRES	919986	apraclonidine	5	mg	1	ml			
1	8593193	SALBUTAMOL TEVA PHARMA C 5MG 2 5ML 30 SOLUTION POUR INHALATION	1154343	Albuterol	5	mg	5	ml			
294	17345	BROMEX C 5MG 5ML 1 SOLUTION A AVALER	19030493	Bromhexine	5	mg	5	ml			
12	85331	ZEFFIX C 5MG ML 1 SOLUTION A AVALER	1704183	Lamivudine	5	mg	1	ml			
3857	39167	VENTOLIN C 5 MG ML 5 SOLUTION POUR INHALATION	1154343	Albuterol	5	mg	1	ml			
68	4803	POSTAFENE C 5MG 5ML 1 SIROP	994341	Meclizine	5	mg	5	ml			
137	197962	ESTIVAN C 5MG 5ML 1 SOLUTION A AVALER	19092433	ebastine	5	mg	5	ml			
6397	832134	VICTOZA C 6MG ML 2 STYLO	40170911	liraglutide	6	mg	1	ml			
15	23306909	SAXENDA C 6MG ML 5 STYLO	40170911	liraglutide	6	mg	1	ml			
6	175752	SUPLASYN MD SER SOL INJ INTRA ARTIC STER 7MG 0 7ML	787787	hyaluronate	7	mg	0.7	ml			
187	82830	SPORANOX C 10MG ML 1 SOLUTION A AVALER	1703653	Itraconazole	10	mg	1	ml			
1109	23866168	DIPROPHOS C AMPUL 10 MG 4 MG 2 ML 1 AMPOULES	920458	Betamethasone	10	mg	2	ml			
1000	94731	DIFLUCAN C 10MG ML 1 POUDRE POUR SUSPENSION ORALE	1754994	Fluconazole	10	mg	1	ml			
724	26156	MYK 1 C 10 MG ML 1 SOLUTION U E	940535	sulconazole	10	mg	1	ml			
1	13131114	BRINZOLAMID SANDOZ C 10 MG ML	938044	brinzolamide	10	mg	1	ml			
1	163852	ARANESP C 10MCG 0 400ML SURECLICK 1 STYLO	1304643	darbepoetin alfa	10	mcg	400	ml			
95	112266	TAMIFLU C 12MG ML 1 POUDRE POUR SUSPENSION ORALE	1799139	Oseltamivir	12	mg	1	ml			
2	8595127	SPORTVIS 12MG 1 2ML SERINGUE PREREMPLI 2	787787	hyaluronate	12	mg	2	ml			
1	7301081	NORDITROPIN NORDIFLEX C 15MG 1 5ML 1 STYLO	1584910	Somatropin	15	mg	5	ml			
1	163853	ARANESP C 15MCG 0 375ML SURECLICK 1 STYLO	1304643	darbepoetin alfa	15	mcg	375	ml			
3	163854	ARANESP C 20MCG 0 500ML SURECLICK 1 STYLO	1304643	darbepoetin alfa	20	mcg	500	ml			
8	15950	GLAUCOCARE C 20MG ML 1 GOUTTES OCULAIRES	40798594	Aceclidine	20	mg	1	ml			
13	59304	XYLOCARD 100 C 20 MG ML 5 SOLUTION INJECTABLE	989878	Lidocaine	20	mg	1	ml			
1	42939	BUFEXINE C 20MG 1ML 3 SOLUTION INJECTABLE	19032724	Bufexamac	20	mg	1	ml			
24	42938	BUFEXINE C 20MG 1ML 1 SOLUTION INJECTABLE	19032724	Bufexamac	20	mg	1	ml			
3063	996	DAKTARIN C 20MG ML 1 TEINTURE	907879	Miconazole	20	mg	1	ml			
2	3762	ANTISEPTINE C 20MG ML 1 SOLUTION U E	1703026	Merbromin	20	mg	1	ml			
86	12026061	ACETYLCYSTEIN SANDOZ C 20 MG ML 1 SOLUTION A AVALER	1139042	Acetylcysteine	20	mg	1	ml			
40	152557	MORPHINE HCL STEROP C 20 MG ML	1110410	Morphine	20	mg	1	ml			
642	110230	SERLAIN C 20MG ML 1 SOLUTION A AVALER	739138	Sertraline	20	mg	1	ml			
2	187636	GONAL F C 300 U I 22MCG 0 5ML 1 STYLO	1542948	Follitropin Alfa	22	mcg	5	ml			
140	1273	DOGMATIL C 25MG 5ML 1 SOLUTION A AVALER	19136626	Sulpiride	25	mg	5	ml			
3	152558	MORPHINE HCL STEROP C 30 MG ML	1110410	Morphine	30	mg	1	ml			
2	187637	GONAL F C 450 U I 33 MCG 0 75ML 1 STYLO	1542948	Follitropin Alfa	33	mcg	75	ml			
16	162816	ARANESP C 40MCG 0 400ML SURECLICK 1 STYLO	1304643	darbepoetin alfa	40	mcg	400	ml			
13	23866203	HUMIRA C 40MG 0 4ML 2 STYLO	1119119	adalimumab	40	mg	4	ml			
132	187669	HUMIRA C 40MG 0 8ML 2 STYLO	1119119	adalimumab	40	mg	8	ml			
1	153168	VFEND C 40MG ML 1 POUDRE POUR SUSPENSION ORALE	1714277	voriconazole	40	mg	1	ml			
484	94732	DIFLUCAN C 40MG ML 1 POUDRE POUR SUSPENSION ORALE	1754994	Fluconazole	40	mg	1	ml			
125	65222	HIBIDIL C 50 MG 100 ML 8 SOLUTION U E	1790812	Chlorhexidine	50	mg	100	ml			
21	4815477	ALOPEXY C 50 MG ML FLACON PLASTIQUE 1 SOLUTION U E	1309068	Minoxidil	50	mg	1	ml			
2189	65220	HIBIDIL C 50 MG 100 ML 10 SOLUTION U E	1790812	Chlorhexidine	50	mg	100	ml			
10	158527	GLUCOSE STEROP C 50 MG ML 10 AMPOULES	1560524	Glucose	50	mg	1	ml			
152	4815478	ALOPEXY C 50 MG ML FLACON PLASTIQUE 3 SOLUTION U E	1309068	Minoxidil	50	mg	1	ml			
2	415620	STOMACID C 65MG 70MG ML 1 SUSPENSION	961047	Ranitidine	65	mg	1	ml			
3	187638	GONAL F C 900 U I 66MCG 1 5ML 1 STYLO	1542948	Follitropin Alfa	66	mcg	5	ml			
1007	45465	FERRICURE C 100MG 5ML 1 SOLUTION A AVALER	1377898	Iron polysaccharide	100	mg	5	ml			
1537	45466	FERRICURE C 100MG 5ML 1 SOLUTION A AVALER	1377898	Iron polysaccharide	100	mg	5	ml			
22	158529	GLUCOSE STEROP C 100 MG ML 10 AMPOULES	1560524	Glucose	100	mg	1	ml			
52	87655	HUMAJECT NPH C 100UI ML 5 STYLO	1596977	Regular Insulin, Human	100	IU	1	ml			
4	187711	FERRIPROX C 100MG ML 1 SOLUTION A AVALER	19011091	deferiprone	100	mg	1	ml			
22	13980	LENTE MC C 100IU ML 1 FLACON POUR INJECTION	1513843	Lente Insulin, Beef-Pork	100	IU	1	ml			
14195	86704	CONTRAMAL C 100MG ML 1 SOLUTION AVEC POMPE DOSEUR	1103314	Tramadol	100	mg	1	ml			
27	87656	HUMAJECT REGULAR C 100IU ML 5 STYLO	1596977	Regular Insulin, Human	100	IU	1	ml			
2	117432	FACTANE C 100IU ML 1 POUDRE INJECTABLE AVEC SOLVANT	1352213	Factor VIII	100	IU	1	ml			
37	43070	NIZORAL C 100MG 5ML 1 SOLUTION A AVALER	985708	Ketoconazole	100	mg	5	ml			
2	87825	HUMAJECT 20 80 C 100IU ML 5 STYLO	1596977	Regular Insulin, Human	100	IU	1	ml			
59	87654	HUMAJECT 30 70 C 100IU ML 5 STYLO	1596977	Regular Insulin, Human	100	IU	1	ml			
227	36682	SANDOSTATINE C 100 MCG ML 20 AMPOULES	1522957	Octreotide	100	mcg	1	ml			
7497	4021	CLAMOXYL C 125MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1713332	Amoxicillin	125	mg	5	ml			
1	148841	SODIPHOS C 197MG ML 10 AMPOULES POUR PERFUSION	939871	sodium phosphate	197	mg	1	ml			
607	187796	AZITHROMYCINE SANDOZ C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
1297	2107584	AZITHROMYCINE EG C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
1466	2107585	AZITHROMYCINE EG C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
337	2965239	AZITHROMYCINE MYLAN C 200 MG 5 ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
179	2965237	AZITHROMYCINE MYLAN C 200 MG 5 ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
2066	2107583	AZITHROMYCINE EG C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
2	158531	GLUCOSE STEROP C 200 MG ML 10 AMPOULES	1560524	Glucose	200	mg	1	ml			
986	187798	AZITHROMYCINE SANDOZ C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
4306	114974	ZITROMAX C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
3910	56521	ZITROMAX C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
956	187797	AZITHROMYCINE SANDOZ C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
2	158533	GLUCOSE STEROP C 200 MG ML 10 AMPOULES	1560524	Glucose	200	mg	1	ml			
5762	56522	ZITROMAX C 200MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
129	2965240	AZITHROMYCINE MYLAN C 200 MG 5 ML 1 POUDRE POUR SUSPENSION ORALE	1734104	Azithromycin	200	mg	5	ml			
4	56	OMNIPAQUE C 240 MG ML VERRE 1 FLACON POUR INJECTION	19080985	Iohexol	240	mg	1	ml			
4469	1273110	AMOXICILLINE APOTEX C 250MG 5ML 1 POUDRE POUR SUSPENSION ORALE	1713332	Amoxicillin	250	mg	5	ml			
413	34386	CEFAPEROS C 250MG 5ML 1 POUDRE POUR SUSPENSION ORALE	19070680	Cefatrizine	250	mg	5	ml			
7	62	OMNIPAQUE C 300 MG ML VERRE 1 FLACON POUR INJECTION	19080985	Iohexol	300	mg	1	ml			
20	158535	GLUCOSE STEROP C 300 MG ML 10 AMPOULES	1560524	Glucose	300	mg	1	ml			
3	158537	GLUCOSE STEROP C 300 MG ML 10 AMPOULES	1560524	Glucose	300	mg	1	ml			
3	1492	HEXABRIX C 320 MG ML 1 FLACON POUR INJECTION	19081316	Ioxaglate	320	mg	1	ml			
1	53686	DEPAKINE I V C 400 MG 4 ML 1 POUDRE INJECTABLE AVEC SOLVANT	745466	Valproate	400	mg	4	ml			
1	186130	FLUCONAZOLE REDIBAG C 400MG 200ML 1 POCHE POUR PERFUSION	1754994	Fluconazole	400	mg	200	ml			
1	161978	CEFTRIAXONE MYLAN C 500MG 5ML IV 1 POUDRE INJECTABLE AVEC SOLVANT	1777806	Ceftriaxone	500	mg	5	ml			
2	158542	GLUCOSE STEROP C 500 MG ML 10 AMPOULES	1560524	Glucose	500	mg	1	ml			
11	158540	GLUCOSE STEROP C 500 MG ML 10 AMPOULES	1560524	Glucose	500	mg	1	ml			
70	25167	SANDOSTATINE C 500 MCG ML 10 AMPOULES	1522957	Octreotide	500	mcg	1	ml			
1	378848	XYREM C 500MG ML 1 SOLUTION A AVALER	769935	Sodium Oxybate	500	mg	1	ml			
1246	72168	MERCED C 500MG 10ML 1 POUDRE POUR SUSPENSION ORALE	19009138	Miocamycin	500	mg	10	ml			
133	8831904	LACTULOSE SANDOZ C 670MG ML 1 SOLUTION A AVALER	987245	Lactulose	670	mg	1	ml			
121	8831903	LACTULOSE SANDOZ C 670MG ML 1 SOLUTION A AVALER	987245	Lactulose	670	mg	1	ml			
518	86315	LACTULOSE TEVA C 670MG ML 1 SOLUTION A AVALER	987245	Lactulose	670	mg	1	ml			
305	187688	LACTULOSE TEVA C 670MG ML 1 SOLUTION A AVALER	987245	Lactulose	670	mg	1	ml			
11	70523	LACTULOSE 680 MG ML C ACA PHARMA 1 SIROP	987245	Lactulose	680	mg	1	ml			
36	30682	LACTULOSE 680 MG ML C ACA PHARMA 1 SIROP	987245	Lactulose	680	mg	1	ml			
6	40401	HIBITANE SOL CONC 5 C 750 MG 15ML 50 SACHETS	1790812	Chlorhexidine	750	mg	15	ml			
112	45163	HIBITANE SOL CONC 5 C 750 MG 15ML 10 SACHETS	1790812	Chlorhexidine	750	mg	15	ml			
2	45528	EPREX C 1000 IU 0 5ML 6 AMPOULES	1301125	Epoetin Alfa	1000	IU	0.5	ml			
7	39813	CLEXANE C 2000 UI 20 MG 0 2 ML 2 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	2000	IU	0.2	ml			
1422	13004	CLEXANE C 2000 UI 20 MG 0 2 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	2000	IU	0.2	ml			
19	29965	CLEXANE C 4000 UI 40 MG 0 4 ML 2 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	4000	IU	0.4	ml			
4490	102945	CLEXANE C 6000 UI 60 MG 0 6 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	6000	IU	0.6	ml			
2437	48140	CLEXANE C 10000 UI 100 MG 1 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	10000	IU	1	ml			
1823	166631	CLEXANE C 12000 UI 120 MG 0 8 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	12000	IU	0.8	ml			
735	113884	CLEXANE C 15000 UI 150 MG 1 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	15000	IU	1	ml			
4	91716	NEORECORMON C 20000IU 0 6ML 6 SERINGUE PRETE A L EMPLOI	1301125	Epoetin Alfa	20000	IU	0.6	ml			
8	99924	EPREX C 40000 IU 1ML 4 FLACON POUR INJECTION	1301125	Epoetin Alfa	40000	IU	1	ml			
1	4145689	GONAPEPTYL DAILY C 0 1MG 1ML 7 SOLUTION INJECTABLE	1343039	Triptorelin	0.1	mg	0.1	ml			
101	93576	VITAMON K C 0 145MG ML 1 GOUTTES A AVALER	19044727	Vitamin K 1	0.145	mg	1	ml			
786	997	DEDROGYL C 0 15MG ML 1 SOLUTION A AVALER	19035569	Calcifediol	0.15	mg	1	ml			
1	10297597	ATROPINE SULFATE AGUETTANT C 0 2MG ML 10 SOLUTION INJECTABLE	914335	Atropine	0.2	mg	1	ml			
1	95159	LOPERAMID RATIOPHARM C 0 2MG ML 1 SOLUTION A AVALER	991876	Loperamide	0.2	mg	1	ml			
973	3672	IMODIUM C 0 2MG ML 1 SOLUTION A AVALER	991876	Loperamide	0.2	mg	1	ml			
6	152560	SCOPOLAMINE HBR STEROP C 0 25 MG ML	965748	Scopolamine	0.25	mg	1	ml			
3032	68640	ATRONASE C 0 3 MG ML 1 SPRAY MICRODOSEUR NASAL	1112921	Ipratropium	0.3	mg	1	ml			
1347	13002	LIVOSTIN C 0 5 MG ML 1 SPRAY MICRODOSEUR NASAL	907553	levocabastine	0.5	mg	1	ml			
301	88563	EMADINE C 0 5 MG ML 1 GOUTTES OCULAIRES	903893	emedastine	0.5	mg	1	ml			
15615	187750	AERIUS C 0 5MG ML 1 SOLUTION A AVALER	1103006	desloratadine	0.5	mg	1	ml			
2297	178705	XYZALL C 0 5MG ML 1 SOLUTION A AVALER	1136422	levocetirizine	0.5	mg	1	ml			
610	14059	NEUSINOL C 0 5MG ML 1 SPRAY MICRODOSEUR NASAL	914533	Naphazoline	0.5	mg	1	ml			
1	151412	FENTANYL HAMELN C 0 5MG 10ML 1 AMPOULES	1154029	Fentanyl	0.5	mg	10	ml			
580	8297172	DESLORATADINE EG C 0 5MG ML 1 SOLUTION A AVALER	1103006	desloratadine	0.5	mg	1	ml			
1333	160291	OTRIVINE SINE CONSERVANS C 0 5 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	0.5	mg	1	ml			
9304	187672	OTRIVINE DUO C 0 5 MG ML 0 6 MG ML 1 SPRAY MICRODOSEUR NASAL	943852	xylometazoline	0.5	mg	1	ml			
242	10785849	DESLORATADINE TEVA C 0 5MG ML 1 SOLUTION A AVALER	1103006	desloratadine	0.5	mg	1	ml			
595	16556	DAKIN COOPER C 0 5 G 100 ML 1 SOLUTION U E	42898711	Chlorine	0.5	g	100	ml			
1805	8376737	DESLORATADIN SANDOZ C 0 5MG ML 1 SOLUTION A AVALER	1103006	desloratadine	0.5	mg	1	ml			
2	152561	SCOPOLAMINE HBR STEROP C 0 5 MG ML	965748	Scopolamine	0.5	mg	1	ml			
1552	105304	OTRIVINE C 0 5 MG ML 1 GOUTTES NASALES	943852	xylometazoline	0.5	mg	1	ml			
2	66823	EPREX C 1 000 UI 0 5ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	0.5	IU	0.5	ml			
86	92208	ANGINOL LIDOCAINE C 1 25MG ML 1MG ML 1 SPRAY BUCCAL	19016063	Dequalinium	1.25	mg	1	ml			
332	650	BRICANYL POTIO C 1 5MG 5ML 1 SOLUTION A AVALER	1146810	Piroxicam	1.5	mg	5	ml			
1	109275	FASTURTEC C 1 5MG ML 3 POUDRE INJECTABLE AVEC SOLVANT	1304565	Rasburicase	1.5	mg	1	ml			
1	148930	KALI STEROP C 1 5G 10ML 1 AMPOULES POUR PERFUSION	19049105	Potassium Chloride	1.5	g	10	ml			
12	66827	EPREX C 10 000 UI 1 0ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	10000	IU	1	ml			
4	66824	EPREX C 2 000 UI 0 5ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	2000	IU	0.5	ml			
1	8019720	URACYST SOL SULF CHOND SODIQ 2 20MG ML FL 4X20ML	1395573	Chondroitin Sulfates	2.20	mg	20	ml			
1	183789	EPREX C 20 000 UI 0 5ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	20000	IU	5	ml			
487	188079	GAVISCON C 50 26 7 MG ML 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
1811	89076	GAVISCON C 50 26 7 MG ML 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
1364	89075	GAVISCON C 50 26 7 MG ML 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
418	107220	GAVISCON C 50 26 7MG ML GOUT MENTHE 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
626	107221	GAVISCON C 50 26 7MG ML GOUT MENTHE 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
666	188078	GAVISCON C 50 26 7MG ML GOUT MENTHE 1 SUSPENSION	19030059	alginic acid	26.7	mg	1	ml			
3	66825	EPREX C 3 000 UI 0 3ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	3000	IU	0.3	ml			
43	66826	EPREX C 4 000 UI 0 4ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	4000	IU	0.4	ml			
6	180387	EPREX C 40 000 IU 1 0ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	40000	IU	1	ml			
