concept_name	concept_class_id	concept_id	precedence	conversion_factor
"botulinetoxine type A"	"Ingredient"	"729855"	"1"	
"oxytetracycline hydrochloride"	"Ingredient"	"925952"	"1"	
"labetalol hydrochloride"	"Ingredient"	"1386957"	"1"	
"colestyramine"	"Ingredient"	"19095309"	"1"	
"olaflur"	"Ingredient"	"36878977"	"1"	
"ondansetron"	"Ingredient"	"1000560"	"1"	
"tacrolimus"	"Ingredient"	"950637"	"1"	
"peginterferon bèta-1a"	"Ingredient"	"45775146"	"1"	
"simeticon"	"Ingredient"	"966991"	"1"	
"cefuroxim axetil"	"Ingredient"	"1778162"	"1"	
"alteplase"	"Ingredient"	"1347450"	"1"	
"elotuzumab"	"Ingredient"	"35604032"	"1"	
"bijnierschors (extract)"	"Ingredient"	"19061053"	"1"	
"erythromycine lactobionaat"	"Ingredient"	"1746940"	"1"	
"insuline detemir"	"Ingredient"	"1516976"	"1"	
"Hedera helix (droog extract)"	"Ingredient"	"42899164"	"2"	
"Saccharomyces boulardii"	"Ingredient"	"991855"	"1"	
"oxybutynine hydrochloride"	"Ingredient"	"918906"	"1"	
"esomeprazol magnesium"	"Ingredient"	"904453"	"1"	
"fidaxomicine"	"Ingredient"	"40239985"	"1"	
"megestrol acetaat"	"Ingredient"	"1300978"	"1"	
"vincristine sulfaat"	"Ingredient"	"1308290"	"1"	
"hypromellose"	"Ingredient"	"902251"	"1"	
"bupivacaïne hydrochloride"	"Ingredient"	"732893"	"1"	
"darifenacine hydrobromide"	"Ingredient"	"916230"	"1"	
"rurioctocog alfa pegol"	"Ingredient"	"1352213"	"1"	
"venlafaxine hydrochloride"	"Ingredient"	"743670"	"1"	
"folinaat calcium"	"Ingredient"	"1388796"	"1"	
"cangrelor natrium"	"Ingredient"	"46275677"	"1"	
"colistimethaat natrium"	"Ingredient"	"901845"	"1"	
"dexamethason natriummetasulfobenzoaat"	"Ingredient"	"1518254"	"1"	
"gabapentine"	"Ingredient"	"797399"	"1"	
"donepezil hydrochloride"	"Ingredient"	"715997"	"1"	
"tapentadol hydrochloride"	"Ingredient"	"19026459"	"1"	
"botulinetoxine type A (toxine-hemagglutininecomplex)"	"Ingredient"	"729855"	"1"	
"fosfaat dinatrium"	"Ingredient"	"991710"	"1"	
"netupitant"	"Ingredient"	"45774966"	"1"	
"mivacurium chloride"	"Ingredient"	"19010459"	"1"	
"simoctocog alfa"	"Ingredient"	"1352213"	"1"	
"hydroxyethylrutosiden"	"Ingredient"	"36256133"	"1"	
"ezetimibe"	"Ingredient"	"1526475"	"1"	
"aprotinine"	"Ingredient"	"19000729"	"1"	
"urokinase"	"Ingredient"	"1307515"	"1"	
"ipratropium bromide"	"Ingredient"	"1112921"	"1"	
"memantine hydrochloride"	"Ingredient"	"701322"	"1"	
"pyrazinamide"	"Ingredient"	"1759455"	"1"	
"regorafenib"	"Ingredient"	"42903460"	"1"	
"ijzer(III) sacharose"	"Ingredient"	"1395773"	"1"	
"carbonaat magnesium"	"Ingredient"	"908464"	"1"	
"zink acetaat"	"Ingredient"	"979096"	"1"	
"alogliptine benzoaat"	"Ingredient"	"43013884"	"1"	
"apomorfine hydrochloride"	"Ingredient"	"837027"	"1"	
"tirofiban hydrochloride"	"Ingredient"	"19017067"	"1"	
"cefalexine"	"Ingredient"	"1786621"	"1"	
"lipase"	"Ingredient"	"990760"	"1"	
"ivermectine"	"Ingredient"	"1784444"	"1"	
"fentanyl"	"Ingredient"	"1154029"	"1"	
"methylthioninium chloride"	"Ingredient"	"905518"	"1"	
"nimodipine"	"Ingredient"	"1319133"	"1"	
"benzylpenicilline natrium"	"Ingredient"	"1728416"	"1"	
"betamethason natriumfosfaat"	"Ingredient"	"920458"	"1"	
"actief chloor (onder vorm van natriumhypochloriet)"	"Ingredient"	"44784806"	"1"	
"fosfomycine trometamol"	"Ingredient"	"956653"	"1"	
"clopidogrel waterstofsulfaat"	"Ingredient"	"1322184"	"1"	
"picosulfaat natrium"	"Ingredient"	"45775584"	"1"	
"atropine sulfaat"	"Ingredient"	"914335"	"1"	
"Rhodiola rosea (droog extract)"	"Ingredient"	"42899769"	"1"	
"Hypericum perforatum (droog extract)"	"Ingredient"	"42899140"	"2"	
"estradiol valeraat"	"Ingredient"	"1548195"	"1"	
"chloorfenamine maleaat"	"Ingredient"	"1192710"	"1"	
"chloortalidon"	"Ingredient"	"1395058"	"1"	
"dapagliflozine"	"Ingredient"	"44785829"	"1"	
"doxycycline hyclaat"	"Ingredient"	"1738521"	"1"	
"folinaat dinatrium"	"Ingredient"	"36878754"	"1"	
"blinatumomab"	"Ingredient"	"45892531"	"1"	
"irinotecan hydrochloride"	"Ingredient"	"1367268"	"1"	
"sufentanil citraat"	"Ingredient"	"19078219"	"1"	
"prazosine hydrochloride"	"Ingredient"	"1350489"	"1"	
"mizolastine"	"Ingredient"	"19086100"	"1"	
"paliperidon palmitaat"	"Ingredient"	"703244"	"1"	
"tiotropium bromide"	"Ingredient"	"1106776"	"1"	
"ketotifen waterstoffumaraat"	"Ingredient"	"986117"	"1"	
"carboplatine"	"Ingredient"	"1344905"	"1"	
"axitinib"	"Ingredient"	"42709322"	"1"	
"delta-9-tetrahydrocannabinol"	"Ingredient"	"1037005"	"1"	
"chloorhexidine diacetaat"	"Ingredient"	"1790812"	"1"	
"benzylpenicilline benzathine"	"Ingredient"	"1728416"	"1"	
"Vitis vinifera (droog extract)"	"Ingredient"	"42900068"	"3"	
"amoxicilline natrium"	"Ingredient"	"1713332"	"1"	
"fampridine"	"Ingredient"	"40170680"	"1"	
"dacarbazine citraat"	"Ingredient"	"1311409"	"1"	
"flumazenil"	"Ingredient"	"19055153"	"1"	
"clotiapine"	"Ingredient"	"19100363"	"1"	
"bismut kaliumsubcitraat"	"Ingredient"	"958134"	"1"	
"chloorprocaïne hydrochloride"	"Ingredient"	"19049410"	"1"	
"nafazoline hydrochloride"	"Ingredient"	"914533"	"1"	
"cerium nitraat"	"Ingredient"	"43012573"	"1"	
"trisilicaat magnesium"	"Ingredient"	"908730"	"1"	
"bofvirus (levend verzwakt)"	"Ingredient"	"529713"	"2"	
"Salmonella typhi stam Ty 21a Berna (levend verzwakt)"	"Ingredient"	"523202"	"1"	
"modafinil"	"Ingredient"	"710650"	"1"	
"panitumumab"	"Ingredient"	"19100985"	"1"	
"procyclidine hydrochloride"	"Ingredient"	"752276"	"1"	
"xylometazoline hydrochloride"	"Ingredient"	"943852"	"1"	
"citroenzuur"	"Ingredient"	"950435"	"1"	
"selegiline hydrochloride"	"Ingredient"	"766209"	"1"	
"codeïne"	"Ingredient"	"1201620"	"1"	
"nicotine resinaat"	"Ingredient"	"718583"	"1"	
"tolterodine tartraat"	"Ingredient"	"913782"	"1"	
"mometason furoaat"	"Ingredient"	"905233"	"1"	
"ciprofloxacine hydrochloride"	"Ingredient"	"1797513"	"1"	
"amlodipine maleaat"	"Ingredient"	"1332418"	"1"	
"cloperastine fendizoaat"	"Ingredient"	"35201862"	"1"	
"carbocisteïne"	"Ingredient"	"19041843"	"1"	
"mitoxantron hydrochloride"	"Ingredient"	"1309188"	"1"	
"clodronaat dinatrium"	"Ingredient"	"19024249"	"1"	
"defibrotide"	"Ingredient"	"42898933"	"1"	
"dexpanthenol"	"Ingredient"	"988294"	"1"	
"pirfenidon"	"Ingredient"	"45775206"	"1"	
"Arnica montana (tinctuur)"	"Ingredient"	"42898356"	"3"	
"gliquidon"	"Ingredient"	"19097821"	"1"	
"adalimumab"	"Ingredient"	"1119119"	"1"	
"aclidinium bromide"	"Ingredient"	"42873639"	"1"	
"piroxicam"	"Ingredient"	"1146810"	"1"	
"brimonidine tartraat"	"Ingredient"	"915542"	"1"	
"secukinumab"	"Ingredient"	"45892883"	"1"	
"atracurium besilaat"	"Ingredient"	"19014341"	"1"	
"evolocumab"	"Ingredient"	"46287466"	"1"	
"roxithromycine"	"Ingredient"	"19063874"	"1"	
"carteolol hydrochloride"	"Ingredient"	"950370"	"1"	
"flucloxacilline magnesium"	"Ingredient"	"19054936"	"1"	
"fusidinezuur"	"Ingredient"	"19010400"	"1"	
"obinutuzumab"	"Ingredient"	"44507676"	"1"	
"trazodon hydrochloride"	"Ingredient"	"703547"	"1"	
"collagenasen"	"Ingredient"	"980311"	"1"	
"zinkoxide"	"Ingredient"	"911064"	"1"	
"brinzolamide"	"Ingredient"	"938044"	"1"	
"levocetirizine dihydrochloride"	"Ingredient"	"1136422"	"1"	
"Hypericum perforatum (droog extract)"	"Ingredient"	"42899138"	"1"	
"naloxon hydrochloride"	"Ingredient"	"1114220"	"1"	
"nitrofural"	"Ingredient"	"920378"	"1"	
"alfacalcidol"	"Ingredient"	"19014202"	"1"	
"acenocoumarol"	"Ingredient"	"19024063"	"1"	
"pranoprofen"	"Ingredient"	"36256128"	"1"	
"aciclovir natrium"	"Ingredient"	"1703687"	"1"	
"erythromycine"	"Ingredient"	"1746940"	"1"	
"afatinib dimaleaat"	"Ingredient"	"43533090"	"1"	
"eftrenonacog alfa"	"Ingredient"	"1351935"	"1"	
"diclofenac natrium (onder de vorm van epolaminediclofenac)"	"Ingredient"	"1124300"	"1"	
"insuline"	"Ingredient"	"1588986"	"2"	
"oestrogenen (geconjugeerd)"	"Ingredient"	"1549080"	"1"	
"olaratumab"	"Ingredient"	"1718346"	"1"	
"eltrombopag olamine"	"Ingredient"	"19012346"	"1"	
"foscarnet trinatrium"	"Ingredient"	"1724700"	"1"	
"prasugrel hydrochloride"	"Ingredient"	"40163718"	"1"	
"tenofovir alafenamide (onder de vorm van fumaraat)"	"Ingredient"	"35605546"	"1"	
"eliglustat tartraat"	"Ingredient"	"45775782"	"1"	
"darunavir"	"Ingredient"	"1756831"	"1"	
"oleaat natrium"	"Ingredient"	"19126536"	"1"	
"nivolumab"	"Ingredient"	"45892628"	"1"	
"itraconazol"	"Ingredient"	"1703653"	"1"	
"framycetine sulfaat"	"Ingredient"	"19056694"	"1"	
"avibactam natrium"	"Ingredient"	"46221507"	"1"	
"cetrimonium bromide"	"Ingredient"	"19049284"	"1"	
"lonoctocog alfa"	"Ingredient"	"1352213"	"1"	
"etelcalcetide hydrochloride"	"Ingredient"	"1593331"	"1"	
"almotriptan waterstofmalaat"	"Ingredient"	"1103552"	"1"	
"ijzer(III) dextraan"	"Ingredient"	"1381661"	"1"	
"ijzer(III) polysacharide"	"Ingredient"	"1377898"	"1"	
"alirocumab"	"Ingredient"	"46275447"	"1"	
"metildigoxine"	"Ingredient"	"19094483"	"1"	
"dabigatran etexilaat"	"Ingredient"	"45775372"	"1"	
"selenium sulfide"	"Ingredient"	"966282"	"2"	
"risedronaat natrium"	"Ingredient"	"1516800"	"1"	
"metoprolol tartraat"	"Ingredient"	"1307046"	"1"	
"siltuximab"	"Ingredient"	"44818461"	"1"	
"clindamycine palmitaathydrochloride"	"Ingredient"	"997881"	"1"	
"fosfaat dinatrium"	"Ingredient"	"991710"	"1"	
"migalastat hydrochloride"	"Ingredient"	"35200267"	"1"	
"etamsylaat"	"Ingredient"	"19049350"	"1"	
"cefepim dihydrochloride"	"Ingredient"	"1748975"	"1"	
"buprenorfine"	"Ingredient"	"1133201"	"1"	
"darunavir ethanolaat"	"Ingredient"	"1756831"	"1"	
"placebo"	"Ingredient"	"19127890"	"1"	
"ceftaroline fosamil"	"Ingredient"	"46274210"	"1"	
"levofolinaat calcium"	"Ingredient"	"36256127"	"1"	
"paracetamol"	"Ingredient"	"1125315"	"1"	
"ascorbinezuur"	"Ingredient"	"19011773"	"1"	
"oxybutynine"	"Ingredient"	"918906"	"1"	
"niclosamide"	"Ingredient"	"19018416"	"1"	
"Thuja occidentalis (tinctuur)"	"Ingredient"	"42900080"	"5"	
"theofylline"	"Ingredient"	"1237049"	"1"	
"Rheum palmatum (antrachinonderivaten)"	"Ingredient"	"43560642"	"2"	
"miconazol nitraat"	"Ingredient"	"907879"	"1"	
"Vitis vinifera (droog extract)"	"Ingredient"	"42900067"	"1"	
"cannabidiol"	"Ingredient"	"1510417"	"1"	
"tenofovir disoproxil (onder de vorm van fumaraat)"	"Ingredient"	"19011093"	"2"	
"nomegestrol acetaat"	"Ingredient"	"19015533"	"1"	
"Vitex agnus-castus (droog extract)"	"Ingredient"	"44506796"	"1"	
"patiromer sorbitex calcium"	"Ingredient"	"35602991"	"1"	
"estradiol"	"Ingredient"	"1548195"	"1"	
"capecitabine"	"Ingredient"	"1337620"	"1"	
"cladribine"	"Ingredient"	"19054825"	"1"	
"pimozide"	"Ingredient"	"745790"	"1"	
"mitomycine"	"Ingredient"	"1389036"	"1"	
"interferon alfa-2a"	"Ingredient"	"1379969"	"1"	
"agomelatine"	"Ingredient"	"36878783"	"1"	
"ropinirol hydrochloride"	"Ingredient"	"713823"	"1"	
"timolol maleaat"	"Ingredient"	"902427"	"1"	
"Bordetella pertussis (antigenen)"	"Ingredient"	"43514467"	"4"	
"rotavirus, 1 type (levend verzwakt)"	"Ingredient"	"597056"	"1"	
"lumacaftor"	"Ingredient"	"46275580"	"1"	
"oxycodon hydrochloride"	"Ingredient"	"1124957"	"1"	
"furosemide"	"Ingredient"	"956874"	"1"	
"lynestrenol"	"Ingredient"	"19092358"	"1"	
"brivudine"	"Ingredient"	"19122130"	"1"	
"fluvastatine natrium"	"Ingredient"	"1549686"	"1"	
"valsartan"	"Ingredient"	"1308842"	"1"	
"fluticason propionaat"	"Ingredient"	"1149380"	"1"	
"bosentan"	"Ingredient"	"1321636"	"1"	
"Arnica montana (tinctuur)"	"Ingredient"	"42898360"	"2"	
"temozolomide"	"Ingredient"	"1341149"	"1"	
"piritramide"	"Ingredient"	"19134009"	"1"	
"pomalidomide"	"Ingredient"	"43014237"	"1"	
"dobutamine hydrochloride"	"Ingredient"	"1337720"	"1"	
"abacavir sulfaat"	"Ingredient"	"1736971"	"1"	
"calcipotriol"	"Ingredient"	"908921"	"1"	
"ethylloflazepaat"	"Ingredient"	"19095467"	"1"	
"ondansetron hydrochloride"	"Ingredient"	"1000560"	"1"	
"oxybaat natrium"	"Ingredient"	"36879243"	"1"	
"silibinine"	"Ingredient"	"19024190"	"1"	
"sumatriptan succinaat"	"Ingredient"	"1140643"	"1"	
"voriconazol"	"Ingredient"	"1714277"	"1"	
"naratriptan hydrochloride"	"Ingredient"	"1118117"	"1"	
"montelukast natrium"	"Ingredient"	"1154161"	"1"	
"levothyroxine natrium"	"Ingredient"	"1501700"	"1"	
"thyrotropine alfa"	"Ingredient"	"19063297"	"1"	
"daratumumab"	"Ingredient"	"35605744"	"1"	
"olodaterol hydrochloride"	"Ingredient"	"45775116"	"1"	
"amikacine sulfaat"	"Ingredient"	"1790868"	"1"	
"nitisinon"	"Ingredient"	"1586640"	"1"	
"ketoprofen"	"Ingredient"	"1185922"	"1"	
"flucloxacilline natrium"	"Ingredient"	"19054936"	"1"	
"vindesine sulfaat"	"Ingredient"	"19008336"	"1"	
"rifaximine"	"Ingredient"	"1735947"	"1"	
"fusidaat natrium"	"Ingredient"	"19010400"	"1"	
"trihexyfenidyl hydrochloride"	"Ingredient"	"705178"	"1"	
"betamethason valeraat"	"Ingredient"	"920458"	"1"	
"tosylchlooramide natrium"	"Ingredient"	"19036053"	"1"	
"aciclovir"	"Ingredient"	"1703687"	"1"	
"sunitinib malaat"	"Ingredient"	"1336539"	"1"	
"orlistat"	"Ingredient"	"741530"	"1"	
"edoxaban tosilaat"	"Ingredient"	"45892847"	"1"	
"triptoreline"	"Ingredient"	"1343039"	"1"	
"hydrocortison butyraat"	"Ingredient"	"975125"	"1"	
"epoëtine alfa"	"Ingredient"	"1301125"	"1"	
"chloorambucil"	"Ingredient"	"1390051"	"1"	
"cetrorelix acetaat"	"Ingredient"	"1503983"	"1"	
"sulfaat magnesium"	"Ingredient"	"19093848"	"1"	
"zuclopenthixol dihydrochloride"	"Ingredient"	"19010886"	"1"	
"milrinon"	"Ingredient"	"1368671"	"1"	
"hydrochloorthiazide"	"Ingredient"	"974166"	"1"	
"allergeenextract van 1 grassoort"	"Ingredient"	"40161488"	"2"	
"eplerenon"	"Ingredient"	"1309799"	"1"	
"azithromycine"	"Ingredient"	"1734104"	"1"	
"finasteride"	"Ingredient"	"996416"	"1"	
"algeldraat (aluminiumhydroxide)"	"Ingredient"	"985247"	"1"	
"cabozantinib malaat"	"Ingredient"	"43012292"	"1"	
"zolpidem hemitartraat"	"Ingredient"	"744740"	"1"	
"candesartan cilexetil"	"Ingredient"	"1351557"	"1"	
"Chamomilla recutita (ethanolisch extract)"	"Ingredient"	"42899369"	"2"	
"doxycycline"	"Ingredient"	"1738521"	"1"	
"granisetron hydrochloride"	"Ingredient"	"1000772"	"1"	
"fluoresceïne natrium"	"Ingredient"	"996625"	"1"	
"nepafenac"	"Ingredient"	"909795"	"1"	
"L-fenylalanine"	"Ingredient"	"19035577"	"1"	
"isradipine"	"Ingredient"	"1326012"	"1"	
"nortriptyline hydrochloride"	"Ingredient"	"721724"	"1"	
"efedrine hydrochloride"	"Ingredient"	"1143374"	"1"	
"flavivirus (geïnactiveerd)"	"Ingredient"	"19056508"	"1"	
"sulfadiazine zilver"	"Ingredient"	"1836391"	"1"	
"Harpagophytum (poeder)"	"Ingredient"	"42544021"	"2"	
"vismodegib"	"Ingredient"	"42709321"	"1"	
"Rheum palmatum (antrachinonderivaten)"	"Ingredient"	"44507876"	"1"	
"naproxen"	"Ingredient"	"1115008"	"1"	
"etonogestrel"	"Ingredient"	"1519936"	"1"	
"miglustaat"	"Ingredient"	"19045272"	"1"	
"Thuja occidentalis (tinctuur)"	"Ingredient"	"42900083"	"6"	
"lapatinib ditosylaat"	"Ingredient"	"1359548"	"1"	
"ciclopirox"	"Ingredient"	"950098"	"1"	
"hexetidine"	"Ingredient"	"19068839"	"1"	
"ethylmorfine hydrochloride"	"Ingredient"	"19050414"	"1"	
"norepinefrine waterstoftartraat"	"Ingredient"	"1321341"	"1"	
"cetrimide"	"Ingredient"	"19007748"	"1"	
"tenofovir disoproxil (onder de vorm van succinaat)"	"Ingredient"	"1710281"	"1"	
"voxilaprevir"	"Ingredient"	"793741"	"1"	
"imatinib mesilaat"	"Ingredient"	"1304107"	"1"	
"vandetanib"	"Ingredient"	"40238052"	"1"	
"bofvirus (levend verzwakt)"	"Ingredient"	"43532049"	"1"	
"tamsulosine hydrochloride"	"Ingredient"	"924566"	"1"	
"rotavirus, 5 types (levend verzwakt)"	"Ingredient"	"597056"	"1"	
"mefloquine hydrochloride"	"Ingredient"	"19000498"	"1"	
"epinastine hydrochloride"	"Ingredient"	"943634"	"1"	
"pantoprazol natrium"	"Ingredient"	"948078"	"1"	
"flavonoïden (hesperidine)"	"Ingredient"	"19068688"	"1"	
"loratadine"	"Ingredient"	"1107830"	"1"	
"prednisolon acetaat"	"Ingredient"	"1550557"	"1"	
"amsacrine"	"Ingredient"	"19017810"	"1"	
"noscapine"	"Ingredient"	"19021930"	"1"	
"ijzer(III) carboxymaltose"	"Ingredient"	"43560392"	"1"	
"Salmonella typhi (polyoside Vi)"	"Ingredient"	"36879164"	"1"	
"beclometason dipropionaat"	"Ingredient"	"1115572"	"1"	
"magnesium aspartaat"	"Ingredient"	"19019131"	"1"	
"primidon"	"Ingredient"	"751347"	"1"	
"menthol"	"Ingredient"	"901656"	"1"	
"ustekinumab"	"Ingredient"	"40161532"	"1"	
"atosiban acetaat"	"Ingredient"	"19122136"	"1"	
"dorzolamide hydrochloride"	"Ingredient"	"981709"	"1"	
"imipramine hydrochloride"	"Ingredient"	"778268"	"1"	
"emtricitabine"	"Ingredient"	"1703069"	"1"	
"molsidomine"	"Ingredient"	"19009819"	"1"	
"vinorelbine tartraat"	"Ingredient"	"1343346"	"1"	
"bendamustine hydrochloride"	"Ingredient"	"19015523"	"1"	
"somatostatine"	"Ingredient"	"19136066"	"1"	
"hexamidine diisetionaat"	"Ingredient"	"19001599"	"1"	
"clindamycine hydrochloride"	"Ingredient"	"997881"	"1"	
"progesteron (gemicroniseerd)"	"Ingredient"	"1552310"	"1"	
"midostaurine"	"Ingredient"	"1594003"	"1"	
"magnesium sulfaat"	"Ingredient"	"19093848"	"1"	
"galantamine hydrobromide"	"Ingredient"	"757627"	"1"	
"progesteron"	"Ingredient"	"1552310"	"1"	
"linagliptine"	"Ingredient"	"40239216"	"1"	
"Camellia sinensis (droog extract)"	"Ingredient"	"42898782"	"3"	
"lansoprazol"	"Ingredient"	"929887"	"1"	
"extract van Escherichia coli"	"Ingredient"	"19030957"	"1"	
"dantroleen natrium"	"Ingredient"	"711714"	"1"	
"duloxetine hydrochloride"	"Ingredient"	"715259"	"1"	
"methylprednisolon"	"Ingredient"	"1506270"	"1"	
"sirolimus"	"Ingredient"	"19034726"	"1"	
"biperideen hydrochloride"	"Ingredient"	"724908"	"1"	
"insuline lispro protamine"	"Ingredient"	"1513876"	"1"	
"abacavir hydrochloride"	"Ingredient"	"1736971"	"1"	
"folcodine"	"Ingredient"	"19024213"	"1"	
"paroxetine hydrochloride"	"Ingredient"	"722031"	"1"	
"Passiflora incarnata (droog extract)"	"Ingredient"	"19065820"	"1"	
"olanzapine pamoaat"	"Ingredient"	"785788"	"1"	
"testosteron"	"Ingredient"	"1636780"	"1"	
"fluticason furoaat"	"Ingredient"	"1149380"	"1"	
"dinutuximab bèta"	"Ingredient"	"46221699"	"1"	
"magnesium chloride"	"Ingredient"	"19092849"	"1"	
"piperacilline natrium"	"Ingredient"	"1746114"	"1"	
"dolutegravir natrium"	"Ingredient"	"43560385"	"1"	
"factor IX"	"Ingredient"	"1351935"	"1"	
"ledipasvir"	"Ingredient"	"45775020"	"1"	
"loprazolam mesilaat"	"Ingredient"	"781039"	"1"	
"saquinavir mesilaat"	"Ingredient"	"1746244"	"1"	
"anagrelide hydrochloride"	"Ingredient"	"1381253"	"1"	
"idursulfase"	"Ingredient"	"19091430"	"1"	
"amiloride hydrochloride"	"Ingredient"	"991382"	"1"	
"fosinopril natrium"	"Ingredient"	"1363749"	"1"	
"clevidipine"	"Ingredient"	"19089969"	"1"	
"mirabegron"	"Ingredient"	"42873636"	"1"	
"ticagrelor"	"Ingredient"	"40241186"	"1"	
"Arnica montana (tinctuur)"	"Ingredient"	"19071833"	"4"	
"Cynara scolymus (droog extract)"	"Ingredient"	"40220652"	"2"	
"idelalisib"	"Ingredient"	"45776944"	"1"	
"immunoglobulinen, antihepatitis B"	"Ingredient"	"501343"	"1"	
"tetracosactide hexa-acetaat"	"Ingredient"	"19008009"	"1"	
"rasburicase"	"Ingredient"	"1304565"	"1"	
"foliumzuur"	"Ingredient"	"19111620"	"1"	
"meloxicam enolaat"	"Ingredient"	"1150345"	"1"	
"diclofenac natrium (onder de vorm van diethylaminediclofenac)"	"Ingredient"	"1124300"	"1"	
"glatirameer acetaat"	"Ingredient"	"751889"	"1"	
"factor VII"	"Ingredient"	"44785020"	"1"	
"Eucalyptus (vluchtige olie)"	"Ingredient"	"1180412"	"1"	
"pyridostigmine bromide"	"Ingredient"	"759740"	"1"	
"yohimbine hydrochloride"	"Ingredient"	"1385800"	"1"	
"nicotine"	"Ingredient"	"718583"	"1"	
"pseudo-efedrine hydrochloride"	"Ingredient"	"1154332"	"1"	
"fondaparinux natrium"	"Ingredient"	"1315865"	"1"	
"levertraan"	"Ingredient"	"19101604"	"1"	
"alendronaat natrium"	"Ingredient"	"1557272"	"1"	
"melatonine"	"Ingredient"	"1301152"	"1"	
"sugammadex natrium"	"Ingredient"	"35604506"	"1"	
"Cimicifuga racemosa (droog extract)"	"Ingredient"	"1398801"	"2"	
"irinotecan hydrochloride"	"Ingredient"	"1367268"	"1"	
"natrium waterstofcarbonaat"	"Ingredient"	"939506"	"1"	
"alfa-1-proteïnase-inhibitor"	"Ingredient"	"40798876"	"1"	
"moroctocog alfa"	"Ingredient"	"1352213"	"1"	
"rivaroxaban"	"Ingredient"	"40241331"	"1"	
"bexaroteen"	"Ingredient"	"1389888"	"1"	
"ponatinib hydrochloride"	"Ingredient"	"43013182"	"1"	
"ritonavir"	"Ingredient"	"1748921"	"1"	
"factor VIII"	"Ingredient"	"1352213"	"1"	
"ceritinib"	"Ingredient"	"44818466"	"1"	
"thiamfenicol glycinaatacetylcysteïnaat"	"Ingredient"	"19137362"	"1"	
"omeprazol magnesium"	"Ingredient"	"923645"	"1"	
"pethidine hydrochloride"	"Ingredient"	"1102527"	"1"	
"benserazide hydrochloride"	"Ingredient"	"19016463"	"1"	
"nicotinaat methyl"	"Ingredient"	"19009874"	"1"	
"vemurafenib (gecoprecipiteerd)"	"Ingredient"	"40241937"	"1"	
"omega-3-vetzuren (ethylesters) (waaronder eicosapentaeenzuur EPA en docosahexaeenzuur DHA)"	"Ingredient"	"1560305"	"1"	
"letrozol"	"Ingredient"	"1315946"	"1"	
"canakinumab"	"Ingredient"	"40161669"	"1"	
"mepivacaïne hydrochloride"	"Ingredient"	"702774"	"1"	
"factor von Willebrand"	"Ingredient"	"44785885"	"1"	
"nevirapine"	"Ingredient"	"1769389"	"1"	
"idarubicine hydrochloride"	"Ingredient"	"19078097"	"1"	
"bacitracine"	"Ingredient"	"915175"	"1"	
"Vitis vinifera (poeder)"	"Ingredient"	"42900067"	"2"	
"testosteron fenylpropionaat"	"Ingredient"	"19041536"	"2"	
"cyanocobalamine"	"Ingredient"	"19135931"	"1"	
"diosmine"	"Ingredient"	"19029488"	"1"	
"gefitinib"	"Ingredient"	"1319193"	"1"	
"melfalan"	"Ingredient"	"1301267"	"1"	
"nystatine"	"Ingredient"	"922570"	"1"	
"rosuvastatine calcium"	"Ingredient"	"1510813"	"1"	
"difterie-anatoxine"	"Ingredient"	"529303"	"1"	
"trifluridine"	"Ingredient"	"905078"	"1"	
"d-α-tocoferol"	"Ingredient"	"19056802"	"1"	
"azelastine hydrochloride"	"Ingredient"	"934075"	"1"	
"pembrolizumab"	"Ingredient"	"45775965"	"1"	
"insuline"	"Ingredient"	"1596977"	"1"	
"rotigotine"	"Ingredient"	"786426"	"1"	
"guaifenesine"	"Ingredient"	"1163944"	"1"	
"pyridoxine hydrochloride"	"Ingredient"	"19005046"	"1"	
"zopiclon"	"Ingredient"	"19044883"	"1"	
"kaolien"	"Ingredient"	"984801"	"1"	
"mesalazine"	"Ingredient"	"968426"	"1"	
"lumefantrine"	"Ingredient"	"19048037"	"1"	
"triazolam"	"Ingredient"	"704599"	"1"	
"estradiol"	"Ingredient"	"1548195"	"1"	
"metoprolol succinaat"	"Ingredient"	"1307046"	"1"	
"olanzapine"	"Ingredient"	"785788"	"1"	
"eucalyptol"	"Ingredient"	"19050346"	"1"	
"ethosuximide"	"Ingredient"	"750119"	"1"	
"fingolimod hydrochloride"	"Ingredient"	"40226579"	"1"	
"methenamine"	"Ingredient"	"904356"	"1"	
"Crataegus monogyna (poeder)"	"Ingredient"	"35603950"	"3"	
"prilocaïne hydrochloride"	"Ingredient"	"951279"	"1"	
"ribociclib succinaat"	"Ingredient"	"1592911"	"1"	
"crizotinib"	"Ingredient"	"40242675"	"1"	
"morfine sulfaat"	"Ingredient"	"1110410"	"1"	
"panobinostat lactaat"	"Ingredient"	"46221435"	"1"	
"cabazitaxel"	"Ingredient"	"40222431"	"1"	
"disulfiram"	"Ingredient"	"735850"	"1"	
"ethinylestradiol"	"Ingredient"	"1549786"	"1"	
"pramocaïne hydrochloride"	"Ingredient"	"927478"	"1"	
"doxorubicine hydrochloride"	"Ingredient"	"1338512"	"1"	
"meningokokken type C (polysachariden, geconjugeerd)"	"Ingredient"	"509081"	"1"	
"ijzer(III) (onder vorm van sucroferri-oxyhydroxide)"	"Ingredient"	"44785066"	"1"	
"naproxen natrium"	"Ingredient"	"1115008"	"1"	
"tioguanine"	"Ingredient"	"1437379"	"1"	
"etomidaat"	"Ingredient"	"19050488"	"1"	
