concept_code,note
Q17.4,"cervical auricle (Q18.2)"
Q18,"cleft lip and cleft palate (Q35-Q37)"
Q18,"conditions classified to Q67.0-Q67.4"
Q18,"congenital malformations of skull and face bones (Q75.-)"
Q18,"cyclopia (Q87.0)"
Q18,"dentofacial anomalies [including malocclusion] (K07.-)"
Q18,"malformation syndromes affecting facial appearance (Q87.0)"
Q18,"persistent thyroglossal duct (Q89.2)"
Q20,"dextrocardia with situs inversus (Q89.3)"
Q20,"mirror-image atrial arrangement with situs inversus (Q89.3)"
Q21,"acquired cardiac septal defect (I51.0)"
Q23.0,"congenital subaortic stenosis (Q24.4)"
Q23.0,"that in hypoplastic left heart syndrome (Q23.4)"
Q24,"endocardial fibroelastosis (I42.4)"
Q24.0,"dextrocardia with situs inversus (Q89.3)"
Q24.0,"isomerism of atrial appendages (with asplenia or polysplenia) (Q20.6)"
Q24.0,"mirror-image atrial arrangement with situs inversus (Q89.3)"
Q25.3,"congenital aortic stenosis (Q23.0)"
Q25.4,"hypoplasia of aorta in hypoplastic left heart syndrome (Q23.4)"
Q27,"anomalies of cerebral and precerebral vessels (Q28.0-Q28.3)"
Q27,"anomalies of coronary vessels (Q24.5)"
Q27,"anomalies of pulmonary artery (Q25.5-Q25.7)"
Q27,"congenital retinal aneurysm (Q14.1)"
Q27,"haemangioma and lymphangioma (D18.-)"
Q27.3,"acquired arteriovenous aneurysm (I77.0)"
Q28,"congenital aneurysm NOS (Q27.8)"
Q28,"congenital aneurysm coronary (Q24.5)"
Q28,"congenital aneurysm peripheral (Q27.8)"
Q28,"congenital aneurysm pulmonary (Q25.7)"
Q28,"congenital aneurysm retinal (Q14.1)"
Q28,"ruptured cerebral arteriovenous malformation (I60.8)"
Q28,"ruptured malformation of precerebral vessels (I72.-)"
Q30,"congenital deviation of nasal septum (Q67.4)"
Q31,"congenital (laryngeal) stridor NOS (P28.8)"
Q32,"congenital bronchiectasis (Q33.4)"
Q33.0,"cystic lung disease, acquired or unspecified (J98.4)"
Q33.6,"pulmonary hypoplasia associated with short gestation (P28.0)"
Q35,"cleft palate with cleft lip (Q37.-)"
Q36,"cleft lip with cleft palate (Q37.-)"
Q38,"macrostomia (Q18.4)"
Q38,"microstomia (Q18.5)"
Q38.0,"cleft lip (Q36.-)"
Q38.0,"cleft lip with cleft palate (Q37.-)"
Q38.0,"macrocheilia (Q18.6)"
Q38.0,"microcheilia (Q18.7)"
Q38.5,"cleft palate (Q35.-)"
Q38.5,"cleft palate with cleft lip (Q37.-)"
Q38.7,"pharyngeal pouch syndrome (D82.1)"
Q40.1,"congenital diaphragmatic hernia (Q79.0)"
Q41,"meconium ileus (E84.1)"
Q43.6,"congenital fistula rectovaginal (Q52.2)"
Q43.6,"congenital fistula urethrorectal (Q64.7)"
Q43.6,"pilonidal fistula or sinus (L05.-)"
Q43.6,"with absence, atresia and stenosis (Q42.0, Q42.2)"
Q45,"congenital diaphragmatic hernia (Q79.0)"
Q45,"congenital hiatus hernia (Q40.1)"
Q45.3,"diabetes mellitus congenital (E10.-)"
Q45.3,"diabetes mellitus neonatal (P70.2)"
Q45.3,"fibrocystic disease of pancreas (E84.-)"
Q50.0,"Turner's syndrome (Q96.-)"
Q52.1,"doubling of vagina with doubling of uterus and cervix (Q51.1)"
Q52.2,"cloaca (Q43.7)"
Q54,"epispadias (Q64.0)"
Q55,"congenital hydrocele (P83.5)"
Q55,"hypospadias (Q54.-)"
Q56,"pseudohermaphroditism female, with adrenocortical disorder (E25.-)"
Q56,"pseudohermaphroditism male, with androgen resistance (E34.5)"
Q56,"pseudohermaphroditism with specified chromosomal anomaly (Q96-Q99)"
Q61,"acquired cyst of kidney (N28.1)"
Q61,"Potter's syndrome (Q60.6)"
Q63,"congenital nephrotic syndrome (N04.-)"
Q64.0,"hypospadias (Q54.-)"
Q65,"clicking hip (R29.4)"
Q66,"reduction defects of feet (Q72.-)"
Q66,"valgus deformities (acquired) (M21.0)"
Q66,"varus deformities (acquired) (M21.1)"
Q67,"congenital malformation syndromes classified to Q87.-"
Q67,"Potter's syndrome (Q60.6)"
Q67.4,"dentofacial anomalies [including malocclusion] (K07.-)"
Q67.4,"syphilitic saddle nose (A50.5)"
Q67.5,"infantile idiopathic scoliosis (M41.0)"
Q67.5,"scoliosis due to congenital bony malformation (Q76.3)"
Q68,"reduction defects of limb(s) (Q71-Q73)"
Q68.3,"anteversion of femur (neck) (Q65.8)"
Q74,"polydactyly (Q69.-)"
Q74,"reduction defect of limb (Q71-Q73)"
Q74,"syndactyly (Q70.-)"
Q74.1,"congenital dislocation of knee (Q68.2)"
Q74.1,"congenital genu recurvatum (Q68.2)"
Q74.1,"nail patella syndrome (Q87.2)"
Q74.2,"anteversion of femur (neck) (Q65.8)"
Q75,"congenital malformation of face NOS (Q18.-)"
Q75,"congenital malformation syndromes classified to Q87.-"
Q75,"dentofacial anomalies [including malocclusion] (K07.-)"
Q75,"musculoskeletal deformities of head and face (Q67.0-Q67.4)"
Q75,"skull defects associated with congenital anomalies of brain such as anencephaly (Q00.0)"
Q75,"skull defects associated with congenital anomalies of brain such as encephalocele (Q01.-)"
Q75,"skull defects associated with congenital anomalies of brain such as hydrocephalus (Q03.-)"
Q75,"skull defects associated with congenital anomalies of brain such as microcephaly (Q02)"
Q76,"congenital musculoskeletal deformities of spine and chest (Q67.5-Q67.8)"
Q76.0,"meningocele (spinal) (Q05.-)"
Q76.0,"spina bifida (aperta)(cystica) (Q05.-)"
Q76.2,"spondylolisthesis (acquired) (M43.1)"
Q76.2,"spondylolysis (acquired) (M43.0)"
Q76.6,"short rib syndrome (Q77.2)"
Q77,"mucopolysaccharidosis (E76.0-E76.3)"
Q79,"congenital (sternomastoid) torticollis (Q68.0)"
Q79.0,"congenital hiatus hernia (Q40.1)"
Q79.2,"umbilical hernia (K42.-)"
Q79.5,"umbilical hernia (K42.-)"
Q80,"Refsum's disease (G60.1)"
Q81.0,"Cockayne's syndrome (Q87.1)"
Q82,"acrodermatitis enteropathica (E83.2)"
Q82,"congenital erythropoietic porphyria (E80.0)"
Q82,"pilonidal cyst or sinus (L05.-)"
Q82,"Sturge-Weber(-Dimitri) syndrome (Q85.8)"
Q82.2,"malignant mastocytosis (C96.2)"
Q82.4,"Ellis-van Creveld syndrome (Q77.6)"
Q82.5,"caf&eacute; au lait spots (L81.3)"
Q82.5,"lentigo (L81.4)"
Q82.5,"naevus NOS (D22.-)"
Q82.5,"naevus araneus (I78.1)"
Q82.5,"naevus melanocytic (D22.-)"
Q82.5,"naevus pigmented (D22.-)"
Q82.5,"naevus spider (I78.1)"
Q82.5,"naevus stellar (I78.1)"
Q82.8,"Ehlers-Danlos syndrome (Q79.6)"
Q83,"absence of pectoral muscle (Q79.8)"
Q84.1,"Menkes' kinky hair syndrome (E83.0)"
Q84.3,"nail patella syndrome (Q87.2)"
Q85,"ataxia telangiectasia [Louis-Bar] (G11.3)"
Q85,"familial dysautonomia [Riley-Day] (G90.1)"
Q85.8,"Meckel-Gruber syndrome (Q61.9)"
Q86,"iodine-deficiency-related hypothyroidism (E00-E02)"
Q86,"nonteratogenic effects of substances transmitted via placenta or breast milk (P04.-)"
Q87.1,"Ellis-van Creveld syndrome (Q77.6)"
Q89.0,"isomerism of atrial appendages (with asplenia or polysplenia) (Q20.6)"
Q89.1,"congenital adrenal hyperplasia (E25.0)"
Q89.3,"dextrocardia NOS (Q24.0)"
Q89.3,"laevocardia (Q24.1)"
Q89.7,"congenital malformation syndromes affecting multiple systems (Q87.-)"
Q92,"trisomies of chromosomes 13, 18, 21 (Q90-Q91)"
Q96,"Noonan's syndrome (Q87.1)"
Q97,"Turner's syndrome (Q96.-)"
R00,"abnormalities originating in the perinatal period (P29.1)"
R00,"specified arrhythmias (I47-I49)"
R01,"those originating in the perinatal period (P29.8)"
R02,"gangrene in atherosclerosis (I70.2)"
R02,"gangrene in diabetes mellitus (E10-E14"
R02,"gangrene in other peripheral vascular diseases (I73.-)"
R02,"gangrene of certain specified sites - see Alphabetical Index"
R02,"gas gangrene (A48.0)"
R02,"pyoderma gangrenosum (L88)"
R03.1,"hypotension (I95.-)"
R03.1,"hypotension neurogenic orthostatic (G90.3)"
R03.1,"maternal hypotension syndrome (O26.5)"
R04.1,"haemoptysis (R04.2)"
R04.8,"perinatal pulmonary haemorrhage (P26.-)"
R05,"cough with haemorrhage (R04.2)"
R05,"psychogenic cough (F45.3)"
R06,"respiratory arrest (R09.2)"
R06,"&nbsp;&nbsp;&middot; adult (J80)"
R06,"&nbsp;&nbsp;&middot; newborn (P22.-)"
R06,"&nbsp;&nbsp;&middot; newborn failure (J96.-)"
R06,"&nbsp;&nbsp;&middot; of newborn (P28.5)"
R06.0,"transient tachypnoea of newborn (P22.1)"
R06.1,"congenital laryngeal stridor (P28.8)"
R06.1,"laryngismus (stridulus) (J38.5)"
R06.4,"psychogenic hyperventilation (F45.3)"
R06.5,"dry mouth NOS (R68.2)"
R06.6,"psychogenic hiccough (F45.3)"
R06.8,"apnoea (of) newborn (P28.4)"
R06.8,"apnoea (of) sleep (G47.3)"
R06.8,"&nbsp;&nbsp;&middot; newborn (primary) (P28.3)"
R07,"dysphagia (R13)"
R07,"epidemic myalgia (B33.0)"
R07,"pain in breast (N64.4)"
R07,"pain in neck (M54.2)"
R07,"sore throat (acute) NOS (J02.9)"
R09,"&nbsp;&nbsp;&middot; adult (J80)"
R09,"&nbsp;&nbsp;&middot; newborn (P22.-)"
R09,"&nbsp;&nbsp;&middot; newborn failure (J96.-)"
R09,"&nbsp;&nbsp;&middot; newborn (P28.5)"
R09.0,"asphyxia (due to) birth (P21.-)"
R09.0,"asphyxia (due to) carbon monoxide (T58)"
R09.0,"asphyxia (due to) foreign body in respiratory tract (T17.-)"
R09.0,"asphyxia (due to) intrauterine (P20.-)"
R09.0,"asphyxia (due to) traumatic (T71)"
R09.1,"pleurisy with effusion (J90)"
R09.3,"blood-stained sputum (R04.2)"
R10,"dorsalgia (M54.-)"
R10,"flatulence and related conditions (R14)"
R10,"renal colic (N23)"
R11,"haematemesis (K92.0)"
R11,"haematemesis neonatal (P54.0)"
R11,"vomiting (of) excessive, in pregnancy (O21.-)"
R11,"vomiting (of) following gastrointestinal surgery (K91.0)"
R11,"vomiting (of) newborn (P92.0)"
R11,"vomiting (of) psychogenic (F50.5)"
R12,"dyspepsia (K30)"
R14,"psychogenic aerophagy (F45.3)"
R15,"that of nonorganic origin (F98.1)"
R17,"neonatal jaundice (P55, P57-P59)"
R19,"acute abdomen (R10.0)"
R19.0,"abdominal distension (gaseous) (R14)"
R19.0,"ascites (R18)"
R19.3,"that with severe abdominal pain (R10.0)"
R19.4,"constipation (K59.0)"
R19.4,"functional diarrhoea (K59.1)"
R19.5,"melaena (K92.1)"
R19.5,"melaena neonatal (P54.1)"
R20,"dissociative anaesthesia and sensory loss (F44.6)"
R20,"psychogenic disturbances (F45.8)"
R20.2,"acroparaesthesia (I73.8)"
R22,"abnormal findings on diagnostic imaging (R90-R93)"
R22,"enlarged lymph nodes (R59.-)"
R22,"localized adiposity (E65)"
R22,"mass and lump breast (N63)"
R22,"mass and lump intra-abdominal or pelvic (R19.0)"
R22,"oedema (R60.-)"
R22,"swelling (of) intra-abdominal or pelvic (R19.0)"
R22,"swelling (of) joint (M25.4)"
R23.0,"acrocyanosis (I73.8)"
R23.0,"cyanotic attacks of newborn (P28.2)"
R23.2,"menopausal and female climacteric states (N95.1)"
R23.3,"ecchymoses in fetus and newborn (P54.5)"
R23.3,"purpura (D69.-)"
R23.4,"epidermal thickening NOS (L85.9)"
R25,"specific movement disorders (G20-G26)"
R25,"stereotyped movement disorders (F98.4)"
R25,"tic disorders (F95.-)"
R25.1,"chorea NOS (G25.5)"
R25.1,"tremor essential (G25.0)"
R25.1,"tremor hysterical (F44.4)"
R25.1,"tremor intention (G25.2)"
R25.2,"carpopedal spasm (R29.0)"
R25.2,"infantile spasms (G40.4)"
R26,"ataxia NOS (R27.0)"
R26,"ataxia hereditary (G11.-)"
R26,"ataxia locomotor (syphilitic) (A52.1)"
R26,"immobility syndrome (paraplegic) (M62.3)"
R27,"ataxic gait (R26.0)"
R27,"hereditary ataxia (G11.-)"
R27,"vertigo NOS (R42)"
R29.0,"tetany hysterical (F44.5)"
R29.0,"tetany neonatal (P71.3)"
R29.0,"tetany parathyroid (E20.9)"
R29.0,"tetany post-thyroidectomy (E89.2)"
R29.2,"abnormal pupillary reflex (H57.0)"
R29.2,"hyperactive gag reflex (J39.2)"
R29.2,"vasovagal reaction or syncope (R55)"
R29.4,"congenital deformities of hip (Q65.-)"
R30,"psychogenic pain (F45.3)"
R31,"recurrent or persistent haematuria (N02.-)"
R32,"nonorganic enuresis (F98.0)"
R32,"stress incontinence and other specified urinary incontinence (N39.3-N39.4)"
R34,"that complicating abortion or ectopic or molar pregnancy (O00-O07, O08.4)"
R34,"that complicating pregnancy, childbirth and the puerperium (O26.8, O90.4)"
R35,"psychogenic polyuria (F45.3)"
R40,"coma diabetic (E10-E14"
R40,"coma hepatic (K72.-)"
R40,"coma hypoglycaemic (nondiabetic) (E15)"
R40,"coma neonatal (P91.5)"
R40,"coma uraemic (N19)"
R40.1,"stupor catatonic (F20.2)"
R40.1,"stupor depressive (F31-F33)"
R40.1,"stupor dissociative (F44.2)"
R40.1,"stupor manic (F30.2)"
R41,"dissociative [conversion] disorders (F44.-)"
R41.0,"psychogenic disorientation (F44.8)"
R41.3,"amnesic syndrome due to psychoactive substance use (F10-F19"
R41.3,"amnesic syndrome organic (F04)"
R41.3,"transient global amnesia (G45.4)"
R42,"vertiginous syndromes (H81.-)"
R44,"disturbances of skin sensation (R20.-)"
R45.8,"suicidal ideation constituting part of a mental disorder (F00-F99)"
R46.4,"stupor (R40.1)"
R47,"autism (F84.0-F84.1)"
R47,"cluttering (F98.6)"
R47,"specific developmental disorders of speech and language (F80.-)"
R47,"stuttering [stammering] (F98.5)"
R47.0,"progressive isolated aphasia (G31.0)"
R48,"specific developmental disorders of scholastic skills (F81.-)"
R49,"psychogenic voice disturbance (F44.4)"
R50,"fever of unknown origin (during)(in) labour (O75.2)"
R50,"fever of unknown origin (during)(in) newborn (P81.9)"
R50,"puerperal pyrexia NOS (O86.4)"
R50.9,"malignant hyperthermia due to anaesthesia (T88.3)"
R51,"atypical facial pain (G50.1)"
R51,"migraine and other headache syndromes (G43-G44)"
R51,"trigeminal neuralgia (G50.0)"
R52,"chronic pain personality syndrome (F62.8)"
R52,"headache (R51)"
R52,"pain (in) abdomen (R10.-)"
R52,"pain (in) back (M54.9)"
R52,"pain (in) breast (N64.4)"
R52,"pain (in) chest (R07.1-R07.4)"
R52,"pain (in) ear (H92.0)"
R52,"pain (in) eye (H57.1)"
R52,"pain (in) joint (M25.5)"
R52,"pain (in) limb (M79.6)"
R52,"pain (in) lumbar region (M54.5)"
R52,"pain (in) pelvic and perineal (R10.2)"
R52,"pain (in) psychogenic (F45.4)"
R52,"pain (in) shoulder (M75.8)"
R52,"pain (in) spine (M54.-)"
R52,"pain (in) throat (R07.0)"
R52,"pain (in) tongue (K14.6)"
R52,"pain (in) tooth (K08.8)"
R52,"renal colic (N23)"
R53,"debility congenital (P96.9)"
R53,"debility senile (R54)"
R53,"exhaustion and fatigue (due to)(in) combat (F43.0)"
R53,"exhaustion and fatigue (due to)(in) excessive exertion (T73.3)"
R53,"exhaustion and fatigue (due to)(in) exposure (T73.2)"
R53,"exhaustion and fatigue (due to)(in) heat (T67.-)"
R53,"exhaustion and fatigue (due to)(in) neurasthenia (F48.0)"
R53,"exhaustion and fatigue (due to)(in) pregnancy (O26.8)"
R53,"exhaustion and fatigue (due to)(in) senile asthenia (R54)"
R53,"fatigue syndrome (F48.0)"
R53,"fatigue syndrome postviral (G93.3)"
R54,"senile psychosis (F03)"
R55,"neurocirculatory asthenia (F45.3)"
R55,"orthostatic hypotension (I95.1)"
R55,"neurogenic orthostatic hypotension (G90.3)"
R55,"shock NOS (R57.9)"
R55,"shock cardiogenic (R57.0)"
R55,"&nbsp;&nbsp;&middot; abortion or ectopic or molar pregnancy (O00-O07, O08.3)"
R55,"&nbsp;&nbsp;&middot; labour and delivery (O75.1)"
R55,"&nbsp;&nbsp;&middot; labour and delivery postoperative (T81.1)"
R55,"Stokes-Adams attack (I45.9)"
R55,"syncope carotid sinus (G90.0)"
R55,"syncope heat (T67.1)"
R55,"syncope psychogenic (F48.8)"
R55,"unconsciousness NOS (R40.2)"
R56,"convulsions and seizures (in) dissociative (F44.5)"
R56,"convulsions and seizures (in) epilepsy (G40-G41)"
R56,"convulsions and seizures (in) newborn (P90)"
R57,"shock (due to) anaesthesia (T88.2)"
R57,"&nbsp;&nbsp;&middot; NOS (T78.2)"
R57,"&nbsp;&nbsp;&middot; adverse food reaction (T78.0)"
R57,"&nbsp;&nbsp;&middot; serum (T80.5)"
R57,"&nbsp;&nbsp;&middot; serum complicating or following abortion or ectopic or molar pregnancy (O00-O07, O08.3)"
R57,"&nbsp;&nbsp;&middot; serum electric (T75.4)"
R57,"&nbsp;&nbsp;&middot; serum lightning (T75.0)"
R57,"&nbsp;&nbsp;&middot; serum obstetric (O75.1)"
R57,"&nbsp;&nbsp;&middot; serum postoperative (T81.1)"
R57,"&nbsp;&nbsp;&middot; serum psychic (F43.0)"
R57,"&nbsp;&nbsp;&middot; serum septic (A41.9)"
R57,"&nbsp;&nbsp;&middot; serum traumatic (T79.4)"
R57,"toxic shock syndrome (A48.3)"
R59,"lymphadenitis NOS (I88.9)"
R59,"lymphadenitis acute (L04.-)"
R59,"lymphadenitis chronic (I88.1)"
R59,"lymphadenitis mesenteric (acute)(chronic) (I88.0)"
R59.1,"HIV disease resulting in (persistent) generalized lymphadenopathy (B23.1)"
R60,"ascites (R18)"
R60,"hydrops fetalis NOS (P83.2)"
R60,"hydrothorax (J94.8)"
R60,"oedema (of) angioneurotic (T78.3)"
R60,"oedema (of) cerebral (G93.6)"
R60,"&nbsp;&nbsp;&middot; due to birth injury (P11.0)"
R60,"&nbsp;&nbsp;&middot; due to birth injury gestational (O12.0)"
R60,"&nbsp;&nbsp;&middot; due to birth injury hereditary (Q82.0)"
R60,"&nbsp;&nbsp;&middot; due to birth injury larynx (J38.4)"
R60,"&nbsp;&nbsp;&middot; due to birth injury malnutrition (E40-E46)"
R60,"&nbsp;&nbsp;&middot; due to birth injury nasopharynx (J39.2)"
R60,"&nbsp;&nbsp;&middot; due to birth injury newborn (P83.3)"
R60,"&nbsp;&nbsp;&middot; due to birth injury pharynx (J39.2)"
R60,"&nbsp;&nbsp;&middot; due to birth injury pulmonary (J81)"
R62,"delayed puberty (E30.0)"
R62.8,"HIV disease resulting in failure to thrive (B22.2)"
R62.8,"physical retardation due to malnutrition (E45)"
R63,"bulimia NOS (F50.2)"
R63,"eating disorders of nonorganic origin (F50.-)"
R63,"malnutrition (E40-E46)"
R63.0,"anorexia nervosa (F50.0)"
R63.0,"loss of appetite of nonorganic origin (F50.8)"
R63.3,"feeding problems of newborn (P92.-)"
R63.3,"infant feeding disorder of nonorganic origin (F98.2)"
R63.5,"excessive weight gain in pregnancy (O26.0)"
R63.5,"obesity (E66.-)"
R64,"HIV disease resulting in wasting syndrome (B22.2)"
R64,"malignant cachexia (C80)"
R64,"nutritional marasmus (E41)"
R68.0,"hypothermia (due to)(of) NOS (accidental) (T68)"
R68.0,"hypothermia (due to)(of) anaesthesia (T88.5)"
R68.0,"hypothermia (due to)(of) low environmental temperature (T68)"
R68.0,"hypothermia (due to)(of) newborn (P80.-)"
R68.1,"neonatal cerebral irritability (P91.3)"
R68.1,"teething syndrome (K00.7)"
R68.2,"dry mouth due to dehydration (E86)"
R68.2,"dry mouth due to sicca syndrome [Sj&ouml;gren] (M35.0)"
R68.2,"salivary gland hyposecretion (K11.7)"
R68.3,"congenital clubfinger (Q68.1)"
R71,"anaemias (D50-D64)"
R71,"polycythaemia benign (familial) (D75.0)"
R71,"polycythaemia neonatorum (P61.1)"
R71,"polycythaemia secondary (D75.1)"
R71,"polycythaemia vera (D45)"
R72,"leukocytosis (D72.8)"
R73,"diabetes mellitus (E10-E14)"
R73,"diabetes mellitus in pregnancy, childbirth and the puerperium (O24.-)"
R73,"neonatal disorders (P70.0-P70.2)"
R73,"postsurgical hypoinsulinaemia (E89.1)"
R75,"asymptomatic human immunodeficiency virus [HIV] infection status (Z21)"
R75,"human immunodeficiency virus [HIV] disease (B20-B24)"
R76.0,"isoimmunization, in pregnancy (O36.0-O36.1)"
R76.0,"isoimmunization, in pregnancy affecting fetus or newborn (P55.-)"
R77,"disorders of plasma-protein metabolism (E88.0)"
R78,"mental and behavioural disorders due to psychoactive substance use (F10-F19)"
R79,"abnormality of fluid, electrolyte or acid-base balance (E86-E87)"
