MAST_PRD_NAME	CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID
CATAFLAM DISPERSIBLE	19058062	Cataflam	
CATAPRESSAN	0		
CATAPRESSAN M PERLONGETTES	0		
CATAPRESSAN PERLONGETTES	0		
CATORID	0		
CEDIUM BENZALKONIUM	0		
CEDIUM CHLORHEXIDINI	0		
CEDIUM CHLORHEXIDINI ALC AZORUBINE	0		
CEDIUM CHLORHEXIDINI ALCOHOLICUS	0		
CEDOCARD I V	19100498	Cedocard IV	
CEFACIDAL	0		
CEFACLOPHAR	0		
CEFAPEROS	0		
CEFAZOLINE SANDOZ	0		
CEFEPIME SANDOZ	0		
CEFOTAXIME TEVA	0		
CEFTAZIDIM MYLAN	43127302	CEFTAZIDIME MYLAN	
CEFTRIAXONE DELTASELECT	0		
CEFTRIAXONE FRESENIUS KABI	43127321	CEFTRIAXONE KABI	
CEFURIM	0		
CEFUROXIM FRESENIUS KABI	43126555	CEFUROXIME KABI	
CEFUROXIM MYLAN	43126556	CEFUROXIME MYLAN	
CEFUROXIM SANDOZ	43126561	CEFUROXIME SANDOZ	
CEFUROXIM SODIUM SANDOZ	43126561	CEFUROXIME SANDOZ	
CELEA	0		
CELEBREX PI PHARMA	19058153	Celebrex	
CELECOXIB APOTEX	44013510	Apo-Celecoxib	
CELECOXIB KRKA	0		
CELESTONE CHRONODOSE	19047752	Celestone	
CERAZETTE	40803234	Cerazet	
CERAZETTE IMPEXECO	40803234	Cerazet	
CEREBROXINE	0		
CERTALAC	0		
CERULYX	0		
CERVARIX PI PHARMA	40167005	Cervarix	
CETAMINE	0		
CETIRITEVA	43126628	CETIRIZINE TEVA	
CETIRIZIN AB	0		
CETIRIZINE UCB	0		
CETISANDOZ	43126626	CETIRIZINE SANDOZ	
CEVI DROPS	0		
CEVITINE NEW FORMULA	0		
CHARBOGIR	0		
CHARBON EUGUANIDINE	0		
CHIBROXOL	0		
CHLOE	0		
CHLORAMINE PURA	0		
CHLORAMPHENICOL	0		
CHLORAMPHENICOL BEPB	0		
CHLORAMPHENICOL MEDA PHARMA	0		
CHLORASEPTINE	0		
CHLORAZOL	0		
CHLORHEXIDINI GLUCONAS	0		
CHLORHYDRATE DE TETRACAINE MINIMS	21015353	Minims tetracaine hydrochloride	
CHLORONGUENT	0		
CHLOROPOTASSURIL	0		
CHLORTALIDONE E G	0		
CHLORURE D ETHYLE EUMEDICA	0		
CHLORURE DE SODIUM	0		
CHOLEMED	0		
CICLOSPORINE SANDOZ	0		
CIMEPHAR	0		
CIMETIDINE EG	0		
CIMETIDINE RATIOPHARM	0		
CIMETIDINE SANDOZ	0		
CIMETIMED	0		
CINNARIZINE EG	0		
CIPRAMIL PI PHARMA	19013874	Cipramil	
CIPROBEL	0		
CIPROFLOXACINE AB	0		
CIPROFLOXACINE BEXAL	43127100	CIPROFLOXACINE SANDOZ	
CIPROFLOXACINE EG PI PHARMA	43127087	CIPROFLOXACINE EG	
CIPROFLOXACINE FK	0		
CIPROFLOXAPHAR	0		
CIPROXINE	19013875	Ciproxin	
CIRRUS	0		
CIRRUS IMPEXECO	0		
CISPLATINE HOSPIRA	0		
CITALOMYL DOCPHARMA	0		
CITALOPRAM BEXAL	43127129	CITALOPRAM SANDOZ	
CITALOPRAM EG PI PHARMA	43127121	CITALOPRAM EG	RxNorm Extension
CITALOPRAM SANDOZ PI PHARMA	43127129	CITALOPRAM SANDOZ	
CITANEST ADRENALINE	19021279	Citanest	
CLAMOXYL I M	43127148	CLAMOXYL	
CLAMOXYL I V I M	43127148	CLAMOXYL	
CLAMOXYL PI PHARMA	43127148	CLAMOXYL	
CLARIMOSAND	0		
CLARINASE ONCE DAILY	43252525	Clarinase	
CLARINASE REPETABS	43252525	Clarinase	
CLARITHROMED	0		
CLARITHROMYCIN KRKA	0		
CLARITHROMYCIN SANDOZ	43126932	CLARITHROMYCINE SANDOZ	
CLARITHROMYCINE ABBOTT	0		
CLARITHROMYCINE ABBOTT FORTE	0		
CLARITHROMYCINE ABBOTT UNO	0		
CLARITHROMYCINE UNO EG	43126924	CLARITHROMYCINE EG	RxNorm Extension
CLARITHROMYCINE UNO MYLAN	43126926	CLARITHROMYCINE MYLAN	
CLARITHROMYCINE UNO TEVA	43126933	CLARITHROMYCINE TEVA	
CLARITINE	19047282	Claritin	
CLARITINE OLYMPO PHARMA	19047282	Claritin	
CLARITINE PI PHARMA	19047282	Claritin	
CLAUDIA	0		
CLAVERSAL FOAM	43568433	Claversal	
CLAVUCID	0		
CLAVUCID SOLUTAB	0		
CLAVULICS	0		
CLEEN ENEMA	0		
CLEEN ENEMA PEDIATRIC	0		
CLEEN PHOSPHO SODA	0		
CLEXANE PHARMAPARTNER	21014424	Clexane	
CLEXANE PI PHARMA	21014424	Clexane	
CLIFORDIN	0		
CLIFORDIN DISPERSAL	0		
CLIMODIEN	0		
CLINDAMYCINE EG	0		
CLINORIL FORTE	19021281	Clinoril	
CLONAZONE	0		
CLOPIDOGREL	43126969	CLOPIDOGREL MYLAN	
CLOPIDOGREL APOTEX	44013590	Apo-Clopidogrel	
CLOPIDOGREL DOC	0		
CLOPIDOGREL HBR MYLAN	43126969	CLOPIDOGREL MYLAN	
CLOPIDOGREL HCL SANDOZ PI PHARMA	43126976	CLOPIDOGREL SANDOZ	
CLOPIDOGREL MYLAN PHARMA	43126969	CLOPIDOGREL MYLAN	
CLOPIDOGREL TEVA PHARMA	43126977	CLOPIDOGREL TEVA	
CLOPIDOMED	0		
CLOPIXOL ACUTARD	19122263	Clopixol Acuphase	
CLOPIXOL DEPOT	19013877	Clopixol Conc	
CLOZAN	0		
CLOZAPINE SANDOZ	40804123	Clozapin Sandoz	
CO AMILORIDE TEVA	43127360	AMILORIDE HYDROCHLOROTHIAZIDE TEVA	
CO AMOXI RATIOPHARM	0		
CO BESPRES	0		
CO BISOPROLOL EG	0		
CO BISOPROLOL MYLAN	43126312	BISOPROLOL/HYDROCHLOROTHIAZIDE MYLAN	
CO BISOPROLOL RATIOPHARM	43126314	BISOPROLOL/HYDROCHLOROTHIAZIDE RATIOPHARM	
CO BISOPROLOL SANDOZ	43126315	BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ	
CO BISOPROLOL TEVA	43126316	BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA	
CO CANDESARTAN APOTEX	44013501	Apo-Candesartan/Hctz	
CO CANDESARTAN MYLAN	43126538	CANDESARTAN/HYDROCHLOROTHIAZIDE MYLAN	
CO CANDESARTAN SANDOZ	43126541	CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ	
CO CANDESARTAN TEVA	43126542	CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA	
CO CYPROTERONE SANDOZ	43131504	CYPROTERONE/ETHINYLESTRADIOL SANDOZ	
CO DIOVANE	19049858	Diovan HCT	
CO DIOVANE PI PHARMA	19049858	Diovan HCT	
CO ENALAPRIL BEXAL	43566866	Enalapril Hct Sandoz	
CO ENALAPRIL EG	0		
CO ENALAPRIL RATIOPHARM	43128862	ENALAPRIL/HYDROCHLOROTHIAZIDE RATIOPHARM	
CO ENALAPRIL SANDOZ	43566866	Enalapril Hct Sandoz	
CO INHIBACE	0		
CO LISINOPRIL BEXAL	43571046	Lisinopril Hct Sandoz	
CO LISINOPRIL EG	0		
CO LISINOPRIL MYLAN	43128965	LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN	
CO LISINOPRIL RATIOPHARM	43128969	LISINOPRIL/HYDROCHLOROTHIAZIDE RATIOPHARM	
CO LISINOPRIL SANDOZ	43571046	Lisinopril Hct Sandoz	
CO LISINOPRIL TEVA	43128971	LISINOPRIL/HYDROCHLOROTHIAZIDE TEVA	
CO LOSARTAN APOTEX	44013724	Apo-Losartan/Hctz	
CO LOSARTAN MYLAN	43129331	LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN	
CO LOSARTAN SANDOZ	40810815	Losartan Hct Sandoz	
CO LOSARTAN TEVA	43129338	LOSARTAN/HYDROCHLOROTHIAZIDE TEVA	
CO OLMESARTAN SANDOZ	0		
CO QUINAPRIL EG	43129680	QUINAPRIL EG	
CO QUINAPRIL SANDOZ	0		
CO RAMIPRIL BEXAL	43574669	Ramipril Hct Sandoz	
CO RAMIPRIL SANDOZ	43574669	Ramipril Hct Sandoz	
CO TRIMOXAZOLE E G	0		
CO VALSARTAN ABDI	0		
CO VALSARTAN APOTEX	44013683	Apo-Valsartan/Hctz	
CO VALSARTAN EG	0		
CO VALSARTAN MYLAN	43129177	VALSARTAN/HYDROCHLOROTHIAZIDE MYLAN	
CO VALSARTAN SANDOZ	43129182	VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ	
CO VALSARTAN TEVA	43129183	VALSARTAN/HYDROCHLOROTHIAZIDE TEVA	
CODEINE SIROOP QUALIPHAR	0		
CODEINOFORM MEDGENIX	0		
CODEINOFORM QUALIPHAR	0		
CODETHYLINE BEPB	0		
CODICONTIN	0		
CODIS N F	21016576	Codis	
CODOCALYPTOL	0		
COLEXKLYSMA	0		
COLIMAX	0		
COLITOFALK	0		
COLOFIBER	0		
COLOFORT	0		
COLPRO	0		
COMBIVAX	0		
COMBURIC	0		
COMPEEDMED	0		
COMPLAMIN PL	44016656	Complamin	
COMPRIMES D IODE	0		
CONFORMA HYDROCORTISONE	0		
CONFOSEPT EAU OXYGENEE	0		
CONFOSEPT EOSINE	0		
CONOVA	0		
CONOXIA	0		
CONTAREN	0		
CONTRAMAL RETARD	43126416	CONTRAMAL	
CONTRAMAL UNO	43126416	CONTRAMAL	
COPERINDO	0		
CORDARONE PI PHARMA	19047290	Cordarone	
CORDIUM	0		
CORONAIR	0		
CORTISONE	0		
CORTRIL	0		
CORUNO	0		
CORVATARD	0		
COSE ANAL	0		
COSOPT UNIT DOSE	19059723	Cosopt	
COTRANE	0		
COTRANE PHOLCODINE FOLCODINE	0		
COTRIM FORTE RATIOPHARM	40803759	Cotrim Ratiopharm	
COVERAM PI PHARMA	43126443	COVERAM	
COVERSYL EURO MEDIC	9018706	Coversyl	
COVERSYL OLYMPO	9018706	Coversyl	
COVERSYL PI PHARMA	9018706	Coversyl	
COVERSYL PLUS	9018706	Coversyl	
COZAAR PI PHARMA	19021364	Cozaar	
COZAAR PLUS	19021364	Cozaar	
COZAAR PLUS FORTE	19021364	Cozaar	
COZAAR PLUS FORTE PI PHARMA	19021364	Cozaar	
CREMICORT	0		
CREON FORTE	19060531	Creon	
CRESTOR PI PHARMA	19015844	Crestor	
CROIX BLANCHE	0		
CROIX BLANCHE MONO	0		
CROMOGLYCATE SODIQUE EG	0		
CROMONEZ POS	0		
CROMOPHTA POS	0		
CURANAIL	0		
CURAPEG	0		
CURAPEG JUNIOR	0		
CURPOL	0		
CYCLOBLASTINE	0		
CYCLOCUR	0		
CYCLOPENTOL	0		
CYMBALTA PI PHARMA	19060281	Cymbalta	
CYNACTIL	0		
CYNAROL	0		
CYPRID	0		
CYPRID QUICKLET	0		
CYPROPLEX	0		
D CURE	0		
D CURE CALCIUM	0		
D CURE FORTE	0		
D VITAL	0		
D VITAL FORTE CITRON	0		
D VITAL FORTE ORANGE	0		
D VITAL ORANGE	0		
DAFALGAN CODEINE	43131521	DAFALGAN	
DAFALGAN FORTE	43131521	DAFALGAN	
DAFALGAN FORTE IMPEXECO	43131521	DAFALGAN	
DAFALGAN GRAND ENFANT	43131521	DAFALGAN	
DAFALGAN INSTANT	43131521	DAFALGAN	
DAFALGAN INSTANT CAPPUCCINO	43131521	DAFALGAN	
DAFALGAN INSTANT FORTE	43131521	DAFALGAN	
DAFALGAN INSTANT JUNIOR	43131521	DAFALGAN	
DAFALGAN JEUNE ENFANT	43131521	DAFALGAN	
DAFALGAN NOURRISSON	43131521	DAFALGAN	
DAFALGAN ODIS	43131521	DAFALGAN	
DAFALGAN PEDIATRIQUE	43131521	DAFALGAN	
DAFALGAN VOLWASSENEN ADULTE	43131521	DAFALGAN	
DAFLON PI PHARMA	21018573	Daflon	
DAGRAMYCINE	0		
DAGRAVIT A E FORTE	0		
DAGRAVIT A FORTE	0		
DAGRAVIT B COMPLEX FORTE	0		
DAGRAVIT TOTAL	0		
DAKAR	0		
DALACIN C	21017165	Dalacin	
DALACIN C IMPEXECO	21017165	Dalacin	
DALACIN C PI PHARMA	21017165	Dalacin	
DALACIN TOPICAL	21017165	Dalacin	
DALACIN VAGINAL	21017165	Dalacin	
DANTROLENE SODIQUE	43567164	Dantrolen I.V	
DAONIL PHARMAPARTNER	19026878	Daonil	
DAONIL PI PHARMA	19026878	Daonil	
DAPHNE	0		
DAPHNE CONTINU	0		
DARLIN	0		
DE ICIN	0		
DE ICOL	0		
DEANXIT	0		
DECA DURABOLIN	19063241	Durabolin	
DECADRON NEOMYCINE	19088949	Decadron	
DECAPEPTYL	21017944	Decapeptyl SR	
DECAPEPTYL SUSTAINED RELEASE	21017944	Decapeptyl SR	
DECODERM COMP	43567178	Decoderm	
DECONTRACTYL NEW	43131540	DECONTRACTYL	
DELPEG	0		
DELPHI	0		
DELTACORTRIL ENTERIC	0		
DELTARHINOL MONO	0		
DENISE	0		
DENORAL	0		
DENTOPHAR	0		
DEPAKINE CHRONO	43131554	DEPAKINE	
DEPAKINE CHRONO PI PHARMA	43131554	DEPAKINE	
DEPAKINE ENTERIC	43131554	DEPAKINE	
DEPAKINE I V	43131554	DEPAKINE	
DEPO ELIGARD	19032761	Eligard	
DEPO MEDROL	19043506	Medrol	
DEPO MEDROL LIDOCAINE	19043506	Medrol	
DEPO PROVERA	19044266	Provera	
DEPRESMIL	0		
DEPRONAL	0		
DEPURATIF DES ALPES	0		
DEQUALID	0		
DERCUSAN	0		
DERMANOX	0		
DERMASPRAY	0		
DERMESTRIL SEPTEM	21018615	Dermestril	
DESLORATADIN SANDOZ	43131820	DESLORATADINE SANDOZ	
DESLORATADINE APOTEX	0		
DESLORATADINE TEVA	43131821	DESLORATADINE TEVA SANTE	
DESMOPRESSINE FERRING	0		
DESMOPRESSINE TEVA	43567288	Desmopressin Teva	
DESO	0		
DESOGESTREL BESINS	0		
DESORELLE	0		
DETRUSITOL	0		
DETTOL LIQUID WASH	19026366	Dettol	
DETTOLMEDICAL CHLOROXYLENOL	19026366	Dettol	
DETTOLMEDICAL CHLORURE BENZALKONIUM	19026366	Dettol	
DEXA POLYSPECTRAN NEW	40804679	Dexa Polyspectran	
DEXAGENTA POS	0		
DEXAMGEL	0		
DEXIR AD VOLW	0		
DEXIR KIND ENF	0		
DEXTROCALYPTUS	0		
DEXTROFORME	0		
DEXTROMETHOFORM	0		
DEXTROMETHORFAN QUALIPHAR	0		
DEXTROMETHORPHAN TEVA	0		
DI TE ANATOXAL	40804568	Di Te Tuss Asid	
DIAMOX PARENTERAAL	19021494	Diamox	
DIAMOX SUSTETS	19021494	Diamox	
DIAZEPAM EG	0		
DIAZETOP	0		
DIBERTIL	0		
DICETEL	0		
DICLOABAK	0		
DICLOFAST	0		
DICLOFEMED	0		
DICLOFENAC APOTEX	44013603	Apo-Diclofenac	
DICLOFENAC BEXAL	43132119	DICLOFENAC SANDOZ	
DICLOFENAC DOC	0		
DICLOFENAC EG RETARD	43132109	DICLOFENAC EG	
DICLOFENAC K TEVA	43132121	DICLOFENAC TEVA	
DICLOFENAC RETARD MYLAN	43132111	DICLOFENAC MYLAN	
DICLOFENAC SANDOZ RETARD	43132119	DICLOFENAC SANDOZ	
DICLOFENAC TEVA RETARD	43132121	DICLOFENAC TEVA	
DICLOTOPIC	0		
DIENOBEL	0		
DIERGO SPRAY	43132127	DIERGOSPRAY	
DIETIL RETARD	0		
DIFLUCAN PI PHARMA	19043888	Diflucan	
DIFLUSAL	0		
DIGESTOMEN	0		
DIGITALIS ANTIDOT BM	0		
DIHYDERGOT FORTE	0		
DIKACINE	0		
DILTIAZEM RETARD EG	43132142	DILTIAZEM EG	
DIMENFORMON PROLONGATUM	0		
DIMITONE	0		
DIOVANE PI PHARMA	19062255	Diovan	
DIPHAMINE	0		
DIPHANTOINE	0		
DIPHANTOINE ACID	0		
DIPHANTOINE IV	0		
DIPHENHYDRAMINE CONSTRICTOR	0		
DIPROPHOS	0		
DIPYRIDAMOLE EG	0		
DIPYRIDAMOLE TEVA	0		
DIPYRIDAN	0		
DIRYTMIN DURETTES	0		
DISPRIL	0		
DISTALGIC	0		
DISTRANEURINE	40804151	Distraneurin	
DITEMER	0		
DIVIPLUS	0		
DIVIVA	0		
DIXERAN	0		
DOC AMLODIPINE	0		
DOC CARVEDILOL	0		
DOC CEFUROXIM	0		
DOC CITALOPRAM	0		
DOC DOMPERI	0		
DOC FINASTERIDE	0		
DOC FLUCONAZOL	0		
DOC ITRACONAZOL	0		
DOC LANSOPRAZOLE	0		
DOC MINOCYCLINE	0		
DOC MIRTAZAPINE	0		
DOC MORPHINE	0		
DOC PANTOPRAZOL	0		
DOC PAROXETINE	0		
DOC RAMIPRIL	0		
DOC SERTRALINE	0		
DOC SIMVASTATINE	0		
DOC SUMATRIPTAN	0		
DOC TAMSULOSINE	0		
DOC TERBINAFINE	0		
DOC TRAMADOL	0		
DOC VENLAFAXINE	0		
DOCACETYL	0		
DOCACICLO	0		
DOCAMOCLAF	0		
DOCAMOXICI	0		
DOCATENO	0		
DOCBECLOME	0		
DOCBETAHI	0		
DOCBISOPRO	0		
DOCBUDESO	0		
DOCBUFLOME	0		
DOCCAPTOPRI	0		
DOCCEFACLO	0		
DOCCEFURO	0		
DOCCELIPRO	0		
DOCCETIRI	0		
DOCCIMETI	0		
DOCCIPROFLO	0		
DOCCROMOGLY	0		
DOCDIPYRI	0		
DOCDONNA	0		
DOCDOXYCY	0		
DOCDOXYCY DISPERS	0		
DOCENACHLOR	0		
DOCENALA	0		
DOCFENOFI	0		
DOCFLECAI	0		
DOCFLUOXETINE	0		
DOCGESTRADIOL	0		
DOCINDAPA	0		
DOCKETORAL	0		
DOCLISINOPRIL	0		
DOCMEBENDA	0		
DOCMETFORMI	0		
DOCMETOCLO	0		
DOCMOCLOBE	0		
DOCNIFEDIPINE	0		
DOCOFLOXACINE	0		
DOCOMEPRA	0		
DOCPARA	0		
DOCPIRACE	0		
DOCPIROXI DISPERS	0		
DOCPRAVASTATINE	0		
DOCRANITI	0		
DOCROXITHRO	0		
DOCSALBUTA	0		
DOCSPIRONO	0		
DOCSULFADI	0		
DOCTRAMADO	0		
DOCTRAMADOL	0		
DOCVITEEE	0		
DOGMATIL OLYMPO PHARMA	19026956	Dogmatil	
DOGMATIL PHARMAPARTNER	19026956	Dogmatil	
DOGMATIL PI PHARMA	19026956	Dogmatil	
DOLANAL	0		
DOLANTINE	43567477	Dolantin	
DOLCIDIUM	0		
DOLCIDIUM GE	0		
DOLCISPRAY	0		
DOLOFIN	43560524	Dolofin Infantil	
DOLOL INSTANT	0		
DOLPRONE	0		
DOLZAM	0		
DOLZAM RETARD	0		
DOLZAM UNO	0		
DOMINAL FORTE	40805382	Dominal	
DOMPERIDON MYLAN	43127946	DOMPERIDONE MYLAN	
DOMPERIDON TEVA	43127950	DOMPERIDONE TEVA	
DOMPERIDONE INSTANT EG	43127944	DOMPERIDONE EG	
DOMPERIDONE INSTANT TEVA	43127950	DOMPERIDONE TEVA	
DOMPERITOP	0		
DONACOM	0		
DONEPEZIL APOTEX	44013616	Apo-Donepezil	
DONNAFYTA MENO	0		
DONNAFYTA PREMENS	0		
DOPHAR	0		
DORIN TEVA CONTINU	0		
DORINELLETEVA	0		
DORINTEVA	0		
DORMEN	0		
DORMIPLANT	0		
DORMIPLANT MONO	0		
DORSILON	0		
DORZOLAMIDE TIMOLOL EG	0		
DORZOLAMIDE TIMOLOL TEVA	43127989	DORZOLAMIDE/TIMOLOL TEVA	
DOXERGAN	0		
DOXYCYCLINE	0		
DOXYCYCLINE BEXAL	43128220	DOXYCYCLINE SANDOZ	
DOXYCYCLINE E G	0		
DOXYCYCLINE EG	0		
DOXYCYCLINE KELA	0		
DOXYCYCLINE RATIOPHARM	43567667	Doxycyclin-Ratiopharm	
DOXYCYMED	0		
DOXYFIM	0		
DOXYLETS	0		
DR SCHEFFLER VITAMIN C	0		
DROSANA	0		
DROSEFFIK	0		
DROXARYL	0		
DUAKLIR GENUAIR	21018511	Duaklir	
DULCOLAX BISACODYL	19021564	Dulcolax	
DULCOLAX PICOSULPHATE	19021564	Dulcolax	
DULOXETIN AB	43567888	Duloxetin Aurobindo	
DULOXETINE APOTEX	44013623	Apo-Duloxetine	
DULOXETINE EG	0		
DULOXETINE SANDOZ	44022902	Sandoz Duloxetine	
DULOXETINE TEVA	44022579	Teva-Duloxetine Dr	
DUMIROX	0		
DUOGESTAN	0		
DUPHALAC DRY	19021567	Duphalac	
DUPHALAC FRUIT	19021567	Duphalac	
DURACEF	0		
DURACOLL	0		
DURAPROX	0		
DUROGESIC PI PHARMA	21015047	Durogesic	
DUSPATALIN LIQUID	43128264	DUSPATALIN	
DUSPATALIN RETARD	43128264	DUSPATALIN	
DUSPATALIN RETARD PI PHARMA	43128264	DUSPATALIN	
DUTASTERIDE SANDOZ	44022903	Sandoz Dutasteride	
DUVADILAN RETARD	19100400	Duvadilan	
DUVIUM	0		
DYNATRA	0		
DYSTONAL	0		
DYTA URESE	0		
DYTENZIDE	0		
EAU DE MELISSE DES CARMES BOYER	0		
EAU POUR INJECTIONS B BRAUN	0		
EAU POUR INJECTIONS VIAFLO	43128282	EAU POUR PREPARATIONS INJECTABLES VIAFLO	
ECHINACIN LIQUIDUM	40804910	Echinacin	
ECOBEC EASI BREATHE	43128289	ECOBEC	
ECOSAL EASI BREATHE	0		
EFALITH LIPOCREME	19053031	Efalith	
EFEXOR EXEL	21018651	Efexor	
EFFERALGAN C	43128580	EFFERALGAN	
EFFERALGAN PEDIATRIE	43128580	EFFERALGAN	
EFFERBALGINE	0		
EFFORTIL PL	21014221	Effortil	
ELEONOR	0		
ELISAMYLAN	0		
ELMEX MEDICAL GEL	40805860	Elmex	
ELTHYRONE	0		
ELUGYN	0		
ELUGYN FORT	0		
EMBROCATIO CONFORMA	0		
EMCONCOR	0		
EMCONCOR MINOR	0		
EMCONCOR MITIS	0		
EMCONCOR MITIS PI PHARMA	0		
EMCONCOR PI PHARMA	0		
EMCORETIC MITIS	40806032	Emcoretic	
EMERXIL	0		
EMTHEXATE	0		
ENALAPRIL BEXAL	43128849	ENALAPRIL SANDOZ	
ENALAPRIL LERCANIDIPINE KRKA	0		
ENDOPEG	0		
ENDRINE DOUX	0		
ENGERIX B JUNIOR	19050058	Engerix-B Pediatric	
ENTEROL	0		
ENTEROL IMPEXECO	0		
ENTEROL PI PHARMA	0		
EOLINE	0		
EOSINE ALCOOL KELA	0		
EOSINE AQUEUSE GILBERT	0		
EPHEDRINE HCL	0		
EPHEDRONGUENT	0		
EPIDUO FORTE	19044560	Epiduo	
EPIPEN JUNIOR	21016163	EpiPen Jr.	
EPIPROPANE	0		
EPIRUBICIN HCL HOSPIRA	43128891	EPIRUBICINE HOSPIRA	
EPSIPAM	0		
EQUASYM XR	21016380	Equasym	
ERYCINE	0		
ERYTHROCINE	19124596	Erythrocin	
ERYTHROCINE IV	19124596	Erythrocin	
ERYTHROFORTE	0		
ERYTHROMYCINE LACTOBIONATE MAYNE	0		
ESCIDIVULE	0		
ESCITALOPRAM APOTEX	44013631	Apo-Escitalopram	
ESOMEPRAZOL AB	0		
ESOMEPRAZOL SANDOZ	43129215	ESOMEPRAZOLE SANDOZ	
ESOMEPRAZOLE APOTEX	44013632	Apo-Esomeprazole	
ESTINETTE	0		
ESTIVAN	0		
ESTIVAN LYO	0		
ESTRACOMBI TTS	43252905	Estracombi	
ESTRADERM TTS	19064773	Estraderm	
ESTRADIOL SANDOZ	44022909	Sandoz Estradiol Derm	
ETORICOXIB SANDOZ	0		
ETUMINE	0		
EUCALYPTAN FORTE	0		
EUCALYPTINE LE BRUN	40805687	Eucalyptine	
EUCALYPTINE PHOLCODINE	40805687	Eucalyptine	
EUCALYPTINE PHOLCODINE LE BRUN	40805687	Eucalyptine	
EUCALYTUX	0		
EUCARBON	0		
EUGLUCON PI PHARMA	19014117	Euglucon	
EUGRIPPINE	0		
EUHYPNOS MITIS	19026362	Euhypnos	
EULEXIN PI PHARMA	19021562	Eulexin	
EULYPTAN	0		
EUSAPRIM FORTE	40806490	Eusaprim	
EXCEDRYN	19065004	Excedrin	
EXELON PI PHARMA	19087948	Exelon	
EXEMAROM	0		
EXEMESTAN SANDOZ	0		
EXFORGE HCT PI PHARMA	43525519	Exforge HCT	
EXTRAPAN	0		
FACLORTOP	0		
FACTOR IX CONC	0		
FASTUM	0		
FASTUM IMPEXECO	0		
FASTUM PI PHARMA	0		
FELDENE DISPERSAL	19039185	Feldene	
FELDENE DISPERSAL IMPEXECO	19039185	Feldene	
FELDENE DISPERSAL PI PHARMA	19039185	Feldene	
FELDENE GEL	19039185	Feldene	
FELDENE LYOTABS	19039185	Feldene	
FELDENE LYOTABS EURO MEDIC	19039185	Feldene	
FELDENE LYOTABS IMPEXECO	19039185	Feldene	
FELDENE LYOTABS PHARMAPARTNER	19039185	Feldene	
FELDENE LYOTABS PI PHARMA	19039185	Feldene	
FELDENE PI PHARMA	19039185	Feldene	
FELODIPINE EG RETARD	0		
FELODIPINE RATIOPHARM RETARD	40806454	Felodipin Ratiopharm	
FELODIPINE RETARD MYLAN	0		
FELODIPINE SANDOZ	43566164	Felodipin Sandoz	
FEMARA PI PHARMA	0		
FEMINOVA	0		
FEMINOVA PLUS	0		
FEMODENE AKTUAPHARMA	21014216	Femodene	
FEMOSTON CONTI	21016286	Femoston	
FEMOSTON CONTI IMPEXECO	21016286	Femoston	
FEMOSTON LOW	21016286	Femoston	
FEMOSTON LOW IMPEXECO	21016286	Femoston	
FENICOL	0		
FENOFIBRATE APOTEX	0		
FENOGAL LIDOSE	21016463	Fenogal	
FENOSUP LIDOSE	0		
FENTAMAX	0		
FENTAMAX SANDOZ	43566357	Fentamat Sandoz	
FENTANYL HAMELN	0		
FENTANYL MATRIX EG	43129571	FENTANYL EG	
FENTANYL MATRIX MYLAN	43129574	FENTANYL MYLAN	
FENTANYL MATRIX SANDOZ	43129578	FENTANYL SANDOZ	
FERCAYL	0		
FERNORE	0		
FERO GRADUMET	19062360	Fero-Gradumet Filmtab	
FEROGRAD	43525494	Fero-Grad	
FERRICURE	0		
FERRIFOL	0		
FERUMAT	0		
FEXOFENADINE SANDOZ	40806284	Fexofenadin Sandoz	
FIBORAN	0		
FINIGRAINE	0		
FINIMAL	0		
FLAMMAZINE	0		
FLAMMAZINE PI PHARMA	0		
FLAMPHAR	0		
FLECAINIDE EG	0		
FLECAINIDE RETARD EG	0		
FLECAINIDE SANDOZ	40806258	Flecainid Sandoz	
FLECATEVA RETARD	43129809	FLECAINIDE TEVA	
FLECTOR TISSUGEL	19015836	Flector	
FLEET ENEMA PEDIATRIC	19063719	Fleet Enema	
FLEET PHOSPHO SODA	19094010	Fleet	
FLEMOXIN	19100736	Flemoxin Solutab	
FLEMOXIN SOLUTAB PI PHARMA	19100736	Flemoxin Solutab	
FLEXAGILE	0		
FLEXFREE	0		
FLEXIUM	0		
FLEXIUM GEL PI PHARMA	0		
FLIXONASE AQUA	19014184	Flixonase	
FLIXONASE AQUA PI PHARMA	19014184	Flixonase	
FLIXOTIDE DISKHALER	19014185	Flixotide	
FLIXOTIDE DISKUS	19014185	Flixotide	
FLIXOTIDE NEBULES	19014185	Flixotide	
FLOGOCID	0		
FLOXAPEN PI PHARMA	19011877	Floxapen	
FLUACORT	0		
FLUANXOL CONC	19110708	Fluanxol	
FLUANXOL DEPOT	19110708	Fluanxol	
FLUCLOXACILLINE MAYNE PHARMA	0		
FLUCOBEXAL	0		
